t r=1 r=2 r=3 r=4 r=5 r=6 r=7 r=8 r=9 r=10 r=11 r=12 r=13 r=14 r=15
1    5.379069e-01    4.510574e-01    3.794799e-01    3.190173e-01    2.686799e-01    2.237482e-01    1.866605e-01    1.545916e-01    1.269523e-01    1.062155e-01    8.609431e-02    7.431841e-02    6.722047e-02    6.334267e-02    6.312599e-02 
2    4.523209e-01    3.365198e-01    2.552555e-01    1.929949e-01    1.447116e-01    1.062858e-01    8.319314e-02    6.457965e-02    4.696279e-02    2.962599e-02    1.911625e-02    1.381616e-02    1.425621e-02    1.681358e-02    2.015473e-02 
3    3.806770e-01    2.519835e-01    1.729829e-01    1.244104e-01    9.173290e-02    6.753774e-02    5.718396e-02    3.817926e-02    2.531307e-02    1.624574e-02    8.258354e-03    6.353330e-03   -3.632221e-03   -3.521742e-03   -9.586615e-03 
4    3.192247e-01    1.818965e-01    1.127429e-01    7.165487e-02    5.030790e-02    3.437531e-02    2.793912e-02    1.874006e-02    1.537838e-02    1.107971e-02    1.285291e-02    8.030178e-03    7.484212e-03    7.757732e-03    9.052404e-03 
5    2.702253e-01    1.327724e-01    7.377551e-02    4.454625e-02    3.226041e-02    2.159327e-02    1.056473e-02   -2.644412e-04   -7.001003e-03   -5.241493e-03   -3.161570e-03   -1.951595e-03   -2.724993e-04    4.313065e-03    1.797445e-03 
6    2.289501e-01    9.300029e-02    4.553103e-02    2.564668e-02    1.487182e-02    6.645368e-03    8.091358e-04   -3.673550e-03   -1.210626e-02   -9.980646e-03   -9.996295e-03   -9.329388e-03   -9.508087e-03   -1.260795e-05    6.228045e-03 
7    1.937807e-01    6.184512e-02    2.228695e-02    2.327269e-02    1.783958e-02    7.634182e-03    6.558909e-04   -8.690464e-03   -7.721622e-03    6.981241e-03    4.189296e-03   -3.519419e-03   -9.566668e-03   -5.537054e-03   -3.809112e-03 
8    1.620088e-01    3.812381e-02    9.616990e-03    1.585608e-02    1.433810e-02    4.126569e-03    1.039070e-03    2.451370e-03   -3.156670e-03    3.156249e-03    7.143240e-04   -8.116861e-03   -1.528544e-03    3.725530e-04   -5.897384e-03 
9    1.357213e-01    2.591177e-02    2.205455e-03    8.606092e-03    6.655380e-03    2.019433e-03   -6.530152e-03   -8.277444e-05    6.159210e-04    1.166118e-02    3.639695e-03   -5.070034e-03    5.243254e-03    7.609321e-03    1.410132e-03 
10    1.137336e-01    1.421885e-02   -5.429553e-03    3.297143e-03    1.058884e-03   -5.992962e-03   -7.532319e-03   -4.753893e-03   -1.378956e-03    9.398730e-03    5.248067e-03   -1.093167e-02    2.567280e-03    7.938541e-03    1.099829e-02 
11    9.555988e-02    6.987017e-03   -7.078238e-03    7.876825e-03   -8.940121e-04    9.953921e-04   -2.911971e-03    1.073571e-03    4.634840e-03    8.383630e-03    7.115261e-03   -7.196546e-03   -5.765250e-03    4.819346e-03    3.403703e-03 
12    8.223257e-02    4.039685e-03   -9.657690e-03    9.521643e-03   -3.319147e-03   -4.768919e-03   -4.044356e-03    2.573022e-03    5.178619e-03   -8.683409e-04    2.467888e-03    5.732520e-03   -2.447983e-03   -7.220933e-03    5.685432e-03 
13    6.793794e-02   -2.792754e-03   -9.834037e-03    1.059471e-02   -1.061944e-02   -7.960070e-03   -2.487171e-03    1.722671e-03    2.971385e-03    2.787145e-03   -1.782301e-03    3.939886e-03    6.488928e-03    3.240916e-04    2.577988e-03 
14    5.535920e-02   -2.831399e-03   -9.410153e-03    1.301033e-02   -9.002216e-03   -1.000461e-02    4.385545e-03    2.318663e-04   -3.987034e-03    3.725089e-03    3.565259e-03   -6.600567e-03   -1.826586e-03   -1.120835e-02    3.678059e-03 
15    4.608054e-02   -6.149582e-03   -1.050762e-02    1.178009e-02   -3.429767e-03    3.791835e-04    6.574904e-03    6.981160e-03    6.755093e-04    2.671618e-03    2.903178e-03    3.335248e-03    6.245241e-04   -7.318137e-03    5.601151e-03 
