t r=1 r=2 r=3 r=4 r=5 r=6 r=7 r=8 r=9 r=10 r=11 r=12 r=13 r=14 r=15
1    5.385368e-01    4.501530e-01    3.791114e-01    3.239206e-01    2.752235e-01    2.326870e-01    1.996291e-01    1.691127e-01    1.452176e-01    1.276374e-01    1.107301e-01    9.928758e-02    8.995503e-02    8.172438e-02    7.360814e-02 
2    4.490820e-01    3.319292e-01    2.549173e-01    1.995914e-01    1.539260e-01    1.173085e-01    8.812351e-02    6.901271e-02    5.608032e-02    4.175800e-02    3.119313e-02    2.504487e-02    1.902499e-02    1.270578e-02    5.633349e-03 
3    3.772904e-01    2.546592e-01    1.823421e-01    1.311873e-01    9.386202e-02    6.779942e-02    4.816523e-02    3.452131e-02    2.245641e-02    1.760644e-02    1.832573e-02    2.085232e-02    1.541204e-02    1.591159e-02    1.885988e-02 
4    3.148446e-01    1.917780e-01    1.268029e-01    7.920872e-02    4.777603e-02    2.997384e-02    2.033241e-02    1.098625e-02   -1.218343e-03   -4.242972e-03   -6.262053e-03   -1.038166e-02   -1.101835e-02   -1.635047e-02   -1.483180e-02 
5    2.598980e-01    1.438574e-01    8.493251e-02    4.751428e-02    2.463936e-02    1.781487e-02    1.073958e-02    1.615692e-03   -4.573499e-03   -4.004941e-03   -2.345479e-04   -3.248398e-03   -6.163558e-03   -1.113959e-02   -1.057631e-02 
6    2.151857e-01    1.079952e-01    5.930111e-02    2.367181e-02    8.719965e-03    5.744762e-03    5.148614e-03    5.978986e-04   -2.818129e-03   -8.844371e-03   -4.654411e-03   -6.370367e-03   -1.207249e-03   -5.170700e-03   -8.854394e-03 
7    1.755816e-01    8.136124e-02    4.501857e-02    1.857814e-02    7.369153e-03    1.331229e-03    3.557496e-03   -8.446843e-03   -5.110321e-03   -9.963557e-03   -6.080581e-03   -7.919644e-03    5.475041e-04    1.501760e-03   -1.139149e-03 
8    1.414624e-01    6.302379e-02    3.286397e-02    1.276952e-02    2.047668e-03   -6.166470e-03   -8.622930e-03   -6.223857e-04    2.003383e-03    1.981291e-03    4.040609e-03   -1.160664e-02   -9.443937e-03   -1.189190e-02   -1.514458e-02 
9    1.145712e-01    4.868887e-02    2.070110e-02    1.688401e-02    8.414443e-04   -2.730182e-03   -1.286066e-02   -1.716315e-03   -1.023077e-02   -3.157174e-03    2.813887e-03   -1.523472e-02   -7.112681e-03   -2.172589e-03    7.841212e-03 
10    9.180175e-02    3.960825e-02    1.466938e-02    1.275967e-02    4.056112e-03   -1.244034e-02   -1.243435e-02    6.584805e-03   -7.163438e-03    5.148549e-03   -1.166758e-03   -2.321490e-03    1.262759e-03    1.386684e-02   -1.264387e-03 
11    7.350085e-02    2.553994e-02    9.744771e-03    1.222627e-02    4.329033e-03   -1.279685e-02   -1.273304e-02    5.515888e-03   -1.460045e-02    1.776131e-03   -2.407728e-03   -1.170912e-03   -8.367968e-04    2.218037e-03   -8.942538e-03 
12    6.116957e-02    1.724475e-02    8.246589e-03    9.044742e-03    2.740386e-03   -5.971503e-03   -1.075017e-02    7.076049e-04   -4.598384e-03   -7.912034e-03   -1.241079e-03    5.605662e-03    8.909781e-04   -3.322095e-04   -1.010726e-02 
13    4.758764e-02    9.474428e-03    3.285405e-03    3.947108e-03   -5.152649e-03   -5.521730e-03    4.762373e-03   -1.504199e-03   -2.938577e-04   -8.148502e-04   -3.030489e-03   -8.429392e-05    6.745375e-03    4.354940e-03   -2.805367e-03 
14    3.633169e-02    1.286478e-02    9.033689e-03    4.898828e-03   -1.426629e-02   -1.047078e-02   -6.489241e-03    5.770787e-03   -5.241978e-03   -6.455403e-03   -1.557223e-03   -1.551382e-03   -3.619109e-04   -1.668745e-03    3.231626e-03 
15    3.058540e-02    1.258414e-02    9.926854e-03    4.098121e-03   -8.303584e-03   -1.341229e-02   -4.166715e-03    1.086723e-02   -8.303673e-03   -6.016107e-03    1.957362e-03    9.231020e-03    8.299434e-03    2.619393e-03   -5.209214e-03 
