t r=1 r=2 r=3 r=4 r=5 r=6 r=7
1    5.718439e-01    5.012022e-01    4.402922e-01    3.840737e-01    3.440707e-01    3.095068e-01    2.823486e-01
2    5.036991e-01    4.122843e-01    3.401738e-01    2.726953e-01    2.310096e-01    1.863921e-01    1.604491e-01
3    4.504184e-01    3.544473e-01    2.847287e-01    2.186824e-01    1.812457e-01    1.382615e-01    1.077347e-01
4    3.990424e-01    3.042259e-01    2.453669e-01    1.933400e-01    1.650693e-01    1.249688e-01    1.052058e-01
5    3.529999e-01    2.567845e-01    2.086042e-01    1.596032e-01    1.525404e-01    1.202765e-01    1.137566e-01
6    3.137462e-01    2.122181e-01    1.605132e-01    1.062932e-01    1.092712e-01    6.801588e-02    6.785474e-02
7    2.779963e-01    1.790321e-01    1.188680e-01    6.732094e-02    7.178568e-02    4.039206e-02    3.518906e-02
8    2.460981e-01    1.499800e-01    9.404987e-02    5.744784e-02    5.286393e-02    3.493413e-02    2.422777e-02
9    2.106502e-01    1.174486e-01    7.576340e-02    4.658587e-02    5.515212e-02    3.692300e-02    3.863839e-02
10    1.833779e-01    8.792481e-02    5.281835e-02    2.003960e-02    4.007852e-02    2.840976e-02    5.103543e-02
11    1.611582e-01    6.588252e-02    3.735991e-02    7.818361e-03    2.631626e-02    1.922604e-02    5.710418e-02
12    1.393979e-01    5.364145e-02    2.487582e-02    8.332256e-03    2.176157e-02    2.066098e-02    4.994619e-02
13    1.198885e-01    4.839852e-02    1.688716e-02    5.393858e-03    9.897359e-03    2.323907e-02    5.265264e-02
14    9.547465e-02    3.687778e-02    6.781736e-03   -1.016806e-03    8.080018e-03    1.333772e-02    5.568566e-02
15    7.184861e-02    3.313093e-02   -6.164371e-03   -1.427834e-02    2.408929e-03    1.390668e-02    4.988460e-02
