i getaccept E*A dH rho ddH Q
26 1 6.982041615430272e-01 -1.967494790733326e-05 1.000000000000000e+00 NA -0.000000000000000e+00
27 1 6.983944072635772e-01 -1.213379364344291e-04 1.000000000000000e+00 NA -0.000000000000000e+00
28 1 6.955664165431985e-01 8.956116744229803e-05 1.000000000000000e+00 NA -0.000000000000000e+00
29 1 6.932824567715997e-01 1.069405734597240e-04 1.000000000000000e+00 NA -0.000000000000000e+00
30 1 6.915721932424935e-01 -1.225655705638928e-05 1.000000000000000e+00 NA -0.000000000000000e+00
31 1 6.911599989220331e-01 -6.153703907330055e-06 1.000000000000000e+00 NA -0.000000000000000e+00
32 1 6.940294328519969e-01 -1.058358075169963e-04 1.000000000000000e+00 NA -0.000000000000000e+00
33 1 6.895217520742705e-01 1.888867582238163e-04 1.000000000000000e+00 NA -0.000000000000000e+00
34 1 6.864019254835659e-01 1.724123594613047e-04 1.000000000000000e+00 NA -0.000000000000000e+00
35 1 6.869844322238372e-01 -1.931239330588141e-05 1.000000000000000e+00 NA -0.000000000000000e+00
36 1 6.891092505635423e-01 -9.749223954713671e-05 1.000000000000000e+00 NA -0.000000000000000e+00
37 1 6.818923575266782e-01 2.124490010828595e-04 1.000000000000000e+00 NA -0.000000000000000e+00
38 1 6.876757942560245e-01 -1.670535575613030e-04 1.000000000000000e+00 NA -0.000000000000000e+00
39 1 6.881436633016975e-01 1.593152865098091e-05 1.000000000000000e+00 NA -0.000000000000000e+00
40 1 6.856127539810505e-01 1.870277046691626e-04 1.000000000000000e+00 NA -0.000000000000000e+00
41 1 6.893085432824130e-01 -1.733328581394744e-04 1.000000000000000e+00 NA -0.000000000000000e+00
42 1 6.859756423323999e-01 1.749392686178908e-05 1.000000000000000e+00 NA -0.000000000000000e+00
43 1 6.865439871728025e-01 2.503520408936311e-05 1.000000000000000e+00 NA -0.000000000000000e+00
44 1 6.889527591619877e-01 -8.348850224138005e-05 1.000000000000000e+00 NA -0.000000000000000e+00
45 1 6.968872473288595e-01 -1.556859861011617e-04 1.000000000000000e+00 NA -0.000000000000000e+00
46 1 7.035644084115114e-01 -1.104625171137741e-04 1.000000000000000e+00 NA -0.000000000000000e+00
47 1 7.017534441018360e-01 2.424735612294171e-06 1.000000000000000e+00 NA -0.000000000000000e+00
48 1 7.067412203914475e-01 -1.349225294688949e-04 1.000000000000000e+00 NA -0.000000000000000e+00
49 1 7.032472176498152e-01 5.604812031378970e-05 1.000000000000000e+00 NA -0.000000000000000e+00
50 1 7.031784734190631e-01 -8.078844984993339e-06 1.000000000000000e+00 NA -0.000000000000000e+00
51 1 6.968013085651839e-01 1.394379332850804e-04 1.000000000000000e+00 NA -0.000000000000000e+00
52 1 6.956525804852945e-01 2.923261035903124e-05 1.000000000000000e+00 NA -0.000000000000000e+00
53 1 6.954740416969918e-01 -6.956954166525975e-06 1.000000000000000e+00 NA -0.000000000000000e+00
54 1 6.857213893843871e-01 1.518209346613730e-04 1.000000000000000e+00 NA -0.000000000000000e+00
55 1 6.884848577233862e-01 -2.582765591796488e-05 1.000000000000000e+00 NA -0.000000000000000e+00
56 1 6.941478562315601e-01 6.270995072554797e-06 1.000000000000000e+00 NA -0.000000000000000e+00
57 1 6.865904124391151e-01 1.575280484757968e-04 1.000000000000000e+00 NA -0.000000000000000e+00
58 1 6.887638285756303e-01 -7.815458957338706e-05 1.000000000000000e+00 NA -0.000000000000000e+00
59 1 6.857268868343063e-01 4.356465251476038e-05 1.000000000000000e+00 NA -0.000000000000000e+00
60 1 6.849995681620691e-01 -1.077098477253458e-05 1.000000000000000e+00 NA -0.000000000000000e+00
61 1 6.874472099409147e-01 -1.259791124539333e-04 1.000000000000000e+00 NA -0.000000000000000e+00
62 1 6.881558606284894e-01 7.136465501389466e-05 1.000000000000000e+00 NA -0.000000000000000e+00
63 1 6.898393009670915e-01 1.518214048701338e-06 1.000000000000000e+00 NA -0.000000000000000e+00
64 1 6.843241753675128e-01 1.091878002625890e-04 1.000000000000000e+00 NA -0.000000000000000e+00
65 1 6.854361132931764e-01 -3.660817128547933e-05 1.000000000000000e+00 NA -0.000000000000000e+00
66 1 6.851654423852676e-01 -8.633733432361623e-05 1.000000000000000e+00 NA -0.000000000000000e+00
67 1 6.865386814765051e-01 -8.977064953796798e-05 1.000000000000000e+00 NA -0.000000000000000e+00
68 1 6.909452762330774e-01 -1.033635644489550e-04 1.000000000000000e+00 NA -0.000000000000000e+00
69 1 6.877604102441600e-01 4.905097739538178e-05 1.000000000000000e+00 NA -0.000000000000000e+00
70 1 6.878096490664056e-01 2.757743186521111e-05 1.000000000000000e+00 NA -0.000000000000000e+00
71 1 6.880328694799946e-01 2.517746997909853e-05 1.000000000000000e+00 NA -0.000000000000000e+00
72 1 6.821457889197626e-01 9.739786582940724e-05 1.000000000000000e+00 NA -0.000000000000000e+00
73 1 6.883500476536899e-01 -2.678644204934244e-04 1.000000000000000e+00 NA -0.000000000000000e+00
74 1 6.902505715122401e-01 -7.247177200042643e-05 1.000000000000000e+00 NA -0.000000000000000e+00
75 1 6.881792681417643e-01 1.294599005632335e-04 1.000000000000000e+00 NA -0.000000000000000e+00
76 1 6.895615250826677e-01 7.640617241122527e-05 1.000000000000000e+00 NA -0.000000000000000e+00
77 1 6.894979939197429e-01 2.609161947475513e-05 1.000000000000000e+00 NA -0.000000000000000e+00
78 1 6.820810953262950e-01 1.215842876263196e-04 1.000000000000000e+00 NA -0.000000000000000e+00
79 1 6.862293379871260e-01 -7.235470548039302e-05 1.000000000000000e+00 NA -0.000000000000000e+00
80 1 6.797007714209926e-01 1.859849044194561e-04 1.000000000000000e+00 NA -0.000000000000000e+00
81 1 6.842365233605212e-01 -2.716211156439385e-04 1.000000000000000e+00 NA -0.000000000000000e+00
82 1 6.879239373765392e-01 -6.788633527321508e-05 1.000000000000000e+00 NA -0.000000000000000e+00
83 1 6.882662884474864e-01 -7.379330236290116e-05 1.000000000000000e+00 NA -0.000000000000000e+00
84 1 6.949164480925779e-01 -1.005838739729370e-04 1.000000000000000e+00 NA -0.000000000000000e+00
85 1 6.928079836292490e-01 -4.373336651042337e-05 1.000000000000000e+00 NA -0.000000000000000e+00
86 1 6.902629080016727e-01 3.300042408227455e-06 1.000000000000000e+00 NA -0.000000000000000e+00
87 1 6.877205631095462e-01 1.934610536409309e-04 1.000000000000000e+00 NA -0.000000000000000e+00
88 1 6.909912889229212e-01 -6.430723351513734e-05 1.000000000000000e+00 NA -0.000000000000000e+00
89 1 6.902967383051539e-01 7.438130160153378e-05 1.000000000000000e+00 NA -0.000000000000000e+00
90 1 6.913376901919147e-01 -9.088836577575421e-05 1.000000000000000e+00 NA -0.000000000000000e+00
91 1 6.876386939704427e-01 -8.275789696199354e-06 1.000000000000000e+00 NA -0.000000000000000e+00
92 1 6.862766848808245e-01 7.754933903925121e-05 1.000000000000000e+00 NA -0.000000000000000e+00
93 1 6.826285599114019e-01 6.163036141515477e-05 1.000000000000000e+00 NA -0.000000000000000e+00
94 1 6.794612679862634e-01 5.680828962795204e-05 1.000000000000000e+00 NA -0.000000000000000e+00
95 1 6.770671798902956e-01 -1.330756458628457e-05 1.000000000000000e+00 NA -0.000000000000000e+00
96 1 6.775037801258242e-01 5.992730802972801e-05 1.000000000000000e+00 NA -0.000000000000000e+00
97 1 6.800394326774427e-01 -1.334742564722546e-04 1.000000000000000e+00 NA -0.000000000000000e+00
98 1 6.833556304080499e-01 -5.668799531122204e-05 1.000000000000000e+00 NA -0.000000000000000e+00
99 1 6.847323176045449e-01 6.810798367951065e-06 1.000000000000000e+00 NA -0.000000000000000e+00
100 1 6.816716515895638e-01 7.516137520724442e-05 1.000000000000000e+00 NA -0.000000000000000e+00
101 1 6.845164132850632e-01 -1.569321493661846e-04 1.000000000000000e+00 NA -0.000000000000000e+00
102 1 6.795893475264322e-01 1.625081895326730e-04 1.000000000000000e+00 NA -0.000000000000000e+00
103 1 6.847512197679172e-01 -1.411846242262982e-04 1.000000000000000e+00 NA -0.000000000000000e+00
104 1 6.925090002077662e-01 -1.453228587706690e-04 1.000000000000000e+00 NA -0.000000000000000e+00
105 1 6.847862932237648e-01 9.970241899281973e-05 1.000000000000000e+00 NA -0.000000000000000e+00
106 1 6.878461190464009e-01 -1.254788830920006e-04 1.000000000000000e+00 NA -0.000000000000000e+00
107 1 6.904107385166578e-01 -5.492704076459631e-05 1.000000000000000e+00 NA -0.000000000000000e+00
108 1 6.913457622711601e-01 -4.431905836099759e-05 1.000000000000000e+00 NA -0.000000000000000e+00
109 1 6.885468867914729e-01 -1.003523357212543e-05 1.000000000000000e+00 NA -0.000000000000000e+00
110 1 6.866366769784312e-01 6.794706587243127e-05 1.000000000000000e+00 NA -0.000000000000000e+00
111 1 6.849691287775548e-01 7.702139100729255e-05 1.000000000000000e+00 NA -0.000000000000000e+00
112 1 6.872059985099046e-01 -8.397500187129481e-05 1.000000000000000e+00 NA -0.000000000000000e+00
113 1 6.839235308699717e-01 6.499151641037315e-05 1.000000000000000e+00 NA -0.000000000000000e+00
114 1 6.848519039558323e-01 -2.175703411921859e-05 1.000000000000000e+00 NA -0.000000000000000e+00
115 1 6.827894084830258e-01 3.141748948110035e-05 1.000000000000000e+00 NA -0.000000000000000e+00
116 1 6.812686542756654e-01 2.614391451061238e-05 1.000000000000000e+00 NA -0.000000000000000e+00
117 1 6.864169583334527e-01 -5.659878388541983e-05 1.000000000000000e+00 NA -0.000000000000000e+00
118 1 6.823120214382105e-01 5.217863872530870e-05 1.000000000000000e+00 NA -0.000000000000000e+00
119 1 6.821500210781922e-01 -4.746079048345564e-05 1.000000000000000e+00 NA -0.000000000000000e+00
120 1 6.849739201264653e-01 2.271314679092029e-05 1.000000000000000e+00 NA -0.000000000000000e+00
121 1 6.853438412543169e-01 -9.992704690375831e-06 1.000000000000000e+00 NA -0.000000000000000e+00
122 1 6.800047517765543e-01 -4.649843776860507e-05 1.000000000000000e+00 NA -0.000000000000000e+00
123 1 6.824268017761229e-01 -4.283265479898546e-05 1.000000000000000e+00 NA -0.000000000000000e+00
124 1 6.837678504851106e-01 -9.803348802961409e-06 1.000000000000000e+00 NA -0.000000000000000e+00
125 1 6.822882848185325e-01 1.403404894517735e-05 1.000000000000000e+00 NA -0.000000000000000e+00
126 1 6.859705374115912e-01 -7.447876851074398e-05 1.000000000000000e+00 NA -0.000000000000000e+00
127 1 6.860785540509565e-01 -1.421231718268245e-05 1.000000000000000e+00 NA -0.000000000000000e+00
128 1 6.846034850573003e-01 -3.715640013979282e-05 1.000000000000000e+00 NA -0.000000000000000e+00
129 1 6.874887300839529e-01 -5.647280977427727e-05 1.000000000000000e+00 NA -0.000000000000000e+00
130 1 6.889576290913461e-01 3.121764984825859e-05 1.000000000000000e+00 NA -0.000000000000000e+00
131 1 6.909041465938242e-01 -9.776625847734977e-05 1.000000000000000e+00 NA -0.000000000000000e+00
132 1 6.882111699885095e-01 2.402830705250381e-05 1.000000000000000e+00 NA -0.000000000000000e+00
133 1 6.925648763200313e-01 -5.764466277469182e-05 1.000000000000000e+00 NA -0.000000000000000e+00
134 1 6.852386477645169e-01 1.881881407825858e-04 1.000000000000000e+00 NA -0.000000000000000e+00
135 1 6.865001519493921e-01 -4.910122788714943e-05 1.000000000000000e+00 NA -0.000000000000000e+00
136 1 6.864153515682132e-01 -4.972715669282479e-05 1.000000000000000e+00 NA -0.000000000000000e+00
137 1 6.864670765866091e-01 -9.321087418356910e-06 1.000000000000000e+00 NA -0.000000000000000e+00
138 1 6.862169092175360e-01 8.457711555820424e-05 1.000000000000000e+00 NA -0.000000000000000e+00
139 1 6.850748954102609e-01 -3.851119072351139e-05 1.000000000000000e+00 NA -0.000000000000000e+00
140 1 6.851386799502311e-01 1.863698980741901e-05 1.000000000000000e+00 NA -0.000000000000000e+00
141 1 6.803555043952527e-01 1.085120802599704e-04 1.000000000000000e+00 NA -0.000000000000000e+00
142 1 6.805977165080642e-01 3.906386609742185e-05 1.000000000000000e+00 NA -0.000000000000000e+00
143 1 6.835864728833039e-01 -4.608558538166108e-05 1.000000000000000e+00 NA -0.000000000000000e+00
144 1 6.862620439173003e-01 -1.086801794372150e-04 1.000000000000000e+00 NA -0.000000000000000e+00
145 1 6.824770687157967e-01 2.305755606357707e-05 1.000000000000000e+00 NA -0.000000000000000e+00
146 1 6.820786906291805e-01 1.236286043422297e-04 1.000000000000000e+00 NA -0.000000000000000e+00
147 1 6.806341684546112e-01 4.002167770522647e-07 1.000000000000000e+00 NA -0.000000000000000e+00
148 1 6.901869150662654e-01 -1.841558423620882e-04 1.000000000000000e+00 NA -0.000000000000000e+00
149 1 6.928239679929838e-01 -1.044055825332180e-04 1.000000000000000e+00 NA -0.000000000000000e+00
150 1 6.866754043039821e-01 1.459825853089569e-04 1.000000000000000e+00 NA -0.000000000000000e+00
151 1 6.914077529387728e-01 -7.922385611891514e-05 1.000000000000000e+00 NA -0.000000000000000e+00
152 1 6.917912343263245e-01 -2.355025571887381e-06 1.000000000000000e+00 NA -0.000000000000000e+00
153 1 6.969017234314606e-01 -7.971346258273115e-05 1.000000000000000e+00 NA -0.000000000000000e+00
154 1 6.912303550068800e-01 1.367464119539363e-04 1.000000000000000e+00 NA -0.000000000000000e+00
155 1 6.862789152647624e-01 1.832056141211069e-04 1.000000000000000e+00 NA -0.000000000000000e+00
156 1 6.880336561720061e-01 -3.575560549506918e-05 1.000000000000000e+00 NA -0.000000000000000e+00
157 1 6.843585625397887e-01 -1.415285805705935e-05 1.000000000000000e+00 NA -0.000000000000000e+00
158 1 6.884341649114060e-01 -1.323968308497570e-04 1.000000000000000e+00 NA -0.000000000000000e+00
159 1 6.910252301713823e-01 -7.390044356725411e-05 1.000000000000000e+00 NA -0.000000000000000e+00
160 1 6.887655389290679e-01 9.788819534151116e-05 1.000000000000000e+00 NA -0.000000000000000e+00
161 1 6.897802602812650e-01 1.860646689237910e-04 1.000000000000000e+00 NA -0.000000000000000e+00
162 1 6.878211523472038e-01 8.842056558933109e-06 1.000000000000000e+00 NA -0.000000000000000e+00
163 1 6.882235978268884e-01 -6.548847431986360e-05 1.000000000000000e+00 NA -0.000000000000000e+00
164 1 6.848027550654848e-01 2.932660117949126e-05 1.000000000000000e+00 NA -0.000000000000000e+00
165 1 6.875294546610978e-01 -8.630819138488732e-05 1.000000000000000e+00 NA -0.000000000000000e+00
166 1 6.930096771871043e-01 -1.232576514667016e-04 1.000000000000000e+00 NA -0.000000000000000e+00
167 1 6.897823185023833e-01 2.266168576170458e-04 1.000000000000000e+00 NA -0.000000000000000e+00
168 1 6.930866289880415e-01 2.331639097974403e-05 1.000000000000000e+00 NA -0.000000000000000e+00
169 1 6.935773468479356e-01 -7.709698274993571e-05 1.000000000000000e+00 NA -0.000000000000000e+00
170 1 6.882065444732830e-01 4.961254853697028e-05 1.000000000000000e+00 NA -0.000000000000000e+00
171 1 6.864343815846907e-01 9.496734310232569e-05 1.000000000000000e+00 NA -0.000000000000000e+00
172 1 6.843048726033463e-01 -1.430586416972801e-05 1.000000000000000e+00 NA -0.000000000000000e+00
173 1 6.828065191305607e-01 -1.197643996420084e-05 1.000000000000000e+00 NA -0.000000000000000e+00
174 1 6.798434178522506e-01 5.075027820566902e-05 1.000000000000000e+00 NA -0.000000000000000e+00
175 1 6.774831807341191e-01 1.513484148745192e-04 1.000000000000000e+00 NA -0.000000000000000e+00
176 1 6.847310245003358e-01 -9.671074712969130e-05 1.000000000000000e+00 NA -0.000000000000000e+00
177 1 6.870706596520773e-01 -1.241601621586597e-04 1.000000000000000e+00 NA -0.000000000000000e+00
178 1 6.870402777832643e-01 4.450821052159881e-05 1.000000000000000e+00 NA -0.000000000000000e+00
179 1 6.915432729490508e-01 -1.767168787409901e-04 1.000000000000000e+00 NA -0.000000000000000e+00
180 1 6.839409151799092e-01 8.808499023871263e-05 1.000000000000000e+00 NA -0.000000000000000e+00
181 1 6.890990377783247e-01 -1.165242429124191e-04 1.000000000000000e+00 NA -0.000000000000000e+00
182 1 6.960549897275363e-01 -1.249148990609683e-04 1.000000000000000e+00 NA -0.000000000000000e+00
183 1 6.923314469597583e-01 1.577953707965207e-04 1.000000000000000e+00 NA -0.000000000000000e+00
184 1 6.917328465232547e-01 3.989300876128254e-05 1.000000000000000e+00 NA -0.000000000000000e+00
185 1 6.871234916166764e-01 4.563836773741059e-05 1.000000000000000e+00 NA -0.000000000000000e+00
186 1 6.870154141418504e-01 -3.108080727542983e-05 1.000000000000000e+00 NA -0.000000000000000e+00
187 1 6.817712310344329e-01 1.473567162975087e-04 1.000000000000000e+00 NA -0.000000000000000e+00
188 1 6.794601127723321e-01 -7.479654414055403e-06 1.000000000000000e+00 NA -0.000000000000000e+00
189 1 6.938568964146217e-01 -2.970916029880755e-04 1.000000000000000e+00 NA -0.000000000000000e+00
190 1 6.926954437397371e-01 3.348962945892708e-05 1.000000000000000e+00 NA -0.000000000000000e+00
191 1 6.973935150811750e-01 -5.652291292790323e-05 1.000000000000000e+00 NA -0.000000000000000e+00
192 1 6.918602070033673e-01 1.468780701543437e-04 1.000000000000000e+00 NA -0.000000000000000e+00
193 1 6.894885381305265e-01 4.869573695032159e-05 1.000000000000000e+00 NA -0.000000000000000e+00
194 1 6.881453091065561e-01 4.438813539309194e-05 1.000000000000000e+00 NA -0.000000000000000e+00
195 1 6.873788041322773e-01 1.374330076941987e-05 1.000000000000000e+00 NA -0.000000000000000e+00
196 1 6.881202239999530e-01 -5.432245870906627e-05 1.000000000000000e+00 NA -0.000000000000000e+00
197 1 6.867742791555852e-01 -2.028392009378877e-05 1.000000000000000e+00 NA -0.000000000000000e+00
198 1 6.834396442402995e-01 -2.439956460875692e-05 1.000000000000000e+00 NA -0.000000000000000e+00
199 1 6.800371644437415e-01 1.226365375259775e-04 1.000000000000000e+00 NA -0.000000000000000e+00
200 1 6.846120177569355e-01 -8.981776682048803e-05 1.000000000000000e+00 NA -0.000000000000000e+00
201 1 6.897800670304399e-01 -4.300288219383219e-05 1.000000000000000e+00 NA -0.000000000000000e+00
202 1 6.914213676071094e-01 9.226937436324079e-06 1.000000000000000e+00 NA -0.000000000000000e+00
203 1 6.931126625792479e-01 -5.646671252179658e-05 1.000000000000000e+00 NA -0.000000000000000e+00
204 1 6.934834975379267e-01 -6.040266907803016e-05 1.000000000000000e+00 NA -0.000000000000000e+00
205 1 6.907831429838406e-01 6.631554970226716e-05 1.000000000000000e+00 NA -0.000000000000000e+00
206 1 6.913458417101928e-01 -8.527650788892061e-05 1.000000000000000e+00 NA -0.000000000000000e+00
207 1 6.833671153169543e-01 4.958807403454557e-05 1.000000000000000e+00 NA -0.000000000000000e+00
208 1 6.899201913981348e-01 -9.171874808089342e-06 1.000000000000000e+00 NA -0.000000000000000e+00
209 1 6.858065202167880e-01 6.807420504628681e-06 1.000000000000000e+00 NA -0.000000000000000e+00
210 1 6.859511885638598e-01 1.532778605906060e-05 1.000000000000000e+00 NA -0.000000000000000e+00
211 1 6.907971048295908e-01 -1.184973252748023e-04 1.000000000000000e+00 NA -0.000000000000000e+00
212 1 6.915622760419168e-01 -7.837888097128598e-05 1.000000000000000e+00 NA -0.000000000000000e+00
213 1 6.948422589578690e-01 -1.203806277771946e-04 1.000000000000000e+00 NA -0.000000000000000e+00
214 1 6.912108533401089e-01 5.656656685459893e-05 1.000000000000000e+00 NA -0.000000000000000e+00
215 1 6.892679190640886e-01 1.159923995146528e-04 1.000000000000000e+00 NA -0.000000000000000e+00
216 1 6.853764555706361e-01 5.814706400997238e-05 1.000000000000000e+00 NA -0.000000000000000e+00
217 1 6.921844767814861e-01 -7.353445198532427e-05 1.000000000000000e+00 NA -0.000000000000000e+00
218 1 6.884866237772149e-01 9.042641704581911e-05 1.000000000000000e+00 NA -0.000000000000000e+00
219 1 6.855173781202956e-01 4.715449631476076e-05 1.000000000000000e+00 NA -0.000000000000000e+00
220 1 6.826220715915607e-01 3.520084828778636e-05 1.000000000000000e+00 NA -0.000000000000000e+00
221 1 6.843431767554748e-01 -5.551330286834855e-05 1.000000000000000e+00 NA -0.000000000000000e+00
222 1 6.804211399142300e-01 5.496622634382220e-05 1.000000000000000e+00 NA -0.000000000000000e+00
223 1 6.825683558658163e-01 -3.240018213546136e-05 1.000000000000000e+00 NA -0.000000000000000e+00
224 1 6.801547099900869e-01 5.340677671483718e-05 1.000000000000000e+00 NA -0.000000000000000e+00
225 1 6.854084935044799e-01 -9.008357756101759e-05 1.000000000000000e+00 NA -0.000000000000000e+00
226 1 6.883596180471716e-01 2.645074346219189e-06 1.000000000000000e+00 NA -0.000000000000000e+00
227 1 6.884948438505927e-01 3.168542934872676e-05 1.000000000000000e+00 NA -0.000000000000000e+00
228 1 6.873011200048664e-01 9.724901883600978e-05 1.000000000000000e+00 NA -0.000000000000000e+00
229 1 6.919274165252658e-01 -5.934245928074233e-05 1.000000000000000e+00 NA -0.000000000000000e+00
230 1 6.918247558071836e-01 -4.447562696441310e-05 1.000000000000000e+00 NA -0.000000000000000e+00
231 1 6.951906583820954e-01 -1.981833884201478e-05 1.000000000000000e+00 NA -0.000000000000000e+00
232 1 6.942335963951385e-01 4.348195398051757e-05 1.000000000000000e+00 NA -0.000000000000000e+00
233 1 6.892543982012349e-01 -3.539117460604757e-05 1.000000000000000e+00 NA -0.000000000000000e+00
234 1 6.912513584449371e-01 -2.814403887896333e-05 1.000000000000000e+00 NA -0.000000000000000e+00
235 1 6.953126021419684e-01 -1.765035640346468e-04 1.000000000000000e+00 NA -0.000000000000000e+00
236 1 6.906348973246283e-01 1.235018153238343e-04 1.000000000000000e+00 NA -0.000000000000000e+00
237 1 6.845643602030830e-01 1.280187852898962e-04 1.000000000000000e+00 NA -0.000000000000000e+00
238 1 6.833590686822891e-01 -6.419777946575778e-05 1.000000000000000e+00 NA -0.000000000000000e+00
239 1 6.805718874835517e-01 1.398685653839493e-04 1.000000000000000e+00 NA -0.000000000000000e+00
240 1 6.879147544177640e-01 -7.210636795207392e-05 1.000000000000000e+00 NA -0.000000000000000e+00
241 1 6.859170934078134e-01 3.629267757787602e-05 1.000000000000000e+00 NA -0.000000000000000e+00
242 1 6.814075663909951e-01 1.097046388167655e-04 1.000000000000000e+00 NA -0.000000000000000e+00
243 1 6.852094158393642e-01 -8.275894833786879e-05 1.000000000000000e+00 NA -0.000000000000000e+00
244 1 6.826332500988045e-01 -6.853886497992789e-05 1.000000000000000e+00 NA -0.000000000000000e+00
245 1 6.884304384856195e-01 -9.894083905237494e-05 1.000000000000000e+00 NA -0.000000000000000e+00
246 1 6.905835746062989e-01 -1.138450807047775e-04 1.000000000000000e+00 NA -0.000000000000000e+00
247 1 6.857691581398826e-01 1.712841558401124e-04 1.000000000000000e+00 NA -0.000000000000000e+00
248 1 6.858541215600156e-01 -3.679763449326856e-05 1.000000000000000e+00 NA -0.000000000000000e+00
249 1 6.906352493221590e-01 -2.275552960782079e-04 1.000000000000000e+00 NA -0.000000000000000e+00
250 1 6.939400941255294e-01 -9.409821996086976e-05 1.000000000000000e+00 NA -0.000000000000000e+00
251 1 6.955726394474070e-01 -2.465368925186340e-05 1.000000000000000e+00 NA -0.000000000000000e+00
252 1 6.927463401750706e-01 1.495208116466529e-04 1.000000000000000e+00 NA -0.000000000000000e+00
253 1 6.845444887238805e-01 1.539084032629034e-04 1.000000000000000e+00 NA -0.000000000000000e+00
254 1 6.881165563684724e-01 -7.700603600824252e-05 1.000000000000000e+00 NA -0.000000000000000e+00
255 1 6.850434682303167e-01 4.618797174771316e-05 1.000000000000000e+00 NA -0.000000000000000e+00
256 1 6.884478045204070e-01 -8.151018846547231e-05 1.000000000000000e+00 NA -0.000000000000000e+00
257 1 6.908032069604009e-01 -4.878567688137991e-05 1.000000000000000e+00 NA -0.000000000000000e+00
258 1 6.905802550552911e-01 -6.458385541918688e-06 1.000000000000000e+00 NA -0.000000000000000e+00
259 1 6.900598476616194e-01 1.143455556302797e-04 1.000000000000000e+00 NA -0.000000000000000e+00
260 1 6.887556373587796e-01 -8.927859198593069e-06 1.000000000000000e+00 NA -0.000000000000000e+00
261 1 6.898186122964286e-01 -1.884567791421432e-05 1.000000000000000e+00 NA -0.000000000000000e+00
262 1 6.856306856079187e-01 8.193668236344820e-05 1.000000000000000e+00 NA -0.000000000000000e+00
263 1 6.825326990485673e-01 6.785471578041324e-05 1.000000000000000e+00 NA -0.000000000000000e+00
264 1 6.863337312817676e-01 -5.417744523583679e-05 1.000000000000000e+00 NA -0.000000000000000e+00
265 1 6.847278124222014e-01 5.093986328574829e-05 1.000000000000000e+00 NA -0.000000000000000e+00
266 1 6.822267650363525e-01 1.673676042628358e-04 1.000000000000000e+00 NA -0.000000000000000e+00
267 1 6.832169162878363e-01 -5.917837279412197e-05 1.000000000000000e+00 NA -0.000000000000000e+00
268 1 6.815907050182564e-01 -4.744943817058811e-05 1.000000000000000e+00 NA -0.000000000000000e+00
269 1 6.850379324564166e-01 -1.821474061216577e-04 1.000000000000000e+00 NA -0.000000000000000e+00
270 1 6.877480515243539e-01 4.645319768314948e-05 1.000000000000000e+00 NA -0.000000000000000e+00
