t r=1 r=2 r=3 r=4 r=5 r=6 r=7 r=8 r=9 r=10 r=11 r=12 r=13 r=14 r=15
1    3.250733e-01    1.570817e-01    7.924203e-02    4.350190e-02    2.353557e-02    3.853078e-03   -6.123881e-03   -1.146507e-02   -8.767245e-03   -1.125244e-03    3.030248e-04    3.375957e-04   -3.067395e-03   -6.670485e-03   -6.562163e-03 
2    1.561934e-01    3.385140e-02    1.480106e-02    7.572384e-03    4.852514e-03    6.682213e-03    1.131547e-02   -1.457401e-03   -2.387113e-03    8.147678e-03    1.213285e-02   -3.722533e-03   -3.375535e-03   -2.508033e-03   -6.755098e-03 
3    7.049607e-02    3.157518e-03   -9.060140e-04    6.789279e-03    3.472229e-03    1.078855e-02    1.530130e-04    3.880155e-03   -2.717981e-03   -1.985616e-03   -5.456753e-03    6.121660e-03    1.222321e-02   -8.428740e-04    4.196056e-03 
4    2.940223e-02    6.404383e-03    2.777185e-03    4.624283e-03    6.947497e-03   -2.374821e-03    6.770294e-03   -1.069210e-03   -5.590700e-04   -4.814489e-03   -3.349518e-04   -3.295700e-03    7.008099e-03    4.845731e-03   -3.328889e-03 
5    1.278491e-02   -6.631217e-03    5.663235e-04    2.238500e-03    1.830998e-03   -4.181749e-03    5.664669e-04    4.278260e-03    8.448137e-04    1.604323e-03   -3.958879e-03   -2.199683e-03   -4.085189e-03    1.796396e-03   -3.640262e-03 
6    1.000511e-02   -7.215258e-03    5.034210e-03   -1.216554e-03    3.190787e-03    5.500608e-04   -1.052258e-02   -3.627281e-03    4.605149e-03    8.086129e-03   -1.842784e-03   -1.451767e-03   -5.302981e-03    2.352642e-03   -3.651551e-03 
7    8.652963e-03    1.332969e-03    7.407988e-03    9.798549e-03   -2.200959e-03   -6.859951e-03   -1.522077e-03    9.280556e-03   -2.610529e-03    6.785386e-03   -3.614971e-03    2.240573e-03    5.027786e-03   -2.435769e-03    1.128348e-03 
8    5.375967e-03    5.344826e-03    3.374965e-03    6.615235e-03    1.841058e-03   -1.455277e-03    4.170945e-04   -1.578126e-03    5.494837e-03    5.063834e-03   -3.643918e-03   -7.867760e-03    4.312932e-06   -2.405566e-05    2.171383e-03 
9    2.778139e-03    4.958301e-03    2.961452e-03   -1.852373e-05   -6.328412e-03    3.723253e-03   -1.460302e-03    5.588763e-03   -6.121047e-03   -8.647513e-03   -5.998892e-03   -6.795270e-03   -2.231440e-03   -1.464440e-03   -8.901358e-03 
10    4.207947e-03    4.670299e-03    3.217268e-03   -4.747118e-03    5.238090e-03    1.121641e-02   -9.412862e-03    1.550794e-04   -8.886234e-04   -7.118266e-04    3.597286e-03    7.958944e-03   -3.121753e-04    5.584384e-03    1.210578e-04 
11    4.133755e-03    8.738023e-03    9.151422e-04    6.525676e-03    2.227151e-03   -9.074962e-03    1.085291e-02    5.663064e-03   -9.235121e-04    3.122338e-03    5.744973e-03    1.691287e-03   -4.200183e-03    2.492106e-03   -1.991858e-03 
12    4.938960e-03    1.227792e-03   -4.425464e-03    9.108148e-03   -2.589769e-03    5.678037e-03   -4.637302e-03   -1.850224e-05    9.983690e-03    2.390544e-04   -1.731642e-03    3.090997e-03   -9.482920e-04   -7.117419e-03   -3.073727e-03 
13    3.522361e-04   -1.694722e-03   -4.611127e-03    9.552013e-03    8.168474e-04    9.699467e-03   -1.533359e-03   -4.447747e-03    5.052621e-03    2.309800e-04    1.797849e-03    2.497744e-03   -1.267482e-02   -9.832032e-04    1.711224e-03 
14    3.189329e-03    1.878021e-03    6.558049e-04   -8.332751e-03   -3.056154e-03   -3.368893e-03   -2.603222e-03   -5.291240e-03    1.226092e-02   -2.995878e-03    3.169986e-03   -1.620934e-03    4.105284e-03    1.215522e-02   -5.366865e-03 
15    2.894577e-03   -4.809085e-03    1.044886e-03   -7.946105e-03   -6.191296e-03   -2.110531e-03   -2.241142e-03   -5.249438e-03   -3.865901e-03    7.599710e-04    2.627563e-07    9.662780e-03   -1.362038e-03   -7.697467e-04    4.794963e-03 
