i getaccept E*A dH rho ddH Q
30 1 4.744422640414745e-01 -8.172294118402590e-05 1.000000000000000e+00 NA -0.000000000000000e+00
31 1 4.747673308533076e-01 2.102956735772210e-04 1.000000000000000e+00 NA -0.000000000000000e+00
32 1 4.781922299532522e-01 -6.137271844419701e-05 1.000000000000000e+00 NA -0.000000000000000e+00
33 1 4.777435341135018e-01 6.763767461315240e-05 1.000000000000000e+00 NA -0.000000000000000e+00
34 1 4.806766828644460e-01 1.946983398086743e-04 1.000000000000000e+00 NA -0.000000000000000e+00
35 1 4.699319154446924e-01 4.136401782695032e-04 1.000000000000000e+00 NA -0.000000000000000e+00
36 1 4.798873865896525e-01 -4.231010398765278e-04 1.000000000000000e+00 NA -0.000000000000000e+00
37 1 4.589351496397728e-01 1.101707375172900e-03 1.000000000000000e+00 NA -0.000000000000000e+00
38 1 4.617984089122130e-01 -2.520933080605303e-04 1.000000000000000e+00 NA -0.000000000000000e+00
39 1 4.763711163203073e-01 -1.381677564511463e-04 1.000000000000000e+00 NA -0.000000000000000e+00
40 1 4.731446671696893e-01 -6.063106907294724e-05 1.000000000000000e+00 NA -0.000000000000000e+00
41 1 4.765552887838250e-01 -5.452982156306518e-05 1.000000000000000e+00 NA -0.000000000000000e+00
42 1 4.698139189585693e-01 2.115981915018494e-05 1.000000000000000e+00 NA -0.000000000000000e+00
43 1 4.711298777767671e-01 -1.698792694169171e-04 1.000000000000000e+00 NA -0.000000000000000e+00
44 1 4.669783222312193e-01 3.331033875513256e-04 1.000000000000000e+00 NA -0.000000000000000e+00
45 1 4.741210809271639e-01 -1.757125852677177e-04 1.000000000000000e+00 NA -0.000000000000000e+00
46 1 4.765752273832793e-01 1.121359939748601e-04 1.000000000000000e+00 NA -0.000000000000000e+00
47 1 4.746126953546400e-01 5.867618515331685e-05 1.000000000000000e+00 NA -0.000000000000000e+00
48 1 4.798470820234588e-01 -3.172675068885411e-05 1.000000000000000e+00 NA -0.000000000000000e+00
49 1 4.801445447856359e-01 -2.496323532028555e-04 1.000000000000000e+00 NA -0.000000000000000e+00
50 1 4.830361956503976e-01 -6.269694110105917e-05 1.000000000000000e+00 NA -0.000000000000000e+00
51 1 4.836348358167964e-01 1.341731177788574e-04 1.000000000000000e+00 NA -0.000000000000000e+00
52 1 4.852931279219426e-01 -9.342725852068412e-05 1.000000000000000e+00 NA -0.000000000000000e+00
53 1 4.854249595500580e-01 -2.107409997620380e-05 1.000000000000000e+00 NA -0.000000000000000e+00
54 1 4.790533572850746e-01 2.731871009755693e-04 1.000000000000000e+00 NA -0.000000000000000e+00
55 1 4.761593540085646e-01 6.211278871415260e-05 1.000000000000000e+00 NA -0.000000000000000e+00
56 1 4.829134257144403e-01 -2.245370873801278e-04 1.000000000000000e+00 NA -0.000000000000000e+00
57 1 4.730996711101805e-01 4.108099252233544e-04 1.000000000000000e+00 NA -0.000000000000000e+00
58 1 4.697481309687009e-01 -6.060475007085842e-05 1.000000000000000e+00 NA -0.000000000000000e+00
59 1 4.694788768391843e-01 1.969298016417653e-04 1.000000000000000e+00 NA -0.000000000000000e+00
60 1 4.674589994466595e-01 -3.165079175637686e-06 1.000000000000000e+00 NA -0.000000000000000e+00
61 1 4.820765618599456e-01 -5.551650426340871e-04 1.000000000000000e+00 NA -0.000000000000000e+00
62 1 4.766681426792989e-01 3.950209409104843e-04 1.000000000000000e+00 NA -0.000000000000000e+00
63 1 4.686642556812451e-01 5.749160928631980e-04 1.000000000000000e+00 NA -0.000000000000000e+00
64 1 4.750654347145955e-01 -2.064180554750550e-04 1.000000000000000e+00 NA -0.000000000000000e+00
65 1 4.612808758162203e-01 7.826243213413520e-04 1.000000000000000e+00 NA -0.000000000000000e+00
66 1 4.656987140063376e-01 -7.120056740639313e-06 1.000000000000000e+00 NA -0.000000000000000e+00
67 1 4.730565731477124e-01 -4.835317745532919e-04 1.000000000000000e+00 NA -0.000000000000000e+00
68 1 4.697921637471588e-01 1.868552772075205e-04 1.000000000000000e+00 NA -0.000000000000000e+00
69 1 4.659483474568565e-01 1.791312768526510e-04 1.000000000000000e+00 NA -0.000000000000000e+00
70 1 4.759406176014521e-01 -1.475629579141824e-04 1.000000000000000e+00 NA -0.000000000000000e+00
71 1 4.788814325796319e-01 -3.494759010704840e-04 1.000000000000000e+00 NA -0.000000000000000e+00
72 1 4.704253893214867e-01 5.598991449806690e-04 1.000000000000000e+00 NA -0.000000000000000e+00
73 1 4.761320190625504e-01 -2.920921210618488e-04 1.000000000000000e+00 NA -0.000000000000000e+00
74 1 4.679149588804837e-01 2.408099560078369e-04 1.000000000000000e+00 NA -0.000000000000000e+00
75 1 4.663310191559084e-01 -3.649638778124853e-05 1.000000000000000e+00 NA -0.000000000000000e+00
76 1 4.720838891974882e-01 -2.294680009136130e-04 1.000000000000000e+00 NA -0.000000000000000e+00
77 1 4.740019917119367e-01 1.390687065994101e-04 1.000000000000000e+00 NA -0.000000000000000e+00
78 1 4.735739297786806e-01 1.761523218446470e-04 1.000000000000000e+00 NA -0.000000000000000e+00
79 1 4.775352416514496e-01 -9.218230661911520e-05 1.000000000000000e+00 NA -0.000000000000000e+00
80 1 4.692015968363961e-01 4.671454301661271e-04 1.000000000000000e+00 NA -0.000000000000000e+00
81 1 4.723703308257564e-01 -1.588190551231605e-04 1.000000000000000e+00 NA -0.000000000000000e+00
82 1 4.682416682454292e-01 6.954446043483387e-05 1.000000000000000e+00 NA -0.000000000000000e+00
83 1 4.664857102669659e-01 -2.194197288929445e-05 1.000000000000000e+00 NA -0.000000000000000e+00
84 1 4.774346632909188e-01 -4.081819128423092e-04 1.000000000000000e+00 NA -0.000000000000000e+00
85 1 4.729537516166232e-01 -4.088765835419395e-05 1.000000000000000e+00 NA -0.000000000000000e+00
86 1 4.712849825289324e-01 4.384362506026918e-05 1.000000000000000e+00 NA -0.000000000000000e+00
87 1 4.772393292679567e-01 -1.453718478723331e-04 1.000000000000000e+00 NA -0.000000000000000e+00
88 1 4.773720244183699e-01 -1.418675992397311e-04 1.000000000000000e+00 NA -0.000000000000000e+00
89 1 4.838191041169931e-01 -1.227644640522385e-04 1.000000000000000e+00 NA -0.000000000000000e+00
90 1 4.867771834972002e-01 1.557445760296261e-04 1.000000000000000e+00 NA -0.000000000000000e+00
91 1 4.793547923315454e-01 2.942233179981102e-04 1.000000000000000e+00 NA -0.000000000000000e+00
92 1 4.830409247846890e-01 -3.535272120158695e-04 1.000000000000000e+00 NA -0.000000000000000e+00
93 1 4.717193966244866e-01 6.265596088379510e-04 1.000000000000000e+00 NA -0.000000000000000e+00
94 1 4.732836742822568e-01 8.214621345459250e-05 1.000000000000000e+00 NA -0.000000000000000e+00
95 1 4.774338377439838e-01 -3.142838603045206e-04 1.000000000000000e+00 NA -0.000000000000000e+00
96 1 4.664369666188316e-01 1.237313667203921e-04 1.000000000000000e+00 NA -0.000000000000000e+00
97 1 4.761084019603968e-01 -4.443349225047299e-04 1.000000000000000e+00 NA -0.000000000000000e+00
98 1 4.730312109518374e-01 -1.302524260982096e-04 1.000000000000000e+00 NA -0.000000000000000e+00
99 1 4.675100285791381e-01 2.389409550938026e-04 1.000000000000000e+00 NA -0.000000000000000e+00
100 1 4.781778935763181e-01 -4.840698445125469e-04 1.000000000000000e+00 NA -0.000000000000000e+00
101 1 4.765154035186459e-01 3.411240301165464e-05 1.000000000000000e+00 NA -0.000000000000000e+00
102 1 4.793417995979228e-01 1.550618465362419e-05 1.000000000000000e+00 NA -0.000000000000000e+00
103 1 4.829164882913274e-01 -3.391308268430038e-04 1.000000000000000e+00 NA -0.000000000000000e+00
104 1 4.916835219619536e-01 -6.420237307409593e-04 1.000000000000000e+00 NA -0.000000000000000e+00
105 1 4.729792829823817e-01 9.044194323699628e-04 1.000000000000000e+00 NA -0.000000000000000e+00
106 1 4.800450927361464e-01 -2.244199182630524e-04 1.000000000000000e+00 NA -0.000000000000000e+00
107 1 4.936811637011601e-01 -8.319327293406786e-04 1.000000000000000e+00 NA -0.000000000000000e+00
108 1 4.828162379548691e-01 2.325232321132020e-04 1.000000000000000e+00 NA -0.000000000000000e+00
109 1 4.808564694879108e-01 -1.106696319119749e-05 1.000000000000000e+00 NA -0.000000000000000e+00
110 1 4.831179465105953e-01 -4.099567936854953e-05 1.000000000000000e+00 NA -0.000000000000000e+00
111 1 4.784656553293943e-01 2.917441965646361e-04 1.000000000000000e+00 NA -0.000000000000000e+00
112 1 4.795093263436782e-01 -1.089325553245146e-04 1.000000000000000e+00 NA -0.000000000000000e+00
113 1 4.726372288092514e-01 1.574847788541334e-04 1.000000000000000e+00 NA -0.000000000000000e+00
114 1 4.775562423413314e-01 1.487968565614395e-04 1.000000000000000e+00 NA -0.000000000000000e+00
115 1 4.733959473945737e-01 2.128622079942133e-04 1.000000000000000e+00 NA -0.000000000000000e+00
116 1 4.794063321496987e-01 -2.050150978503140e-04 1.000000000000000e+00 NA -0.000000000000000e+00
117 1 4.729127930912830e-01 4.991424366158626e-04 1.000000000000000e+00 NA -0.000000000000000e+00
118 1 4.744639534026125e-01 -1.498219760911468e-04 1.000000000000000e+00 NA -0.000000000000000e+00
119 1 4.789560787140341e-01 -2.573315141471966e-04 1.000000000000000e+00 NA -0.000000000000000e+00
120 1 4.828421609136251e-01 3.211923614605539e-04 1.000000000000000e+00 NA -0.000000000000000e+00
121 1 4.810260185946732e-01 -1.761003634861424e-04 1.000000000000000e+00 NA -0.000000000000000e+00
122 1 4.690172874894352e-01 5.871159875985299e-04 1.000000000000000e+00 NA -0.000000000000000e+00
123 1 4.647180427594606e-01 1.015861486974856e-04 1.000000000000000e+00 NA -0.000000000000000e+00
124 1 4.759359398705790e-01 -3.577975607589323e-04 1.000000000000000e+00 NA -0.000000000000000e+00
125 1 4.667989319910850e-01 -3.101856868248376e-06 1.000000000000000e+00 NA -0.000000000000000e+00
126 1 4.726607449795263e-01 -7.358725233963526e-05 1.000000000000000e+00 NA -0.000000000000000e+00
127 1 4.776223089064305e-01 9.607657658694535e-05 1.000000000000000e+00 NA -0.000000000000000e+00
128 1 4.726641752872421e-01 3.377412986393935e-04 1.000000000000000e+00 NA -0.000000000000000e+00
129 1 4.726708488120038e-01 -3.329214195435526e-05 1.000000000000000e+00 NA -0.000000000000000e+00
130 1 4.778136500373190e-01 -3.733306935416181e-05 1.000000000000000e+00 NA -0.000000000000000e+00
131 1 4.732668972793569e-01 2.168499680959002e-04 1.000000000000000e+00 NA -0.000000000000000e+00
132 1 4.764726343167006e-01 -3.399867597098094e-04 1.000000000000000e+00 NA -0.000000000000000e+00
133 1 4.842961655343154e-01 -2.981919281008771e-04 1.000000000000000e+00 NA -0.000000000000000e+00
134 1 4.657408276165974e-01 6.051314350266068e-04 1.000000000000000e+00 NA -0.000000000000000e+00
135 1 4.702472514370901e-01 -4.028831377222986e-05 1.000000000000000e+00 NA -0.000000000000000e+00
136 1 4.728072188762389e-01 -1.635546605358584e-04 1.000000000000000e+00 NA -0.000000000000000e+00
137 1 4.766289025449830e-01 3.583791650108026e-06 1.000000000000000e+00 NA -0.000000000000000e+00
138 1 4.691904571627706e-01 2.019584152188614e-04 1.000000000000000e+00 NA -0.000000000000000e+00
139 1 4.723275824236997e-01 3.344564955298779e-05 1.000000000000000e+00 NA -0.000000000000000e+00
140 1 4.728933167010695e-01 -8.017917126412755e-05 1.000000000000000e+00 NA -0.000000000000000e+00
141 1 4.628112459474959e-01 5.256015345924681e-04 1.000000000000000e+00 NA -0.000000000000000e+00
142 1 4.641362245977426e-01 2.876636490061202e-04 1.000000000000000e+00 NA -0.000000000000000e+00
143 1 4.729556468208339e-01 -1.847395946477093e-04 1.000000000000000e+00 NA -0.000000000000000e+00
144 1 4.787740886769565e-01 -2.577712075355620e-04 1.000000000000000e+00 NA -0.000000000000000e+00
145 1 4.643032588344636e-01 6.514431491249084e-04 1.000000000000000e+00 NA -0.000000000000000e+00
146 1 4.667875720259168e-01 1.408455045570634e-05 1.000000000000000e+00 NA -0.000000000000000e+00
147 1 4.748194086667077e-01 -4.679022970393021e-04 1.000000000000000e+00 NA -0.000000000000000e+00
148 1 4.810430665799222e-01 -9.930025292703704e-06 1.000000000000000e+00 NA -0.000000000000000e+00
149 1 4.871997151747841e-01 -1.811093418906395e-04 1.000000000000000e+00 NA -0.000000000000000e+00
150 1 4.733221987340926e-01 7.059891590275313e-04 1.000000000000000e+00 NA -0.000000000000000e+00
151 1 4.816361845990856e-01 -2.202132000483914e-05 1.000000000000000e+00 NA -0.000000000000000e+00
152 1 4.778725806881008e-01 2.099073283270414e-04 1.000000000000000e+00 NA -0.000000000000000e+00
153 1 4.843120123990315e-01 -1.711099406902505e-04 1.000000000000000e+00 NA -0.000000000000000e+00
154 1 4.834635037927420e-01 6.438730674140913e-05 1.000000000000000e+00 NA -0.000000000000000e+00
155 1 4.758913243334659e-01 2.782407726451552e-04 1.000000000000000e+00 NA -0.000000000000000e+00
156 1 4.734907233915081e-01 3.296623400750320e-04 1.000000000000000e+00 NA -0.000000000000000e+00
157 1 4.742063788430818e-01 1.000592107489595e-04 1.000000000000000e+00 NA -0.000000000000000e+00
158 1 4.727283654182916e-01 -2.916514387685254e-05 1.000000000000000e+00 NA -0.000000000000000e+00
159 1 4.773553178866672e-01 -1.099810647451349e-04 1.000000000000000e+00 NA -0.000000000000000e+00
160 1 4.703320239289728e-01 3.938783017218839e-04 1.000000000000000e+00 NA -0.000000000000000e+00
161 1 4.724532166836939e-01 1.147422924674402e-06 1.000000000000000e+00 NA -0.000000000000000e+00
162 1 4.778770503669406e-01 8.081300198625740e-05 1.000000000000000e+00 NA -0.000000000000000e+00
163 1 4.800847564641667e-01 -4.691905333320534e-05 1.000000000000000e+00 NA -0.000000000000000e+00
164 1 4.828606980537791e-01 -1.348281972894938e-04 1.000000000000000e+00 NA -0.000000000000000e+00
165 1 4.868737480041024e-01 -2.238341707796465e-04 1.000000000000000e+00 NA -0.000000000000000e+00
166 1 4.833312085826248e-01 2.714828329741792e-04 1.000000000000000e+00 NA -0.000000000000000e+00
167 1 4.732412956087391e-01 4.618133547822367e-04 1.000000000000000e+00 NA -0.000000000000000e+00
168 1 4.757165577312379e-01 -1.272471155058241e-04 1.000000000000000e+00 NA -0.000000000000000e+00
169 1 4.841299235983221e-01 -4.578889564843536e-04 1.000000000000000e+00 NA -0.000000000000000e+00
170 1 4.731693333421518e-01 6.680340222953163e-04 1.000000000000000e+00 NA -0.000000000000000e+00
171 1 4.778670472510742e-01 -2.830182802124881e-04 1.000000000000000e+00 NA -0.000000000000000e+00
172 1 4.808407451483043e-01 -2.837597736782271e-05 1.000000000000000e+00 NA -0.000000000000000e+00
173 1 4.719226869578355e-01 3.950887102037726e-04 1.000000000000000e+00 NA -0.000000000000000e+00
174 1 4.678684485104644e-01 3.560910849644827e-04 1.000000000000000e+00 NA -0.000000000000000e+00
175 1 4.707035248956746e-01 -3.471418148937033e-05 1.000000000000000e+00 NA -0.000000000000000e+00
176 1 4.791038657325780e-01 -3.541766685746239e-04 1.000000000000000e+00 NA -0.000000000000000e+00
177 1 4.792055127363510e-01 -8.491409648581083e-05 1.000000000000000e+00 NA -0.000000000000000e+00
178 1 4.795132699296113e-01 4.312510643611489e-05 1.000000000000000e+00 NA -0.000000000000000e+00
179 1 4.801893068824848e-01 -2.529754000324402e-04 1.000000000000000e+00 NA -0.000000000000000e+00
180 1 4.674322849180844e-01 5.972605445325740e-04 1.000000000000000e+00 NA -0.000000000000000e+00
181 1 4.741070975627303e-01 -1.736889567265365e-04 1.000000000000000e+00 NA -0.000000000000000e+00
182 1 4.721412221656743e-01 -8.008627332323215e-05 1.000000000000000e+00 NA -0.000000000000000e+00
183 1 4.668989223883083e-01 3.025086572545632e-04 1.000000000000000e+00 NA -0.000000000000000e+00
184 1 4.744575220458502e-01 -2.420803615326150e-04 1.000000000000000e+00 NA -0.000000000000000e+00
185 1 4.764183814169301e-01 -2.866327669091007e-04 1.000000000000000e+00 NA -0.000000000000000e+00
186 1 4.835989876138525e-01 -2.655757367699962e-04 1.000000000000000e+00 NA -0.000000000000000e+00
187 1 4.768019662530271e-01 5.061043024054968e-04 1.000000000000000e+00 NA -0.000000000000000e+00
188 1 4.782905677446208e-01 -1.231690902603333e-05 1.000000000000000e+00 NA -0.000000000000000e+00
189 1 4.867709566849756e-01 -3.547797218752535e-04 1.000000000000000e+00 NA -0.000000000000000e+00
190 1 4.742613350438623e-01 3.723295076092370e-04 1.000000000000000e+00 NA -0.000000000000000e+00
191 1 4.882004068903172e-01 -5.512992993841337e-04 1.000000000000000e+00 NA -0.000000000000000e+00
192 1 4.873545382776819e-01 3.608414541567129e-05 1.000000000000000e+00 NA -0.000000000000000e+00
193 1 4.910778674468398e-01 -2.557565328951128e-04 1.000000000000000e+00 NA -0.000000000000000e+00
194 1 4.816296188769078e-01 8.841742172052136e-04 1.000000000000000e+00 NA -0.000000000000000e+00
195 1 4.838008526932391e-01 1.760452452881367e-05 1.000000000000000e+00 NA -0.000000000000000e+00
196 1 4.799142331772439e-01 4.525430153234922e-04 1.000000000000000e+00 NA -0.000000000000000e+00
197 1 4.835846578265669e-01 -3.470171523352050e-04 1.000000000000000e+00 NA -0.000000000000000e+00
198 1 4.793782176594626e-01 1.727604071675160e-04 1.000000000000000e+00 NA -0.000000000000000e+00
199 1 4.796313277384970e-01 1.054321719937690e-04 1.000000000000000e+00 NA -0.000000000000000e+00
200 1 4.811556241550431e-01 8.577651231345129e-05 1.000000000000000e+00 NA -0.000000000000000e+00
201 1 4.861006622933647e-01 -2.238758843065014e-04 1.000000000000000e+00 NA -0.000000000000000e+00
202 1 4.842138248392205e-01 1.333815714570363e-04 1.000000000000000e+00 NA -0.000000000000000e+00
203 1 4.817928283810856e-01 1.956841749617411e-04 1.000000000000000e+00 NA -0.000000000000000e+00
204 1 4.831236864006834e-01 1.971286623358992e-04 1.000000000000000e+00 NA -0.000000000000000e+00
205 1 4.690764260537998e-01 7.837070719496353e-04 1.000000000000000e+00 NA -0.000000000000000e+00
206 1 4.695585081053190e-01 1.599894131132373e-05 1.000000000000000e+00 NA -0.000000000000000e+00
207 1 4.746904311261217e-01 -2.422330780520454e-04 1.000000000000000e+00 NA -0.000000000000000e+00
208 1 4.862942513649935e-01 -4.329017391526691e-04 1.000000000000000e+00 NA -0.000000000000000e+00
209 1 4.784001113468484e-01 3.378037081542828e-04 1.000000000000000e+00 NA -0.000000000000000e+00
210 1 4.781097991345560e-01 1.410253499214420e-04 1.000000000000000e+00 NA -0.000000000000000e+00
211 1 4.769232362535110e-01 2.624449281594110e-04 1.000000000000000e+00 NA -0.000000000000000e+00
212 1 4.850319942407578e-01 -5.157001097746416e-04 1.000000000000000e+00 NA -0.000000000000000e+00
213 1 4.947284648156430e-01 -5.010288034723587e-04 1.000000000000000e+00 NA -0.000000000000000e+00
214 1 4.935205522006497e-01 1.410275306135134e-05 1.000000000000000e+00 NA -0.000000000000000e+00
215 1 4.819913022423543e-01 6.478197277841602e-04 1.000000000000000e+00 NA -0.000000000000000e+00
216 1 4.680210092530908e-01 8.055732705347651e-04 1.000000000000000e+00 NA -0.000000000000000e+00
217 1 4.733638573214003e-01 -7.127461931943913e-05 1.000000000000000e+00 NA -0.000000000000000e+00
218 1 4.701077896107420e-01 -1.350298637463609e-04 1.000000000000000e+00 NA -0.000000000000000e+00
219 1 4.682293085870911e-01 6.705103372794952e-05 1.000000000000000e+00 NA -0.000000000000000e+00
220 1 4.706490749792885e-01 -1.982332195638037e-05 1.000000000000000e+00 NA -0.000000000000000e+00
221 1 4.801340494847913e-01 -4.914996497937807e-04 1.000000000000000e+00 NA -0.000000000000000e+00
222 1 4.744138747617128e-01 2.181111430150651e-04 1.000000000000000e+00 NA -0.000000000000000e+00
223 1 4.735625048963146e-01 2.343995201856686e-04 1.000000000000000e+00 NA -0.000000000000000e+00
224 1 4.629373849559067e-01 7.278195269480037e-04 1.000000000000000e+00 NA -0.000000000000000e+00
225 1 4.710736182012166e-01 -2.561496528619145e-04 1.000000000000000e+00 NA -0.000000000000000e+00
226 1 4.631744503349964e-01 1.351739066777213e-04 1.000000000000000e+00 NA -0.000000000000000e+00
227 1 4.635408169656740e-01 2.614979964032926e-05 1.000000000000000e+00 NA -0.000000000000000e+00
228 1 4.678137754388297e-01 2.365123625391874e-05 1.000000000000000e+00 NA -0.000000000000000e+00
229 1 4.694140037309281e-01 1.543600192634997e-04 1.000000000000000e+00 NA -0.000000000000000e+00
230 1 4.729636361078075e-01 -7.381105840931212e-05 1.000000000000000e+00 NA -0.000000000000000e+00
231 1 4.876361834173416e-01 -6.099965826722453e-04 1.000000000000000e+00 NA -0.000000000000000e+00
232 1 4.783665805394413e-01 3.636353946196991e-04 1.000000000000000e+00 NA -0.000000000000000e+00
233 1 4.745556016761768e-01 6.656962002615785e-05 1.000000000000000e+00 NA -0.000000000000000e+00
234 1 4.769405086784952e-01 -3.696342089298810e-05 1.000000000000000e+00 NA -0.000000000000000e+00
235 1 4.795929204062831e-01 -1.102763513110006e-04 1.000000000000000e+00 NA -0.000000000000000e+00
236 1 4.708597804578062e-01 7.652625241316713e-05 1.000000000000000e+00 NA -0.000000000000000e+00
237 1 4.750484780418601e-01 -1.694322810994464e-04 1.000000000000000e+00 NA -0.000000000000000e+00
238 1 4.820500619763475e-01 -3.972858130145696e-04 1.000000000000000e+00 NA -0.000000000000000e+00
239 1 4.796804099980037e-01 1.385724878497641e-04 1.000000000000000e+00 NA -0.000000000000000e+00
240 1 4.848684925098364e-01 -3.828806536221308e-04 1.000000000000000e+00 NA -0.000000000000000e+00
241 1 4.812922715769948e-01 7.897197128237110e-05 1.000000000000000e+00 NA -0.000000000000000e+00
242 1 4.771302098670658e-01 4.541424532185090e-04 1.000000000000000e+00 NA -0.000000000000000e+00
243 1 4.804172338417176e-01 1.915713068418867e-04 1.000000000000000e+00 NA -0.000000000000000e+00
244 1 4.694249438368184e-01 5.182769659626274e-04 1.000000000000000e+00 NA -0.000000000000000e+00
245 1 4.761643457170918e-01 -1.354380841789293e-04 1.000000000000000e+00 NA -0.000000000000000e+00
246 1 4.812746261239889e-01 -1.954936383823380e-04 1.000000000000000e+00 NA -0.000000000000000e+00
247 1 4.804333779642865e-01 9.661639714941828e-05 1.000000000000000e+00 NA -0.000000000000000e+00
248 1 4.780564198303745e-01 1.942039175508725e-04 1.000000000000000e+00 NA -0.000000000000000e+00
249 1 4.790034262547747e-01 -1.599153589939561e-04 1.000000000000000e+00 NA -0.000000000000000e+00
250 1 4.751920985754361e-01 4.083616838279625e-05 1.000000000000000e+00 NA -0.000000000000000e+00
251 1 4.806754363976752e-01 -1.275631722936765e-04 1.000000000000000e+00 NA -0.000000000000000e+00
252 1 4.751270220423112e-01 5.560073935386711e-04 1.000000000000000e+00 NA -0.000000000000000e+00
253 1 4.733578146116163e-01 -1.860658079424482e-04 1.000000000000000e+00 NA -0.000000000000000e+00
254 1 4.831344928966278e-01 -1.858884026146868e-04 1.000000000000000e+00 NA -0.000000000000000e+00
255 1 4.763493605567790e-01 3.320596804972098e-04 1.000000000000000e+00 NA -0.000000000000000e+00
256 1 4.781922326268021e-01 -3.493358770194632e-04 1.000000000000000e+00 NA -0.000000000000000e+00
257 1 4.817067084863099e-01 -2.808458976515382e-04 1.000000000000000e+00 NA -0.000000000000000e+00
258 1 4.795475105154695e-01 1.254112306519062e-04 1.000000000000000e+00 NA -0.000000000000000e+00
259 1 4.798344749800013e-01 -2.349924673232806e-04 1.000000000000000e+00 NA -0.000000000000000e+00
260 1 4.820306776061865e-01 2.217588790109914e-05 1.000000000000000e+00 NA -0.000000000000000e+00
261 1 4.821975000187269e-01 -3.041233187479619e-04 1.000000000000000e+00 NA -0.000000000000000e+00
262 1 4.718826699811668e-01 7.417001266105672e-04 1.000000000000000e+00 NA -0.000000000000000e+00
263 1 4.834948396868303e-01 -5.140450215161962e-04 1.000000000000000e+00 NA -0.000000000000000e+00
264 1 4.796305590755072e-01 5.564522122902815e-05 1.000000000000000e+00 NA -0.000000000000000e+00
265 1 4.760795577636845e-01 1.065428383073552e-04 1.000000000000000e+00 NA -0.000000000000000e+00
266 1 4.767070475253082e-01 1.768825818286857e-04 1.000000000000000e+00 NA -0.000000000000000e+00
267 1 4.785389686827762e-01 -3.388087823195107e-04 1.000000000000000e+00 NA -0.000000000000000e+00
268 1 4.692993290973599e-01 3.590132560793435e-04 1.000000000000000e+00 NA -0.000000000000000e+00
269 1 4.705429524448206e-01 7.600509596450422e-05 1.000000000000000e+00 NA -0.000000000000000e+00
270 1 4.667451537708803e-01 6.692304880662192e-05 1.000000000000000e+00 NA -0.000000000000000e+00
