i getaccept E*A dH rho ddH Q
29 1 4.655695357027215e-01 -3.756666728804703e-06 1.000000000000000e+00 NA -0.000000000000000e+00
30 1 4.607624813138035e-01 1.386783219459176e-05 1.000000000000000e+00 NA -0.000000000000000e+00
31 1 4.683160333122259e-01 2.692687962735363e-05 1.000000000000000e+00 NA -0.000000000000000e+00
32 1 4.773501457594405e-01 -3.119696680187189e-05 1.000000000000000e+00 NA -0.000000000000000e+00
33 1 4.820510649923824e-01 -1.557341897751030e-05 1.000000000000000e+00 NA -0.000000000000000e+00
34 1 4.664142122182142e-01 3.921199868273106e-05 1.000000000000000e+00 NA -0.000000000000000e+00
35 1 4.688362559227116e-01 -1.598988660589384e-05 1.000000000000000e+00 NA -0.000000000000000e+00
36 1 4.614755288210908e-01 1.432639919585199e-06 1.000000000000000e+00 NA -0.000000000000000e+00
37 1 4.640492293590068e-01 3.938807367376285e-06 1.000000000000000e+00 NA -0.000000000000000e+00
38 1 4.636090542996303e-01 -5.493883236340480e-06 1.000000000000000e+00 NA -0.000000000000000e+00
39 1 4.741758549398254e-01 -2.734499685175251e-05 1.000000000000000e+00 NA -0.000000000000000e+00
40 1 4.592100820813171e-01 4.761853119816806e-05 1.000000000000000e+00 NA -0.000000000000000e+00
41 1 4.813018364630855e-01 -6.879235570522724e-05 1.000000000000000e+00 NA -0.000000000000000e+00
42 1 4.826154021894765e-01 -8.666482699482003e-06 1.000000000000000e+00 NA -0.000000000000000e+00
43 1 4.718420427888842e-01 2.789030236272083e-05 1.000000000000000e+00 NA -0.000000000000000e+00
44 1 4.557088163188999e-01 -1.112638187805715e-05 1.000000000000000e+00 NA -0.000000000000000e+00
45 1 4.530563084864563e-01 1.749709599607741e-05 1.000000000000000e+00 NA -0.000000000000000e+00
46 1 4.704645108669981e-01 -4.675838658840803e-05 1.000000000000000e+00 NA -0.000000000000000e+00
47 1 4.854172021580002e-01 -5.764916841144441e-05 1.000000000000000e+00 NA -0.000000000000000e+00
48 1 4.877065136980666e-01 -1.730650001263712e-05 1.000000000000000e+00 NA -0.000000000000000e+00
49 1 4.785094677078031e-01 -6.620355634368025e-06 1.000000000000000e+00 NA -0.000000000000000e+00
50 1 4.851806957921908e-01 -2.955967011075700e-05 1.000000000000000e+00 NA -0.000000000000000e+00
51 1 4.688223777788045e-01 1.914960398607946e-05 1.000000000000000e+00 NA -0.000000000000000e+00
52 1 4.703756736048444e-01 -6.527041023218771e-07 1.000000000000000e+00 NA -0.000000000000000e+00
53 1 4.659912674424732e-01 2.169561503251316e-05 1.000000000000000e+00 NA -0.000000000000000e+00
54 1 4.752376932570649e-01 -6.978884130148799e-06 1.000000000000000e+00 NA -0.000000000000000e+00
55 1 4.718490822592989e-01 1.026641893986380e-05 1.000000000000000e+00 NA -0.000000000000000e+00
56 1 4.958242435045230e-01 -4.488772015065479e-05 1.000000000000000e+00 NA -0.000000000000000e+00
57 1 4.769233993079148e-01 1.582543086442456e-05 1.000000000000000e+00 NA -0.000000000000000e+00
58 1 4.656447065109758e-01 1.780802108442003e-05 1.000000000000000e+00 NA -0.000000000000000e+00
59 1 4.762411887341882e-01 -4.350003541730985e-05 1.000000000000000e+00 NA -0.000000000000000e+00
60 1 4.628293333097840e-01 7.791533107592841e-06 1.000000000000000e+00 NA -0.000000000000000e+00
61 1 4.774830823722371e-01 -3.238598878851917e-05 1.000000000000000e+00 NA -0.000000000000000e+00
62 1 4.817968422429331e-01 1.636700039853167e-05 1.000000000000000e+00 NA -0.000000000000000e+00
63 1 4.844362203744820e-01 -3.504697610878793e-05 1.000000000000000e+00 NA -0.000000000000000e+00
64 1 4.698313324481963e-01 4.846181991524645e-05 1.000000000000000e+00 NA -0.000000000000000e+00
65 1 4.677145791492655e-01 -2.125113951478852e-07 1.000000000000000e+00 NA -0.000000000000000e+00
66 1 4.560470121563203e-01 1.657542838984227e-05 1.000000000000000e+00 NA -0.000000000000000e+00
67 1 4.655780513191726e-01 -9.253310508938739e-06 1.000000000000000e+00 NA -0.000000000000000e+00
68 1 4.862564076230778e-01 -6.771664402549504e-05 1.000000000000000e+00 NA -0.000000000000000e+00
69 1 4.788835543554365e-01 -1.007752052828437e-05 1.000000000000000e+00 NA -0.000000000000000e+00
70 1 4.646307460453984e-01 2.451758018651162e-05 1.000000000000000e+00 NA -0.000000000000000e+00
71 1 4.800177389302633e-01 -4.757573742608656e-05 1.000000000000000e+00 NA -0.000000000000000e+00
72 1 4.749633719364323e-01 1.407512809237232e-05 1.000000000000000e+00 NA -0.000000000000000e+00
73 1 4.916916861663124e-01 -3.751616668523639e-05 1.000000000000000e+00 NA -0.000000000000000e+00
74 1 4.668180267870435e-01 6.690633290418191e-05 1.000000000000000e+00 NA -0.000000000000000e+00
75 1 4.614075586185444e-01 3.233897928112128e-05 1.000000000000000e+00 NA -0.000000000000000e+00
76 1 4.698522646541792e-01 -1.955552920662740e-05 1.000000000000000e+00 NA -0.000000000000000e+00
77 1 4.672309792358338e-01 -3.585918830140145e-05 1.000000000000000e+00 NA -0.000000000000000e+00
78 1 4.699491424021467e-01 7.482616183551727e-06 1.000000000000000e+00 NA -0.000000000000000e+00
79 1 4.452401739276331e-01 5.416982821770944e-05 1.000000000000000e+00 NA -0.000000000000000e+00
80 1 4.459873493935858e-01 6.923602541064611e-06 1.000000000000000e+00 NA -0.000000000000000e+00
81 1 4.500299317072312e-01 3.529205741870101e-05 1.000000000000000e+00 NA -0.000000000000000e+00
82 1 4.743528193720500e-01 -8.212385409933631e-05 1.000000000000000e+00 NA -0.000000000000000e+00
83 1 4.901703241207974e-01 -4.083550379618828e-05 1.000000000000000e+00 NA -0.000000000000000e+00
84 1 4.857110544322960e-01 1.650388890084287e-05 1.000000000000000e+00 NA -0.000000000000000e+00
85 1 4.792543954675150e-01 4.476933872865629e-05 1.000000000000000e+00 NA -0.000000000000000e+00
86 1 4.795246982156073e-01 5.955797632850590e-06 1.000000000000000e+00 NA -0.000000000000000e+00
87 1 4.608790965764331e-01 5.213195890974021e-05 1.000000000000000e+00 NA -0.000000000000000e+00
88 1 4.631110530541968e-01 1.823190700633859e-05 1.000000000000000e+00 NA -0.000000000000000e+00
89 1 4.689126630290739e-01 3.633262849689345e-06 1.000000000000000e+00 NA -0.000000000000000e+00
90 1 4.580439272352249e-01 6.751552518835524e-06 1.000000000000000e+00 NA -0.000000000000000e+00
91 1 4.718958130334481e-01 -6.637374531237583e-05 1.000000000000000e+00 NA -0.000000000000000e+00
92 1 4.783717372529817e-01 1.337199068984773e-05 1.000000000000000e+00 NA -0.000000000000000e+00
93 1 4.818798595400072e-01 -1.149863601312973e-05 1.000000000000000e+00 NA -0.000000000000000e+00
94 1 4.803841317055875e-01 -1.663440252741566e-05 1.000000000000000e+00 NA -0.000000000000000e+00
95 1 4.695368766709976e-01 1.288717066927347e-05 1.000000000000000e+00 NA -0.000000000000000e+00
96 1 4.637176530691285e-01 1.661748274273123e-05 1.000000000000000e+00 NA -0.000000000000000e+00
97 1 4.811265974911745e-01 -3.685341880554915e-05 1.000000000000000e+00 NA -0.000000000000000e+00
98 1 4.849274043971682e-01 1.841407538449857e-05 1.000000000000000e+00 NA -0.000000000000000e+00
99 1 4.636470762505749e-01 4.921753907183302e-05 1.000000000000000e+00 NA -0.000000000000000e+00
100 1 4.684905142685099e-01 -6.031371867720736e-06 1.000000000000000e+00 NA -0.000000000000000e+00
101 1 4.967377941033250e-01 -8.888606862456072e-05 1.000000000000000e+00 NA -0.000000000000000e+00
102 1 4.911361906983722e-01 6.297162349255814e-05 1.000000000000000e+00 NA -0.000000000000000e+00
103 1 5.033258478075167e-01 -6.120165630818519e-05 1.000000000000000e+00 NA -0.000000000000000e+00
104 1 5.107966266711749e-01 -5.050774211667886e-05 1.000000000000000e+00 NA -0.000000000000000e+00
105 1 4.740721841597497e-01 1.001315017674642e-04 1.000000000000000e+00 NA -0.000000000000000e+00
106 1 4.865647478630519e-01 -3.036942598555470e-05 1.000000000000000e+00 NA -0.000000000000000e+00
107 1 4.898289306979294e-01 -1.145800274571229e-05 1.000000000000000e+00 NA -0.000000000000000e+00
108 1 4.703261787690254e-01 4.363812672636413e-05 1.000000000000000e+00 NA -0.000000000000000e+00
109 1 4.741847631170768e-01 -2.043841413978953e-05 1.000000000000000e+00 NA -0.000000000000000e+00
110 1 4.561330885126905e-01 1.638575736251369e-05 1.000000000000000e+00 NA -0.000000000000000e+00
111 1 4.657870396833728e-01 -1.762726856213703e-05 1.000000000000000e+00 NA -0.000000000000000e+00
112 1 4.550473783885411e-01 1.914799418045732e-05 1.000000000000000e+00 NA -0.000000000000000e+00
113 1 4.537062468450448e-01 1.335402885160875e-06 1.000000000000000e+00 NA -0.000000000000000e+00
114 1 4.698136779874996e-01 -3.313469210297626e-05 1.000000000000000e+00 NA -0.000000000000000e+00
115 1 4.761737929194312e-01 -2.016770690715930e-05 1.000000000000000e+00 NA -0.000000000000000e+00
116 1 4.692733495746341e-01 -3.742366402548214e-05 1.000000000000000e+00 NA -0.000000000000000e+00
117 1 4.721095222034933e-01 -2.563723774073878e-05 1.000000000000000e+00 NA -0.000000000000000e+00
118 1 4.622830368734110e-01 1.312858853452781e-05 1.000000000000000e+00 NA -0.000000000000000e+00
119 1 4.714752062673513e-01 -3.249540145588981e-05 1.000000000000000e+00 NA -0.000000000000000e+00
120 1 4.841548455481454e-01 -1.579882564328727e-06 1.000000000000000e+00 NA -0.000000000000000e+00
121 1 4.773972046196933e-01 4.603006732395443e-05 1.000000000000000e+00 NA -0.000000000000000e+00
122 1 4.610208041497842e-01 3.755810121219838e-05 1.000000000000000e+00 NA -0.000000000000000e+00
123 1 4.673759504410279e-01 -7.113706715244916e-06 1.000000000000000e+00 NA -0.000000000000000e+00
124 1 4.657125489907684e-01 4.061580693814903e-05 1.000000000000000e+00 NA -0.000000000000000e+00
125 1 4.670454262777489e-01 1.494616481068078e-05 1.000000000000000e+00 NA -0.000000000000000e+00
126 1 4.931064909897200e-01 -1.092784775664768e-04 1.000000000000000e+00 NA -0.000000000000000e+00
127 1 4.813548765411080e-01 3.690860535243701e-05 1.000000000000000e+00 NA -0.000000000000000e+00
128 1 4.949445605429986e-01 -3.332391020194336e-05 1.000000000000000e+00 NA -0.000000000000000e+00
129 1 4.813618586221682e-01 3.006286510753853e-05 1.000000000000000e+00 NA -0.000000000000000e+00
130 1 4.769258399289554e-01 2.222219131908787e-05 1.000000000000000e+00 NA -0.000000000000000e+00
131 1 4.684021241012236e-01 1.890920930236462e-05 1.000000000000000e+00 NA -0.000000000000000e+00
132 1 4.495037730834633e-01 1.354927962893271e-05 1.000000000000000e+00 NA -0.000000000000000e+00
133 1 4.629288789362303e-01 -1.000516522253747e-05 1.000000000000000e+00 NA -0.000000000000000e+00
134 1 4.693682954339551e-01 -1.817667862269445e-05 1.000000000000000e+00 NA -0.000000000000000e+00
135 1 4.639747592736020e-01 -7.519551218138076e-06 1.000000000000000e+00 NA -0.000000000000000e+00
136 1 4.660698500154086e-01 -1.225872961185814e-05 1.000000000000000e+00 NA -0.000000000000000e+00
137 1 4.620890298354445e-01 -4.984999577573035e-07 1.000000000000000e+00 NA -0.000000000000000e+00
138 1 4.740235213823897e-01 -1.367892650705471e-05 1.000000000000000e+00 NA -0.000000000000000e+00
139 1 4.870176912209733e-01 -6.665705313935177e-06 1.000000000000000e+00 NA -0.000000000000000e+00
140 1 4.827979670243883e-01 2.032017937381170e-05 1.000000000000000e+00 NA -0.000000000000000e+00
141 1 4.803440785072522e-01 1.956622691068333e-05 1.000000000000000e+00 NA -0.000000000000000e+00
142 1 4.902958963482310e-01 -3.851269548249547e-05 1.000000000000000e+00 NA -0.000000000000000e+00
143 1 4.982528391042112e-01 -3.252996998526214e-05 1.000000000000000e+00 NA -0.000000000000000e+00
144 1 4.934873185447189e-01 -6.193570015966543e-06 1.000000000000000e+00 NA -0.000000000000000e+00
145 1 4.827774571969046e-01 3.087829350079119e-05 1.000000000000000e+00 NA -0.000000000000000e+00
146 1 4.736013147410882e-01 5.230027090874501e-05 1.000000000000000e+00 NA -0.000000000000000e+00
147 1 4.684856952051924e-01 -5.110637175675947e-07 1.000000000000000e+00 NA -0.000000000000000e+00
148 1 4.702011773247898e-01 8.689899004821200e-07 1.000000000000000e+00 NA -0.000000000000000e+00
149 1 4.803864442044788e-01 -6.179655201776768e-06 1.000000000000000e+00 NA -0.000000000000000e+00
150 1 4.777274959571903e-01 1.231451597050182e-05 1.000000000000000e+00 NA -0.000000000000000e+00
151 1 4.743500986017414e-01 2.514457014513027e-05 1.000000000000000e+00 NA -0.000000000000000e+00
152 1 4.767126980803125e-01 -3.905617541022366e-05 1.000000000000000e+00 NA -0.000000000000000e+00
153 1 4.732822297739419e-01 -2.516026961529860e-05 1.000000000000000e+00 NA -0.000000000000000e+00
154 1 4.678124662001644e-01 2.147369127669663e-05 1.000000000000000e+00 NA -0.000000000000000e+00
155 1 4.635280390642847e-01 -7.057260063447757e-06 1.000000000000000e+00 NA -0.000000000000000e+00
156 1 4.772335687772496e-01 -6.344570192595711e-05 1.000000000000000e+00 NA -0.000000000000000e+00
157 1 4.754448862191285e-01 5.006818355468567e-06 1.000000000000000e+00 NA -0.000000000000000e+00
158 1 4.772449504790576e-01 -2.180589945055544e-06 1.000000000000000e+00 NA -0.000000000000000e+00
159 1 4.936508489920618e-01 -6.829380663475604e-05 1.000000000000000e+00 NA -0.000000000000000e+00
160 1 4.577441145033772e-01 6.380532568073249e-05 1.000000000000000e+00 NA -0.000000000000000e+00
161 1 4.760921960420958e-01 -7.053141303003940e-05 1.000000000000000e+00 NA -0.000000000000000e+00
162 1 4.737775808012498e-01 7.744347158222809e-06 1.000000000000000e+00 NA -0.000000000000000e+00
163 1 4.423463972832652e-01 1.111136111831001e-04 1.000000000000000e+00 NA -0.000000000000000e+00
164 1 4.514124372242219e-01 8.852567134454148e-06 1.000000000000000e+00 NA -0.000000000000000e+00
165 1 4.623545985155298e-01 -6.420772388082696e-05 1.000000000000000e+00 NA -0.000000000000000e+00
166 1 4.686548435922613e-01 2.292652015967178e-05 1.000000000000000e+00 NA -0.000000000000000e+00
167 1 4.710120706828881e-01 -9.234333447238896e-06 1.000000000000000e+00 NA -0.000000000000000e+00
168 1 4.903063454280461e-01 -8.028569618545589e-05 1.000000000000000e+00 NA -0.000000000000000e+00
169 1 4.790962752850959e-01 3.910487862412992e-05 1.000000000000000e+00 NA -0.000000000000000e+00
170 1 4.778553751860397e-01 3.969211479670776e-05 1.000000000000000e+00 NA -0.000000000000000e+00
171 1 4.882281443375796e-01 -2.145610028492229e-05 1.000000000000000e+00 NA -0.000000000000000e+00
172 1 4.739139927165403e-01 4.234718062434695e-05 1.000000000000000e+00 NA -0.000000000000000e+00
173 1 4.691208925194477e-01 3.163735414091207e-05 1.000000000000000e+00 NA -0.000000000000000e+00
174 1 4.797363955715384e-01 1.091066769731697e-05 1.000000000000000e+00 NA -0.000000000000000e+00
175 1 4.891616360910192e-01 -8.619294703748892e-06 1.000000000000000e+00 NA -0.000000000000000e+00
176 1 4.877461823273551e-01 1.053473624779144e-05 1.000000000000000e+00 NA -0.000000000000000e+00
177 1 4.819204311599243e-01 1.680077389210055e-05 1.000000000000000e+00 NA -0.000000000000000e+00
178 1 4.825480266688946e-01 2.741085381785524e-06 1.000000000000000e+00 NA -0.000000000000000e+00
179 1 4.857878334833191e-01 1.307349180024175e-05 1.000000000000000e+00 NA -0.000000000000000e+00
180 1 4.744514435967920e-01 2.723853435782075e-05 1.000000000000000e+00 NA -0.000000000000000e+00
181 1 4.911169562994073e-01 -2.507464637346857e-05 1.000000000000000e+00 NA -0.000000000000000e+00
182 1 4.751590399395739e-01 1.187698671856197e-05 1.000000000000000e+00 NA -0.000000000000000e+00
183 1 4.717719812161036e-01 1.519013039796846e-05 1.000000000000000e+00 NA -0.000000000000000e+00
184 1 4.892418912824897e-01 -3.529211767272500e-05 1.000000000000000e+00 NA -0.000000000000000e+00
185 1 4.788198036193634e-01 2.526146863601753e-05 1.000000000000000e+00 NA -0.000000000000000e+00
186 1 4.830882677170228e-01 -1.161652130576840e-05 1.000000000000000e+00 NA -0.000000000000000e+00
187 1 4.835754482191373e-01 7.276749101947644e-06 1.000000000000000e+00 NA -0.000000000000000e+00
188 1 4.821774165158282e-01 -2.717361689974496e-05 1.000000000000000e+00 NA -0.000000000000000e+00
189 1 4.807628034205196e-01 -2.429621622468403e-05 1.000000000000000e+00 NA -0.000000000000000e+00
190 1 4.853956459906726e-01 -1.528501161374152e-05 1.000000000000000e+00 NA -0.000000000000000e+00
191 1 4.931150918831498e-01 4.760799129144289e-06 1.000000000000000e+00 NA -0.000000000000000e+00
192 1 4.821129784513146e-01 3.227743945899419e-05 1.000000000000000e+00 NA -0.000000000000000e+00
193 1 4.836348137816248e-01 -8.229457080233260e-06 1.000000000000000e+00 NA -0.000000000000000e+00
194 1 4.691586033783429e-01 3.591459221752302e-05 1.000000000000000e+00 NA -0.000000000000000e+00
195 1 4.784580376751680e-01 -5.393659967012354e-05 1.000000000000000e+00 NA -0.000000000000000e+00
196 1 4.861660850938462e-01 -2.211804780927196e-05 1.000000000000000e+00 NA -0.000000000000000e+00
197 1 4.716797656189740e-01 5.818940485369239e-05 1.000000000000000e+00 NA -0.000000000000000e+00
198 1 4.702811996399425e-01 1.147598709394515e-05 1.000000000000000e+00 NA -0.000000000000000e+00
199 1 4.675043312828598e-01 -6.226377763596247e-06 1.000000000000000e+00 NA -0.000000000000000e+00
200 1 4.611900860768762e-01 1.295049855798425e-05 1.000000000000000e+00 NA -0.000000000000000e+00
201 1 4.637062806220683e-01 -4.235105279803975e-05 1.000000000000000e+00 NA -0.000000000000000e+00
202 1 4.570141364595637e-01 3.522091219565482e-06 1.000000000000000e+00 NA -0.000000000000000e+00
203 1 4.684926132563693e-01 -2.187735731240537e-05 1.000000000000000e+00 NA -0.000000000000000e+00
204 1 4.854235343552398e-01 -2.838998534571147e-05 1.000000000000000e+00 NA -0.000000000000000e+00
205 1 4.767947099618129e-01 6.257519316932303e-05 1.000000000000000e+00 NA -0.000000000000000e+00
206 1 4.840138232024249e-01 -1.160055580839980e-05 1.000000000000000e+00 NA -0.000000000000000e+00
207 1 4.734966939475734e-01 3.090010295636603e-05 1.000000000000000e+00 NA -0.000000000000000e+00
208 1 4.898729102537683e-01 -5.960251110082027e-05 1.000000000000000e+00 NA -0.000000000000000e+00
209 1 4.812829843833671e-01 2.471225116096321e-06 1.000000000000000e+00 NA -0.000000000000000e+00
210 1 4.887324329667602e-01 -1.467285233047733e-05 1.000000000000000e+00 NA -0.000000000000000e+00
211 1 4.727710264512162e-01 5.776421653536090e-05 1.000000000000000e+00 NA -0.000000000000000e+00
212 1 4.787799073900839e-01 1.516072302365501e-05 1.000000000000000e+00 NA -0.000000000000000e+00
213 1 4.789335289818895e-01 1.486806309003441e-05 1.000000000000000e+00 NA -0.000000000000000e+00
214 1 4.744957392629868e-01 4.425449651535018e-05 1.000000000000000e+00 NA -0.000000000000000e+00
215 1 4.785622131230931e-01 2.293918737450440e-05 1.000000000000000e+00 NA -0.000000000000000e+00
216 1 4.890071222295429e-01 -8.450944505966618e-06 1.000000000000000e+00 NA -0.000000000000000e+00
217 1 4.717397626308737e-01 5.455566861201078e-05 1.000000000000000e+00 NA -0.000000000000000e+00
218 1 4.733451850227454e-01 -4.418974185682600e-06 1.000000000000000e+00 NA -0.000000000000000e+00
219 1 4.480716108557992e-01 9.333184789284132e-05 1.000000000000000e+00 NA -0.000000000000000e+00
220 1 4.551117383757717e-01 -8.410023383476073e-06 1.000000000000000e+00 NA -0.000000000000000e+00
221 1 4.656942263749742e-01 -4.503369245867361e-05 1.000000000000000e+00 NA -0.000000000000000e+00
222 1 4.680438552474022e-01 -2.502296797501913e-05 1.000000000000000e+00 NA -0.000000000000000e+00
223 1 4.780756585467221e-01 -3.696731323543645e-05 1.000000000000000e+00 NA -0.000000000000000e+00
224 1 4.689479435216655e-01 3.208147472832934e-05 1.000000000000000e+00 NA -0.000000000000000e+00
225 1 4.833088902700614e-01 -2.622559236442612e-05 1.000000000000000e+00 NA -0.000000000000000e+00
226 1 4.547371281886970e-01 3.737090196409554e-05 1.000000000000000e+00 NA -0.000000000000000e+00
227 1 4.807607041662681e-01 -4.390291292111215e-05 1.000000000000000e+00 NA -0.000000000000000e+00
228 1 4.748757028344902e-01 -2.663854047568748e-06 1.000000000000000e+00 NA -0.000000000000000e+00
229 1 4.902305271539425e-01 -4.323226266933489e-05 1.000000000000000e+00 NA -0.000000000000000e+00
230 1 4.779932315598313e-01 2.408633804407145e-05 1.000000000000000e+00 NA -0.000000000000000e+00
231 1 4.665780072529664e-01 6.546208282998123e-05 1.000000000000000e+00 NA -0.000000000000000e+00
232 1 4.668070146274431e-01 -2.619938982206804e-05 1.000000000000000e+00 NA -0.000000000000000e+00
233 1 4.661043386721653e-01 -5.890890747650701e-05 1.000000000000000e+00 NA -0.000000000000000e+00
234 1 4.656016862084118e-01 -2.245467294414993e-05 1.000000000000000e+00 NA -0.000000000000000e+00
235 1 4.658881141744847e-01 8.959047818279942e-06 1.000000000000000e+00 NA -0.000000000000000e+00
236 1 4.874653569560961e-01 -6.295966295510880e-05 1.000000000000000e+00 NA -0.000000000000000e+00
237 1 4.752107303948641e-01 2.643089578668878e-05 1.000000000000000e+00 NA -0.000000000000000e+00
238 1 4.886827729944375e-01 -5.954643438599305e-05 1.000000000000000e+00 NA -0.000000000000000e+00
239 1 4.786486624133444e-01 -8.785451655057841e-06 1.000000000000000e+00 NA -0.000000000000000e+00
240 1 4.798767506801731e-01 4.423926952767943e-05 1.000000000000000e+00 NA -0.000000000000000e+00
241 1 4.900453978130744e-01 -1.519785791970207e-05 1.000000000000000e+00 NA -0.000000000000000e+00
242 1 4.733156529376087e-01 3.064355291826359e-05 1.000000000000000e+00 NA -0.000000000000000e+00
243 1 4.846593303963548e-01 -1.198905852106691e-05 1.000000000000000e+00 NA -0.000000000000000e+00
244 1 4.759093700116231e-01 3.477063319223817e-05 1.000000000000000e+00 NA -0.000000000000000e+00
245 1 4.702215346539849e-01 2.158205438718142e-05 1.000000000000000e+00 NA -0.000000000000000e+00
246 1 4.723720239105350e-01 -3.098761453657062e-06 1.000000000000000e+00 NA -0.000000000000000e+00
247 1 4.740026735407792e-01 3.294016846666636e-05 1.000000000000000e+00 NA -0.000000000000000e+00
248 1 4.751611818825313e-01 -4.357557622824970e-05 1.000000000000000e+00 NA -0.000000000000000e+00
249 1 4.834504642163956e-01 -1.663620287217782e-05 1.000000000000000e+00 NA -0.000000000000000e+00
250 1 4.817236729779549e-01 -1.355405674985377e-05 1.000000000000000e+00 NA -0.000000000000000e+00
251 1 4.768424569269276e-01 2.337806927243946e-05 1.000000000000000e+00 NA -0.000000000000000e+00
252 1 4.758754547949260e-01 -1.501294786976359e-05 1.000000000000000e+00 NA -0.000000000000000e+00
253 1 4.470382415087601e-01 5.495473533301265e-05 1.000000000000000e+00 NA -0.000000000000000e+00
254 1 4.628027002422564e-01 -1.982235266950738e-05 1.000000000000000e+00 NA -0.000000000000000e+00
255 1 4.649817140234640e-01 -2.516588779144513e-05 1.000000000000000e+00 NA -0.000000000000000e+00
256 1 4.545580854978093e-01 3.465584950390621e-05 1.000000000000000e+00 NA -0.000000000000000e+00
257 1 4.648571318166879e-01 -3.595914313336834e-05 1.000000000000000e+00 NA -0.000000000000000e+00
258 1 4.782028800430869e-01 -4.389448167785304e-05 1.000000000000000e+00 NA -0.000000000000000e+00
259 1 4.817193343841503e-01 2.019535145336704e-05 1.000000000000000e+00 NA -0.000000000000000e+00
260 1 4.928201859223945e-01 -3.414399202483764e-05 1.000000000000000e+00 NA -0.000000000000000e+00
261 1 4.796189941356900e-01 1.665961144681205e-05 1.000000000000000e+00 NA -0.000000000000000e+00
262 1 4.766347195906156e-01 2.176669249820407e-05 1.000000000000000e+00 NA -0.000000000000000e+00
263 1 4.677496849889959e-01 2.014604092437366e-05 1.000000000000000e+00 NA -0.000000000000000e+00
264 1 4.659239012445143e-01 -6.183905725265504e-06 1.000000000000000e+00 NA -0.000000000000000e+00
265 1 4.590312158598609e-01 1.962970281965681e-05 1.000000000000000e+00 NA -0.000000000000000e+00
266 1 4.737658035886969e-01 -5.155923918209737e-05 1.000000000000000e+00 NA -0.000000000000000e+00
267 1 4.677952830515094e-01 1.681473236203601e-05 1.000000000000000e+00 NA -0.000000000000000e+00
268 1 4.605817050614032e-01 1.780552656782675e-05 1.000000000000000e+00 NA -0.000000000000000e+00
269 1 4.548291547054913e-01 5.158526619197801e-07 1.000000000000000e+00 NA -0.000000000000000e+00
270 1 4.578712052308207e-01 -3.721292614500271e-06 1.000000000000000e+00 NA -0.000000000000000e+00
