i getaccept E*A dH rho ddH Q
87 1 8.633849769071380e-01 3.400396203687706e-04 1.000000000000000e+00 NA -0.000000000000000e+00
88 1 8.673337051805865e-01 -1.830546777910058e-04 1.000000000000000e+00 NA -0.000000000000000e+00
89 1 8.729227721645808e-01 -1.566875819207780e-04 1.000000000000000e+00 NA -0.000000000000000e+00
90 1 8.736441695853945e-01 -5.668725725627155e-05 1.000000000000000e+00 NA -0.000000000000000e+00
91 1 8.710510522935544e-01 6.989554026404221e-05 1.000000000000000e+00 NA -0.000000000000000e+00
92 1 8.717863348125149e-01 4.314486659495742e-06 1.000000000000000e+00 NA -0.000000000000000e+00
93 1 8.660071824514969e-01 1.725619345052110e-04 1.000000000000000e+00 NA -0.000000000000000e+00
94 1 8.671858860687371e-01 7.751294560875976e-06 1.000000000000000e+00 NA -0.000000000000000e+00
95 1 8.669928529212985e-01 -1.355775082174659e-04 1.000000000000000e+00 NA -0.000000000000000e+00
96 1 8.714114016995256e-01 -3.381925671419594e-05 1.000000000000000e+00 NA -0.000000000000000e+00
97 1 8.736772783606975e-01 -1.172249699266104e-04 1.000000000000000e+00 NA -0.000000000000000e+00
98 1 8.729852739802536e-01 -2.023374463533401e-06 1.000000000000000e+00 NA -0.000000000000000e+00
99 1 8.750992432962996e-01 -2.942755372714601e-05 1.000000000000000e+00 NA -0.000000000000000e+00
100 1 8.703512178646813e-01 1.810481433039968e-04 1.000000000000000e+00 NA -0.000000000000000e+00
101 1 8.710920781991174e-01 9.937564527717768e-06 1.000000000000000e+00 NA -0.000000000000000e+00
102 1 8.691170865375966e-01 -1.206805791298393e-06 1.000000000000000e+00 NA -0.000000000000000e+00
103 1 8.747938202474856e-01 -1.905927156258258e-04 1.000000000000000e+00 NA -0.000000000000000e+00
104 1 8.738346786902391e-01 9.197511258207669e-05 1.000000000000000e+00 NA -0.000000000000000e+00
105 1 8.708316942891514e-01 7.844244191801408e-05 1.000000000000000e+00 NA -0.000000000000000e+00
106 1 8.680838426652537e-01 8.883585428520746e-05 1.000000000000000e+00 NA -0.000000000000000e+00
107 1 8.750739324768456e-01 -1.711645527393557e-04 1.000000000000000e+00 NA -0.000000000000000e+00
108 1 8.697270876598586e-01 1.390379190979729e-04 1.000000000000000e+00 NA -0.000000000000000e+00
109 1 8.703520773208644e-01 -6.177919090077921e-05 1.000000000000000e+00 NA -0.000000000000000e+00
110 1 8.680304344124470e-01 1.799321307771606e-05 1.000000000000000e+00 NA -0.000000000000000e+00
111 1 8.660167904157701e-01 1.402067937306128e-04 1.000000000000000e+00 NA -0.000000000000000e+00
112 1 8.692352806392656e-01 -1.148932501564559e-04 1.000000000000000e+00 NA -0.000000000000000e+00
113 1 8.691622828109151e-01 7.913752847343858e-05 1.000000000000000e+00 NA -0.000000000000000e+00
114 1 8.686673321904099e-01 -7.915865603536076e-05 1.000000000000000e+00 NA -0.000000000000000e+00
115 1 8.684527542268647e-01 -5.419455419541919e-05 1.000000000000000e+00 NA -0.000000000000000e+00
116 1 8.741118820813973e-01 -1.491634036483447e-04 1.000000000000000e+00 NA -0.000000000000000e+00
117 1 8.730351932026498e-01 7.834833468223223e-06 1.000000000000000e+00 NA -0.000000000000000e+00
118 1 8.689980589245795e-01 1.920963409247634e-04 1.000000000000000e+00 NA -0.000000000000000e+00
119 1 8.683069815666675e-01 -1.830977203098882e-05 1.000000000000000e+00 NA -0.000000000000000e+00
120 1 8.691179293482639e-01 -6.343812970044382e-05 1.000000000000000e+00 NA -0.000000000000000e+00
121 1 8.751828426142461e-01 -1.668218374106800e-04 1.000000000000000e+00 NA -0.000000000000000e+00
122 1 8.698221380304867e-01 1.665034608322458e-04 1.000000000000000e+00 NA -0.000000000000000e+00
123 1 8.737318247400427e-01 -1.224944739988132e-04 1.000000000000000e+00 NA -0.000000000000000e+00
124 1 8.719916525543822e-01 1.040174834088248e-05 1.000000000000000e+00 NA -0.000000000000000e+00
125 1 8.705043922134676e-01 1.247295638222568e-04 1.000000000000000e+00 NA -0.000000000000000e+00
126 1 8.756299574781972e-01 -2.659521692294220e-04 1.000000000000000e+00 NA -0.000000000000000e+00
127 1 8.743821841156099e-01 2.647424480528571e-05 1.000000000000000e+00 NA -0.000000000000000e+00
128 1 8.728381763252379e-01 1.817273243887030e-04 1.000000000000000e+00 NA -0.000000000000000e+00
129 1 8.756308952950960e-01 -1.262473379028961e-04 1.000000000000000e+00 NA -0.000000000000000e+00
130 1 8.747055642077717e-01 7.415429104185023e-05 1.000000000000000e+00 NA -0.000000000000000e+00
131 1 8.757637505637584e-01 -8.493376071783132e-05 1.000000000000000e+00 NA -0.000000000000000e+00
132 1 8.687053764371063e-01 1.658798794323957e-04 1.000000000000000e+00 NA -0.000000000000000e+00
133 1 8.721948474103640e-01 -3.326806609038613e-05 1.000000000000000e+00 NA -0.000000000000000e+00
134 1 8.731454194989585e-01 -9.817793829824950e-05 1.000000000000000e+00 NA -0.000000000000000e+00
135 1 8.705108366855003e-01 7.756689137750072e-05 1.000000000000000e+00 NA -0.000000000000000e+00
136 1 8.719557589697311e-01 -1.986995634979394e-04 1.000000000000000e+00 NA -0.000000000000000e+00
137 1 8.665467213603724e-01 3.253063975989789e-04 1.000000000000000e+00 NA -0.000000000000000e+00
138 1 8.708180610302785e-01 -7.622618500136014e-05 1.000000000000000e+00 NA -0.000000000000000e+00
139 1 8.694699083742199e-01 2.946600488940021e-05 1.000000000000000e+00 NA -0.000000000000000e+00
140 1 8.697319893600973e-01 -6.251564559534017e-05 1.000000000000000e+00 NA -0.000000000000000e+00
141 1 8.675802272671653e-01 7.741181093479099e-05 1.000000000000000e+00 NA -0.000000000000000e+00
142 1 8.716793182351443e-01 -1.276066107038787e-04 1.000000000000000e+00 NA -0.000000000000000e+00
143 1 8.727904229991768e-01 -1.270780592221854e-04 1.000000000000000e+00 NA -0.000000000000000e+00
144 1 8.744285511841874e-01 5.498543259818689e-06 1.000000000000000e+00 NA -0.000000000000000e+00
145 1 8.662962331513372e-01 3.100947458278824e-04 1.000000000000000e+00 NA -0.000000000000000e+00
146 1 8.647313748507834e-01 1.079052426575799e-04 1.000000000000000e+00 NA -0.000000000000000e+00
147 1 8.689158508219446e-01 -2.042326484570367e-04 1.000000000000000e+00 NA -0.000000000000000e+00
148 1 8.665733612383619e-01 3.991321364082978e-05 1.000000000000000e+00 NA -0.000000000000000e+00
149 1 8.678144394884719e-01 -3.973483762820251e-05 1.000000000000000e+00 NA -0.000000000000000e+00
150 1 8.649162541154127e-01 1.328853818449716e-04 1.000000000000000e+00 NA -0.000000000000000e+00
151 1 8.660059544005124e-01 -5.598513757831824e-05 1.000000000000000e+00 NA -0.000000000000000e+00
152 1 8.669002504093994e-01 1.511204845883185e-05 1.000000000000000e+00 NA -0.000000000000000e+00
153 1 8.671958170641171e-01 -6.297723166426294e-05 1.000000000000000e+00 NA -0.000000000000000e+00
154 1 8.614840801816606e-01 2.079287744436442e-04 1.000000000000000e+00 NA -0.000000000000000e+00
155 1 8.609006499004532e-01 -1.979711032618070e-05 1.000000000000000e+00 NA -0.000000000000000e+00
156 1 8.637656828507195e-01 -3.898722297890345e-05 1.000000000000000e+00 NA -0.000000000000000e+00
157 1 8.633203587582310e-01 -1.908584863485885e-05 1.000000000000000e+00 NA -0.000000000000000e+00
158 1 8.599137418187024e-01 1.712260439035163e-04 1.000000000000000e+00 NA -0.000000000000000e+00
159 1 8.663561850052429e-01 -3.443639925535535e-04 1.000000000000000e+00 NA -0.000000000000000e+00
160 1 8.611775931829089e-01 2.123697781826195e-04 1.000000000000000e+00 NA -0.000000000000000e+00
161 1 8.670815020848617e-01 -2.422089401079575e-04 1.000000000000000e+00 NA -0.000000000000000e+00
162 1 8.689140475926307e-01 2.239762238787080e-05 1.000000000000000e+00 NA -0.000000000000000e+00
163 1 8.627129548607340e-01 2.673138133104658e-04 1.000000000000000e+00 NA -0.000000000000000e+00
164 1 8.662539154188053e-01 -1.138462769176840e-04 1.000000000000000e+00 NA -0.000000000000000e+00
165 1 8.693847558615977e-01 -1.836539954638283e-04 1.000000000000000e+00 NA -0.000000000000000e+00
166 1 8.626081691929599e-01 2.687159012566553e-04 1.000000000000000e+00 NA -0.000000000000000e+00
167 1 8.676344766760918e-01 -1.105098681364325e-04 1.000000000000000e+00 NA -0.000000000000000e+00
168 1 8.735927935872374e-01 -2.282201915022597e-04 1.000000000000000e+00 NA -0.000000000000000e+00
169 1 8.734391383120792e-01 -4.366524353827117e-05 1.000000000000000e+00 NA -0.000000000000000e+00
170 1 8.685621387813243e-01 1.961586845027341e-04 1.000000000000000e+00 NA -0.000000000000000e+00
171 1 8.682330544833992e-01 2.302898155903677e-05 1.000000000000000e+00 NA -0.000000000000000e+00
172 1 8.734762456320457e-01 -1.734973757265834e-04 1.000000000000000e+00 NA -0.000000000000000e+00
173 1 8.678487422492794e-01 1.570145107052667e-04 1.000000000000000e+00 NA -0.000000000000000e+00
174 1 8.693077281672792e-01 -1.084784403246886e-04 1.000000000000000e+00 NA -0.000000000000000e+00
175 1 8.662062199185132e-01 1.367393338114198e-04 1.000000000000000e+00 NA -0.000000000000000e+00
176 1 8.665892453273880e-01 2.091898500111711e-05 1.000000000000000e+00 NA -0.000000000000000e+00
177 1 8.648394554938348e-01 2.992391250700166e-05 1.000000000000000e+00 NA -0.000000000000000e+00
178 1 8.690488761166082e-01 -1.392272779412451e-04 1.000000000000000e+00 NA -0.000000000000000e+00
179 1 8.633001862783143e-01 1.847490984800970e-04 1.000000000000000e+00 NA -0.000000000000000e+00
180 1 8.614741607551815e-01 7.835558494662109e-05 1.000000000000000e+00 NA -0.000000000000000e+00
181 1 8.600775789162154e-01 7.694635928601201e-05 1.000000000000000e+00 NA -0.000000000000000e+00
182 1 8.610059186526372e-01 -8.321088375851105e-05 1.000000000000000e+00 NA -0.000000000000000e+00
183 1 8.672835595337256e-01 -1.887559130864247e-04 1.000000000000000e+00 NA -0.000000000000000e+00
184 1 8.669883915765949e-01 -1.269639028578240e-05 1.000000000000000e+00 NA -0.000000000000000e+00
185 1 8.669312739692188e-01 -1.272424424314522e-05 1.000000000000000e+00 NA -0.000000000000000e+00
186 1 8.694964614471120e-01 -4.092421022505732e-05 1.000000000000000e+00 NA -0.000000000000000e+00
187 1 8.612866939126806e-01 2.840699401076563e-04 1.000000000000000e+00 NA -0.000000000000000e+00
188 1 8.629305705468278e-01 -8.781079213804333e-05 1.000000000000000e+00 NA -0.000000000000000e+00
189 1 8.710553406083623e-01 -2.491429524980049e-04 1.000000000000000e+00 NA -0.000000000000000e+00
190 1 8.686226599672749e-01 9.873130761661741e-05 1.000000000000000e+00 NA -0.000000000000000e+00
191 1 8.689834526332649e-01 -3.609533155213285e-05 1.000000000000000e+00 NA -0.000000000000000e+00
192 1 8.702111450921939e-01 -2.038194224951440e-05 1.000000000000000e+00 NA -0.000000000000000e+00
193 1 8.707539428993547e-01 -1.113057974180265e-04 1.000000000000000e+00 NA -0.000000000000000e+00
194 1 8.705591875905158e-01 6.021565150149399e-05 1.000000000000000e+00 NA -0.000000000000000e+00
195 1 8.656819563237546e-01 1.552192609324266e-04 1.000000000000000e+00 NA -0.000000000000000e+00
196 1 8.660319442287380e-01 3.642502065304143e-05 1.000000000000000e+00 NA -0.000000000000000e+00
197 1 8.636850195625209e-01 1.222807552494487e-04 1.000000000000000e+00 NA -0.000000000000000e+00
198 1 8.654850866980588e-01 -5.706913498215727e-05 1.000000000000000e+00 NA -0.000000000000000e+00
199 1 8.667376075559354e-01 -6.780098328817985e-05 1.000000000000000e+00 NA -0.000000000000000e+00
200 1 8.676427855540638e-01 -6.127510118858481e-05 1.000000000000000e+00 NA -0.000000000000000e+00
201 1 8.697141938267747e-01 -8.304115067403472e-05 1.000000000000000e+00 NA -0.000000000000000e+00
202 1 8.663437131297780e-01 2.096302264362748e-04 1.000000000000000e+00 NA -0.000000000000000e+00
203 1 8.690395052347070e-01 -5.303014222590718e-05 1.000000000000000e+00 NA -0.000000000000000e+00
204 1 8.747613922471335e-01 -2.992672584696265e-04 1.000000000000000e+00 NA -0.000000000000000e+00
205 1 8.685598269588116e-01 2.895684092436568e-04 1.000000000000000e+00 NA -0.000000000000000e+00
206 1 8.708823007485869e-01 -1.618081159904250e-05 1.000000000000000e+00 NA -0.000000000000000e+00
207 1 8.696528108419161e-01 -5.516517876458238e-05 1.000000000000000e+00 NA -0.000000000000000e+00
208 1 8.751540324015201e-01 -1.376562320274388e-04 1.000000000000000e+00 NA -0.000000000000000e+00
209 1 8.717204864913664e-01 1.257849842204450e-04 1.000000000000000e+00 NA -0.000000000000000e+00
210 1 8.744142220912346e-01 -4.877371429756749e-05 1.000000000000000e+00 NA -0.000000000000000e+00
211 1 8.730146096992942e-01 -3.822450344159734e-05 1.000000000000000e+00 NA -0.000000000000000e+00
212 1 8.724531803450311e-01 3.232248673157301e-06 1.000000000000000e+00 NA -0.000000000000000e+00
213 1 8.707124551853438e-01 8.572315573474043e-05 1.000000000000000e+00 NA -0.000000000000000e+00
214 1 8.736959160933129e-01 -8.897576390154427e-05 1.000000000000000e+00 NA -0.000000000000000e+00
215 1 8.654363530416049e-01 3.038118807126011e-04 1.000000000000000e+00 NA -0.000000000000000e+00
216 1 8.697971832489633e-01 -1.060843690083857e-04 1.000000000000000e+00 NA -0.000000000000000e+00
217 1 8.712150226157723e-01 -8.258678053607582e-05 1.000000000000000e+00 NA -0.000000000000000e+00
218 1 8.656538273431853e-01 9.029721991282713e-05 1.000000000000000e+00 NA -0.000000000000000e+00
219 1 8.589495225664502e-01 4.065184514274733e-04 1.000000000000000e+00 NA -0.000000000000000e+00
220 1 8.635393454880471e-01 -2.309479891664523e-04 1.000000000000000e+00 NA -0.000000000000000e+00
221 1 8.707516189986726e-01 -1.937423712661257e-04 1.000000000000000e+00 NA -0.000000000000000e+00
222 1 8.725191874159709e-01 -1.022229678255826e-04 1.000000000000000e+00 NA -0.000000000000000e+00
223 1 8.720703471180036e-01 -1.128889871324645e-04 1.000000000000000e+00 NA -0.000000000000000e+00
224 1 8.666389516937626e-01 2.255824824715091e-04 1.000000000000000e+00 NA -0.000000000000000e+00
225 1 8.728018972956009e-01 -1.230359723649599e-04 1.000000000000000e+00 NA -0.000000000000000e+00
226 1 8.693960536491053e-01 6.152165406092536e-05 1.000000000000000e+00 NA -0.000000000000000e+00
227 1 8.655286095721688e-01 2.154835935925803e-04 1.000000000000000e+00 NA -0.000000000000000e+00
228 1 8.685203990860014e-01 -1.354396961232851e-04 1.000000000000000e+00 NA -0.000000000000000e+00
229 1 8.696463808419473e-01 -5.126976725478016e-05 1.000000000000000e+00 NA -0.000000000000000e+00
230 1 8.695410427205009e-01 5.309737775860413e-05 1.000000000000000e+00 NA -0.000000000000000e+00
231 1 8.684570780175048e-01 4.761472860081994e-05 1.000000000000000e+00 NA -0.000000000000000e+00
232 1 8.693648756996565e-01 -7.541187255810655e-05 1.000000000000000e+00 NA -0.000000000000000e+00
233 1 8.710295699601782e-01 -1.182945929940615e-04 1.000000000000000e+00 NA -0.000000000000000e+00
234 1 8.740092325181974e-01 3.094308954132430e-05 1.000000000000000e+00 NA -0.000000000000000e+00
235 1 8.724522302394450e-01 1.526255095996021e-05 1.000000000000000e+00 NA -0.000000000000000e+00
236 1 8.749427274738681e-01 -4.454607642401243e-05 1.000000000000000e+00 NA -0.000000000000000e+00
237 1 8.704622576129626e-01 1.265820619664737e-04 1.000000000000000e+00 NA -0.000000000000000e+00
238 1 8.734446704817957e-01 -8.864803680808109e-05 1.000000000000000e+00 NA -0.000000000000000e+00
239 1 8.683895902718201e-01 9.601665624359157e-05 1.000000000000000e+00 NA -0.000000000000000e+00
240 1 8.661076972330495e-01 6.663303338427795e-05 1.000000000000000e+00 NA -0.000000000000000e+00
241 1 8.688625695256293e-01 -6.832722306171490e-05 1.000000000000000e+00 NA -0.000000000000000e+00
242 1 8.651289860054652e-01 1.039943920204678e-04 1.000000000000000e+00 NA -0.000000000000000e+00
243 1 8.695689177820300e-01 -2.388503928614227e-04 1.000000000000000e+00 NA -0.000000000000000e+00
244 1 8.657146034729288e-01 2.090143275381706e-04 1.000000000000000e+00 NA -0.000000000000000e+00
245 1 8.668044959042565e-01 -6.221045396159752e-05 1.000000000000000e+00 NA -0.000000000000000e+00
246 1 8.666121962966843e-01 3.350879637764592e-05 1.000000000000000e+00 NA -0.000000000000000e+00
247 1 8.640607012391799e-01 1.017656131807598e-06 1.000000000000000e+00 NA -0.000000000000000e+00
248 1 8.644559441285119e-01 1.694245815997419e-05 1.000000000000000e+00 NA -0.000000000000000e+00
249 1 8.673016514525473e-01 -9.942167184817663e-05 1.000000000000000e+00 NA -0.000000000000000e+00
250 1 8.732047351345550e-01 -1.671542875101295e-04 1.000000000000000e+00 NA -0.000000000000000e+00
251 1 8.764328301499900e-01 -1.053920670983644e-04 1.000000000000000e+00 NA -0.000000000000000e+00
252 1 8.722347682863717e-01 1.770072208273632e-04 1.000000000000000e+00 NA -0.000000000000000e+00
253 1 8.702610111055820e-01 -5.329926580088795e-06 1.000000000000000e+00 NA -0.000000000000000e+00
254 1 8.733669958897630e-01 -3.933861262339633e-05 1.000000000000000e+00 NA -0.000000000000000e+00
255 1 8.693847469496649e-01 1.583302491781069e-05 1.000000000000000e+00 NA -0.000000000000000e+00
256 1 8.722307995131497e-01 -4.584404246088525e-05 1.000000000000000e+00 NA -0.000000000000000e+00
257 1 8.686745810322389e-01 9.855396069724520e-05 1.000000000000000e+00 NA -0.000000000000000e+00
258 1 8.626331564491526e-01 1.377594735458842e-04 1.000000000000000e+00 NA -0.000000000000000e+00
259 1 8.674139551851724e-01 -2.850700366252568e-05 1.000000000000000e+00 NA -0.000000000000000e+00
260 1 8.720425269456433e-01 -1.790407088719803e-04 1.000000000000000e+00 NA -0.000000000000000e+00
261 1 8.697173033824102e-01 1.030172747960023e-04 1.000000000000000e+00 NA -0.000000000000000e+00
262 1 8.721488920361313e-01 -1.149830918620864e-04 1.000000000000000e+00 NA -0.000000000000000e+00
263 1 8.631359535721776e-01 3.817660449385585e-04 1.000000000000000e+00 NA -0.000000000000000e+00
264 1 8.698200965127867e-01 -3.206755097835412e-04 1.000000000000000e+00 NA -0.000000000000000e+00
265 1 8.609290491497184e-01 3.885599044224364e-04 1.000000000000000e+00 NA -0.000000000000000e+00
266 1 8.652764833259592e-01 -2.232436684153072e-04 1.000000000000000e+00 NA -0.000000000000000e+00
267 1 8.646336231300846e-01 2.655180878718966e-05 1.000000000000000e+00 NA -0.000000000000000e+00
268 1 8.673194036063424e-01 -1.483520429701457e-04 1.000000000000000e+00 NA -0.000000000000000e+00
269 1 8.646680149301074e-01 -2.218172994616907e-06 1.000000000000000e+00 NA -0.000000000000000e+00
270 1 8.687262654797140e-01 -1.213509360695753e-04 1.000000000000000e+00 NA -0.000000000000000e+00
