,"t=1,r=1","t=1,r=2","t=1,r=3","t=1,r=4","t=1,r=5","t=1,r=6","t=1,r=7","t=1,r=8","t=1,r=9","t=1,r=10","t=1,r=11","t=1,r=12","t=1,r=13","t=1,r=14","t=1,r=15","t=2,r=1","t=2,r=2","t=2,r=3","t=2,r=4","t=2,r=5","t=2,r=6","t=2,r=7","t=2,r=8","t=2,r=9","t=2,r=10","t=2,r=11","t=2,r=12","t=2,r=13","t=2,r=14","t=2,r=15","t=3,r=1","t=3,r=2","t=3,r=3","t=3,r=4","t=3,r=5","t=3,r=6","t=3,r=7","t=3,r=8","t=3,r=9","t=3,r=10","t=3,r=11","t=3,r=12","t=3,r=13","t=3,r=14","t=3,r=15","t=4,r=1","t=4,r=2","t=4,r=3","t=4,r=4","t=4,r=5","t=4,r=6","t=4,r=7","t=4,r=8","t=4,r=9","t=4,r=10","t=4,r=11","t=4,r=12","t=4,r=13","t=4,r=14","t=4,r=15","t=5,r=1","t=5,r=2","t=5,r=3","t=5,r=4","t=5,r=5","t=5,r=6","t=5,r=7","t=5,r=8","t=5,r=9","t=5,r=10","t=5,r=11","t=5,r=12","t=5,r=13","t=5,r=14","t=5,r=15","t=6,r=1","t=6,r=2","t=6,r=3","t=6,r=4","t=6,r=5","t=6,r=6","t=6,r=7","t=6,r=8","t=6,r=9","t=6,r=10","t=6,r=11","t=6,r=12","t=6,r=13","t=6,r=14","t=6,r=15","t=7,r=1","t=7,r=2","t=7,r=3","t=7,r=4","t=7,r=5","t=7,r=6","t=7,r=7","t=7,r=8","t=7,r=9","t=7,r=10","t=7,r=11","t=7,r=12","t=7,r=13","t=7,r=14","t=7,r=15","t=8,r=1","t=8,r=2","t=8,r=3","t=8,r=4","t=8,r=5","t=8,r=6","t=8,r=7","t=8,r=8","t=8,r=9","t=8,r=10","t=8,r=11","t=8,r=12","t=8,r=13","t=8,r=14","t=8,r=15","t=9,r=1","t=9,r=2","t=9,r=3","t=9,r=4","t=9,r=5","t=9,r=6","t=9,r=7","t=9,r=8","t=9,r=9","t=9,r=10","t=9,r=11","t=9,r=12","t=9,r=13","t=9,r=14","t=9,r=15","t=10,r=1","t=10,r=2","t=10,r=3","t=10,r=4","t=10,r=5","t=10,r=6","t=10,r=7","t=10,r=8","t=10,r=9","t=10,r=10","t=10,r=11","t=10,r=12","t=10,r=13","t=10,r=14","t=10,r=15","t=11,r=1","t=11,r=2","t=11,r=3","t=11,r=4","t=11,r=5","t=11,r=6","t=11,r=7","t=11,r=8","t=11,r=9","t=11,r=10","t=11,r=11","t=11,r=12","t=11,r=13","t=11,r=14","t=11,r=15","t=12,r=1","t=12,r=2","t=12,r=3","t=12,r=4","t=12,r=5","t=12,r=6","t=12,r=7","t=12,r=8","t=12,r=9","t=12,r=10","t=12,r=11","t=12,r=12","t=12,r=13","t=12,r=14","t=12,r=15","t=13,r=1","t=13,r=2","t=13,r=3","t=13,r=4","t=13,r=5","t=13,r=6","t=13,r=7","t=13,r=8","t=13,r=9","t=13,r=10","t=13,r=11","t=13,r=12","t=13,r=13","t=13,r=14","t=13,r=15","t=14,r=1","t=14,r=2","t=14,r=3","t=14,r=4","t=14,r=5","t=14,r=6","t=14,r=7","t=14,r=8","t=14,r=9","t=14,r=10","t=14,r=11","t=14,r=12","t=14,r=13","t=14,r=14","t=14,r=15","t=15,r=1","t=15,r=2","t=15,r=3","t=15,r=4","t=15,r=5","t=15,r=6","t=15,r=7","t=15,r=8","t=15,r=9","t=15,r=10","t=15,r=11","t=15,r=12","t=15,r=13","t=15,r=14","t=15,r=15"
0,0.3131038,0.1476015,0.06776798,0.03100773,0.01798623,0.006833549,0.002262705,0.002299989,0.001913819,-0.001648052,0.003607239,0.007097306,0.008286886,0.01731737,0.02244226,0.1503601,0.0349642,0.01852734,0.01338237,0.0135904,0.001679145,0.002457715,-0.001409189,0.0047269,0.01060367,0.01185912,0.008120788,0.002612559,-0.002858644,0.002917006,0.07980778,0.01001071,0.003213738,-0.01084774,-0.001155991,0.01425893,0.005794024,0.01167245,0.00417794,-0.005323154,0.003884197,0.005066755,0.001069115,-0.00512975,0.006620732,0.04446872,-0.001313223,0.002862398,0.0005975793,0.003376606,0.004355701,-0.001778609,0.0007856316,-0.001920301,0.001920509,-0.003946669,-0.003565335,-0.001254181,0.001731833,0.0002259829,0.02888548,0.01096004,0.001499624,-0.002552047,0.000102599,0.008896904,-0.004985571,-0.01215668,0.005704195,-0.002681889,0.003597947,0.003654002,0.005401599,0.00385097,0.006240664,0.01806989,0.002834061,-0.001866811,0.0006958237,-0.009715724,-0.000900813,-0.002636102,-0.002487817,-0.001566397,-0.004885365,-0.008272341,-0.002783534,0.003124409,-0.01019538,-0.01044001,0.01386947,0.01076174,0.003086032,0.003052962,0.00503439,-0.0008654823,0.0006634577,-0.00207591,0.002239668,-0.008995558,-0.002867249,0.003859806,-0.003175745,-0.002319034,0.007873949,0.009295155,0.01751527,0.0002687137,0.008273455,0.006184383,0.01541444,0.004409876,0.004619792,-0.002915536,-0.0001446608,-0.004937853,0.008660159,0.008855994,-0.0003361879,0.001448328,0.004494744,0.007962431,0.006349242,0.005204614,0.004019645,0.005638256,-0.008534858,-0.00986737,-0.003317497,0.01468693,-0.001697905,-0.008767163,0.005591847,-0.0007563396,0.002252032,0.009302677,-0.003546068,0.003555698,0.004785925,0.001461223,-0.00615693,-0.003321604,-0.01128777,0.003859471,0.001099968,0.006241518,-0.006017974,-0.0009351915,0.001930949,0.008482059,0.01019987,-0.01372802,-0.001375158,-0.004537292,0.007922298,-0.005392733,0.009619268,-0.001388687,-0.001265472,0.001595939,0.008895567,0.008530982,-0.007509993,-0.01039343,0.01094334,0.007395357,-0.004128372,0.008210366,0.002431436,0.00958524,-0.001422906,-0.0009066747,0.0003601445,0.008882187,0.003299048,0.005563361,-0.005783609,0.001450447,0.01090298,0.007968552,0.01307809,-0.002127319,0.00975992,-0.01220541,-0.003870581,-0.0001919858,-0.0009920633,0.007140099,-0.006914169,-0.01056702,0.005718405,0.005667799,0.0008266504,0.0007755299,0.003684984,0.007074109,0.00420359,0.002181231,0.00257581,0.001502878,0.01128741,-0.001496364,0.006126513,-0.003517785,-0.000160096,-0.005618184,-0.003333891,0.0003411197,-0.0004540911,0.002160945,0.006473808,0.009349036,0.003657478,-0.004001135,0.0051068,0.003340567,-0.002143986,0.001515797,0.007972892,0.0007065636,-0.0008797515,0.0004144123,0.01033279,0.0003289114,0.00621687
1,0.3215588,0.160701,0.08118616,0.04391933,0.01716779,0.005546971,-0.002298698,-0.0006278401,-0.005750871,0.0031942,0.005870901,0.004767538,0.004923309,-0.003530975,-0.009908489,0.1461145,0.03809231,0.002176749,-0.001028337,8.12617e-05,0.006760945,-0.005118652,0.002374598,0.001038545,0.008690915,0.003545667,-0.006255285,-0.004539429,0.0005223384,0.006734188,0.05939407,0.00887408,0.01029152,0.002780203,-0.001402148,-0.009334045,0.00631758,-0.002153222,0.0007024632,0.006041726,0.005163898,-0.0032736,-0.006394478,-0.001712009,0.001475239,0.02366527,0.00171335,0.0003107263,0.0009731201,-0.005098846,-0.009153174,0.001569923,-0.004506922,-4.421747e-05,0.003264158,0.01838719,-0.007719253,0.001972255,0.01378488,0.004128786,0.009191274,0.003085189,0.0003823193,-0.0008545209,0.001951224,0.008789388,0.001855861,-1.478545e-05,-0.0002110606,0.007480299,0.001049116,-0.008178201,0.001674007,-0.0002924302,-2.595173e-05,-0.003122059,-0.000660599,-0.0007452644,-0.002062737,0.003091544,0.001241549,0.004592454,-0.0123029,0.000928862,0.004756397,0.005912862,0.00232068,0.01011651,-0.006272344,-0.002854596,-0.003384243,0.003365131,-0.0009902835,0.003492043,0.004279073,0.002757972,-0.00978526,-0.004070242,0.0007089394,-0.0102149,-0.0009171517,0.01049626,0.006642818,0.002988364,-0.005624749,-0.001960597,0.01500591,-0.005684843,0.007442882,0.001569276,-0.001440605,-0.01189784,-0.00137111,-0.005665371,0.001696815,-0.003085787,-0.01195959,-0.006191536,-0.0037949,0.00593745,-0.002773068,0.00105618,0.00976092,0.002486753,-0.00702855,-0.002210725,0.002978136,0.001009666,0.01003067,-0.005310908,0.002719601,0.001802241,-5.545503e-05,0.005480772,-0.008297025,0.001086344,0.01091654,0.002900095,0.006218532,0.00140776,-0.003812844,0.0002257676,0.003452273,-0.001506974,-0.004290788,-0.0027601,0.00353116,0.005472355,-0.001756506,-0.001628176,0.001319201,0.00469379,0.004402693,0.001654292,0.005513287,0.01017531,0.002873558,-0.007658653,0.004555432,0.002551665,0.007703973,-0.0003591519,-0.006903388,-0.0008687981,0.003203919,0.001697677,-0.004674003,-0.001579593,-0.008095791,0.007410672,-0.003043174,0.007658984,-0.005976285,-0.003766457,-0.003760033,-0.006306223,-0.00454256,0.002007937,0.01014646,0.006718188,0.0003624143,-0.004466893,0.002964846,-0.0006415182,-0.004522769,0.001978162,-0.001816759,1.276543e-05,0.0001550166,-0.007560574,0.0007386674,0.002868966,0.002514596,0.001150534,-0.005558289,-0.002622132,-0.01374272,0.004170348,-0.00272319,0.0004652324,0.006547978,0.006745825,0.005965321,0.00778195,-0.01373142,-0.001831535,0.005446258,0.007307608,0.00162849,0.002569853,-0.007412419,-0.007161979,0.01100821,-0.000551111,-0.005526941,-0.0107518,-0.003605927,0.003122797,-0.008660459,-0.01142661,0.003061094,0.001761358,-0.005487167,0.00601192,-0.001763924
2,0.3089391,0.1442999,0.06844704,0.03093492,0.01702642,0.009052,-8.67814e-05,-0.002435662,0.003971258,-0.0007961799,-0.006103843,-0.003220323,-0.0007910614,0.001772668,0.002963756,0.1421735,0.02536248,0.006315131,0.008252126,0.0003211274,0.009046993,0.001949346,-0.005238967,-0.001533527,0.004716435,0.002152165,-0.003726374,0.001472943,0.006229019,0.006238697,0.06912164,0.005179987,0.002359599,0.000147143,-0.0004390102,0.00746553,0.004946623,-0.004943322,-0.0005372143,-0.004841875,0.0001774565,-0.00525924,-0.001396715,-0.007817964,0.0001287022,0.03940194,-0.0024405,-0.0006959862,0.0006541481,-0.009134075,-0.00330723,-0.00759602,0.00155225,0.004509408,-0.000358642,-0.0005790328,0.002434074,0.01095373,0.01232313,-0.002284829,0.01876239,-0.01129691,-0.003897129,0.01024575,-0.003679593,-0.01226767,0.006458675,0.003726631,0.002001253,0.002798651,7.042509e-05,0.0001483683,-0.001412493,-0.002616928,-0.003472758,0.003016012,-0.01471005,-0.007054195,-0.003008792,-0.0002162537,-0.001106698,-0.0009269144,-0.003306599,0.001528887,0.003300471,-0.00443556,0.001584353,0.007329622,-0.004928759,-0.005598749,-0.001319342,-0.008207696,-0.008739182,-0.004249829,0.004844369,-0.005848598,0.003384483,-0.000473961,0.005313421,-0.00013074,0.00712824,-0.002923208,0.00919151,-0.01266908,-0.003609733,2.225431e-05,-0.001631034,0.002940551,0.001580388,0.0003294463,-0.0003208807,0.007114417,0.0009857668,-0.01262915,-0.0007725976,0.01017257,-0.0008270902,0.002730932,-0.0003887271,-0.006008579,-0.002532637,-0.007854653,-0.000194074,-0.009247247,0.008701032,0.001146623,-0.0002345273,0.008888415,0.008128464,0.007901522,-0.003083552,-0.002717639,0.005458195,0.009108307,0.01395395,-0.008037062,-0.009926554,0.0007222379,-0.008535961,-0.0002590655,-0.004139428,0.0009888795,-0.00223509,0.005182824,-0.001022529,0.004772969,-0.001024153,0.002653213,0.002188364,6.214236e-05,-0.009515649,5.995936e-05,-0.005049633,0.01021791,-0.004181722,0.0004489821,0.003255856,0.007074579,0.007143701,0.006398422,-0.001891014,-0.002651055,0.003663032,-0.002824498,-0.005824561,-0.01113373,-0.001047347,-0.002176782,0.001254921,0.00987807,0.0003022393,0.004901689,-0.004759651,-0.007831642,-9.165344e-05,-0.007605224,-0.0006418518,0.00678438,0.00152382,0.006534057,-0.00987223,-0.006371387,-0.008601734,-0.001110924,-1.128566e-05,-0.005672227,-0.0008116426,0.003594375,0.006513496,-0.002405456,-0.002666319,-0.003096028,0.01008992,0.0008842104,0.008285089,-0.0007151863,-0.003613898,-0.007771883,-0.006079018,-0.0007761484,0.0005408491,-0.003801598,-0.0007998934,0.003432976,0.006679703,0.0002785865,-0.0008292943,-0.006058839,-0.008142609,-0.00595277,0.005032629,-0.007108803,-0.003839618,0.009949958,0.007190566,-0.00642306,0.005555003,-0.001638131,0.006196964,-0.003945112,-0.003052384,0.004472415,0.001311107,-0.005334093,-0.00388075
3,0.316461,0.1564445,0.07959658,0.04167229,0.01766698,0.004275026,-0.00425657,-0.005815313,-0.0008783098,-0.002798804,-0.002817957,0.008036722,0.01246198,0.01833377,0.01430841,0.1560462,0.03794845,0.01138857,-0.003460173,-0.006168909,-0.0008581314,0.005092045,0.002172456,0.01175926,0.001378653,-0.003768586,-0.007188477,0.0004267516,0.009709027,-0.002375484,0.07145553,0.01664318,0.008350926,0.008810213,-0.002652227,-0.003837672,0.005687394,0.002793191,0.005680671,0.01008225,0.004123139,-0.002013591,0.004609541,-0.006253959,0.002001054,0.02939459,-0.000345069,-0.00664021,-0.0006030998,-0.008646247,-0.005126767,0.006573868,0.002520183,-0.002479745,0.0001423816,-1.14294e-05,-0.005490313,-0.00846841,-0.003914933,0.001296677,0.01250467,-0.00151594,-0.001585447,-0.00419797,-0.004350183,-0.002910413,0.006141725,-0.0005198893,-0.001069797,0.00698492,-0.004600892,0.002215137,0.009796454,-0.002576943,-0.00353929,0.006225709,-0.004144354,-0.01074741,0.00764525,0.002286245,2.393331e-05,-0.0007014155,-0.001846289,-0.00963043,-0.003610933,0.006879715,-0.0009406964,0.0009647776,-0.01268007,0.001353544,-0.003806441,0.003257768,-0.01199504,0.00533014,-0.00347361,-0.00258296,-0.0009640743,0.003782913,-0.0003232714,0.004721637,-0.0002990807,-0.00500352,-0.002665186,-0.01121146,-0.002267015,-0.00816923,0.002935588,0.004291871,-0.003798945,-0.00857098,0.001158991,-0.003300023,0.001516867,-0.001989797,-0.00446444,-0.01134915,0.0005170357,-0.00191644,0.001778011,-0.008120523,-0.005763909,0.00602887,0.002779143,-0.004566342,-0.0065445,0.002528999,-0.001241049,0.0001927466,-0.004938107,-0.005529745,0.003076967,-0.0002302827,0.007375904,0.005228056,-0.007296712,-0.00155581,-0.004640538,-0.000285636,0.01253791,0.001288398,0.001887524,-0.005574923,-0.0009660931,0.0008136774,-0.001034903,-0.004834217,0.001184319,-0.01029019,-0.005879431,0.01678566,-0.003579677,-0.005335323,0.0009038607,0.001782039,0.007785986,-0.002475915,0.003621749,0.002012314,-0.01156111,0.003735923,-0.001323973,0.009746398,-0.001983955,-0.001066948,-0.004118683,0.001204132,-0.003720032,-0.00148384,0.001278006,0.001994865,-0.004587197,0.001770647,0.004816959,-0.009674573,-8.77729e-05,0.0023867,-0.01043874,-0.002615989,-0.001142014,0.0008508594,0.004551416,-0.00257632,-0.001086386,0.006104919,-0.004046845,-0.002370245,0.01054671,0.002393109,-0.005333623,-0.007667385,0.0004358543,-0.00413551,-0.004146177,0.008945816,0.0001847928,0.0005980911,0.002806034,0.004709862,-0.0005359692,0.005148154,-0.00713676,0.001928395,-0.004085463,0.000242121,-0.001533641,-0.00917084,-0.001018102,0.004873637,0.006584614,-0.00615985,-0.00696498,0.006916998,-0.00255499,-0.006126905,0.002656362,-0.01031119,0.00200255,0.003824038,-0.001750517,0.003852776,-0.002553106,-0.004481293,0.01021157,0.002121695,-0.006226502
4,0.3204874,0.1615958,0.06925643,0.03811299,0.0159258,0.001154574,-0.005352329,-0.007635106,-0.004546227,-0.001259555,0.0006061846,-0.005678176,-0.005478481,0.002357137,0.0103109,0.1588842,0.04071901,0.003898363,0.001041858,0.001935537,0.003280648,0.007090587,-0.00448788,-0.004410486,-0.01239418,-0.006207631,0.002749337,-0.001068893,0.002241991,0.003305619,0.07206388,0.01542342,-0.00176977,0.007353655,-0.002487714,-0.005768765,0.0001874772,-0.0004320868,1.938067e-05,-0.0017232,-0.004896564,-0.001929452,0.01155299,0.009269326,-0.006425734,0.03379985,0.001711406,0.002635136,-0.002508176,-0.001932171,0.002005962,0.002081367,-0.006533839,0.007519156,0.0008162916,-0.0001558136,0.008609213,0.006569952,-0.004901541,0.003857499,0.009212791,0.000174993,0.002707322,0.009937196,-0.006492383,-0.004151037,-0.001048269,-0.007280704,0.01006779,0.0004279281,0.006837376,0.005055666,0.005497047,0.004019865,0.003830567,0.007380955,0.00196315,0.008763535,0.01247921,0.002076512,0.00444352,-0.008698884,-0.00158458,-0.009997686,-0.003791481,0.008331467,-7.397583e-05,-0.0009867476,-0.003285021,-0.01475969,0.00865181,0.00431966,-5.813135e-05,-0.006588101,-0.001104593,-0.004003324,0.00034808,0.006043095,0.003370038,-0.006503326,-0.003593749,-0.01145932,0.006436157,0.002823378,0.001498047,0.001080711,0.003842584,-0.0007469642,0.001615466,0.003773735,0.002523004,-0.00305786,0.0009381594,-0.008654778,-0.006201743,-0.005224846,-0.001351284,-0.002330532,-0.007148126,-0.00466669,-0.006748321,-0.0003761966,-0.001847308,-0.00297908,-0.003039126,0.006147686,-0.004312859,-0.003849856,0.002408412,-0.001078612,-0.004466698,0.001603449,0.001889736,-0.002036477,-0.001211545,-0.005901854,-0.001249035,-0.0007844079,0.003244169,-0.002967494,0.005588189,0.003430723,0.009749295,-0.002893284,-0.003303144,0.004841509,0.007835146,0.002611409,0.001363475,0.002957941,-0.002566267,0.005405823,-0.006473183,0.002874718,0.004803626,-0.004183267,-0.004679943,0.001410977,0.009444115,-0.00734906,0.0002956396,-0.001529713,-0.004039081,0.001490093,0.002005296,-0.01408172,-0.008618683,-0.006045162,0.004210542,-0.002193896,0.005666371,-0.003356637,-0.01194986,-0.003183858,-0.001137953,0.002279532,0.01161017,0.004294348,-0.00922505,0.004833427,-0.01733994,0.003826308,-0.006244754,-0.008395957,-0.008040014,0.008675353,-0.004170218,-0.0105257,0.0102825,-0.002411553,0.006887836,-0.001248175,7.535173e-05,-0.008750379,0.006347158,-0.01530661,0.003228593,0.001188411,-0.008303576,-0.00359284,0.007642462,-0.001357638,-0.004578992,-0.002311443,-0.002302019,-0.002209417,0.002846023,-0.003713884,0.003515172,-0.00206011,-0.01417637,0.003665876,0.006130629,0.00164421,0.01280482,-0.00196665,-0.003555858,0.003813229,-0.003076454,0.004713192,-0.0003676944,-0.004219661,0.00160769,0.006322868,-0.004545816
5,0.3130511,0.1464621,0.07216343,0.03954987,0.01470136,0.006677296,0.002073741,-0.0002137319,-0.002246471,-0.008087293,-0.004815332,-0.001598296,-0.002431439,0.00442525,0.01005061,0.150877,0.0352416,0.006786158,0.002639872,-0.004396719,0.01003882,0.01126997,0.02031939,0.008612875,0.000983199,0.002710749,0.003487294,0.004675938,0.0001029486,-0.00748302,0.06731049,0.009367285,-0.005175168,-0.009378521,0.004461322,-0.007423907,0.002778638,-0.007626374,0.007959549,-0.004102118,0.00194261,0.004672722,-0.007216173,-0.000787242,0.007137706,0.02781762,0.005263652,-0.0001946367,-0.001642804,-0.001866075,4.538527e-05,0.006169922,0.006851454,0.001793087,-0.00313997,-0.004015324,0.009021764,0.002819099,0.003711777,-0.006643927,0.009901583,0.0002799744,0.006705617,0.00242366,-0.005773168,-0.001301764,-0.00709119,-0.008590463,-0.004596636,-0.0008718818,0.007943693,-0.003860899,-0.000875985,-0.000122649,-0.001055414,0.009005657,0.002483733,0.004049219,-0.003329723,0.005496753,0.005420361,-0.008913917,0.004008177,-0.002649762,0.002415735,-0.00340602,-0.00285105,0.003158911,-0.008176528,0.003160593,0.009719867,0.008126016,-0.002872882,-0.0007461901,0.001260792,0.002777684,-0.003977003,-0.003448789,0.009627535,-0.003288155,0.006603726,-0.006284692,0.006874626,-0.005063342,-0.004697116,0.01356868,0.006094776,-0.0003436598,-0.00463151,0.005738705,0.003500414,-0.004756518,0.008833547,-0.002728514,-0.004427961,0.001779224,-0.001423818,0.001758925,0.01182094,-0.0008005527,0.009488039,0.01169595,0.00341667,-0.001733541,-0.0004228536,0.001775515,-0.000828705,0.01051813,0.004973954,0.004778448,0.005565175,-0.001466927,0.0004524981,0.01120128,0.006284297,0.008475594,0.006227713,-0.005036546,0.002678285,-0.003039933,-0.004767452,0.001230817,-0.006529733,-0.002638066,0.002811381,-0.002641272,0.005352259,-0.003133053,-0.0001917885,-0.006983846,0.0005843237,0.0006238627,-0.002695781,9.882919e-05,0.004815324,-0.00301288,-0.003917393,0.008096573,-0.001248414,0.003164382,-0.008813074,-0.009707811,0.01436859,-0.0007041755,-0.002431825,-0.004313201,-0.004233055,0.007775182,0.003753911,-0.008320215,0.006250009,-0.001495827,0.002232982,-0.004490124,0.005263707,-0.000814695,0.005546533,0.003126786,0.003714694,0.004453108,-0.008411448,-0.001317868,0.002955889,-0.004460571,0.003589994,-0.0004340266,-0.002150016,-0.005097177,0.003369841,-0.01076871,0.0003522574,-0.0002161897,0.00486085,0.0005572995,0.004097817,-0.008006801,-0.005107903,0.007214571,0.006267654,-0.004367731,0.001036603,0.006193557,0.00199101,-0.01071721,0.0009812257,-0.0004033644,0.009996934,0.0004309186,-0.005967383,0.00321683,-0.005151532,-0.002707553,0.001830895,-0.005756147,0.001488142,0.002789149,0.002783595,-0.0001957573,0.001647536,-0.004645841,-0.004381961,-0.003295396,0.002612225,-0.006309484,-0.006734959
6,0.3168598,0.1538754,0.07522965,0.03308926,0.01070523,-0.0002718356,-0.005387556,-0.004916107,0.001703392,0.004481982,0.01092369,0.01190957,0.01180748,0.01108361,0.004882168,0.1489074,0.03706661,0.01875762,0.0115182,0.001859006,-0.002833892,-0.001583327,-0.002303591,0.00394543,0.0002575209,0.002909438,-0.001414611,0.0003046518,0.001293352,0.007760643,0.07616286,0.00484212,0.01279044,-0.00282282,-0.001795564,0.004940121,0.0009137749,0.00210566,-0.00186002,0.002874546,0.0003047791,-0.004885712,-0.001501219,0.008859967,-0.004023363,0.04087458,-0.003838146,-0.002238721,-0.00380471,-0.0007269199,-2.606909e-05,-0.01656987,0.001892933,-0.003306106,-0.006784057,-0.007477325,-0.007452822,-0.007348269,-0.0001728408,-0.009796807,0.02416643,0.00532594,-0.0002264476,0.004671657,-0.003416783,0.0008209286,0.003264378,0.001297615,-0.007487611,0.0006709733,-0.005841871,-0.004862913,0.002935941,-0.002653359,-0.007389264,0.009163143,0.005363373,-0.002467323,-0.004522596,-0.01324124,0.0006687956,0.003236127,0.001575916,0.004187464,-0.005113365,-0.002986865,0.006095036,0.002246484,-0.003422497,-0.001878406,0.005368007,0.004773091,0.0005593858,-0.001463316,-0.00825793,-0.007464025,0.008123433,-0.008597809,-0.008122826,0.002742075,-0.0001376673,-0.0001487926,0.01146292,-0.007652807,-0.003300336,-0.0008777375,-0.001455269,-0.00165267,0.00727697,-8.774307e-06,-0.005354253,0.00696194,-0.002129496,-0.00552687,0.008658998,-0.002395802,-0.006175172,0.003522544,-0.002673825,-0.004565863,-0.003967427,0.00339799,-0.01306866,0.00173266,0.001401815,0.004817746,-0.000903748,0.00563874,0.002661589,-0.003867089,0.00131196,0.005737665,-0.003847922,0.002200434,0.005822332,-0.002583143,0.0105057,0.002955907,0.002018308,-0.01032756,0.001393214,-0.009322131,-0.004601262,-0.0003297229,0.001308279,-0.001093803,0.0100198,0.008991479,0.002653775,-0.004157789,-0.007858263,-0.002496646,0.000407103,-0.001644621,-0.0009561333,-0.0001296796,0.003214976,0.003214674,0.009389862,-0.006823624,-0.0001411454,-0.006093315,-0.006227722,-0.004557442,-0.004539891,-0.007164732,-0.002391032,0.002999941,-0.004585286,-0.003128049,0.0006907108,0.002126072,-0.005587889,0.009595006,-0.002527099,-0.004730262,-0.001535283,-0.004813326,0.002700038,-0.002731985,-0.002704494,0.001561182,-0.003311686,-0.001010695,0.003817526,0.0007937149,0.006762047,0.01050503,-0.007555099,0.008655732,-0.003333174,0.006386501,0.0002288931,0.0002244938,-0.0004407405,0.0002252198,0.001668722,0.0007089708,0.007051502,0.001590807,-0.005032103,0.006286233,0.001728475,-0.004124242,-0.002577718,0.0003394156,0.003264652,-0.005423899,0.0009631984,0.002640234,0.002630181,6.129291e-05,0.006417155,0.003555544,0.001082614,0.001927341,-0.002234921,0.003057321,-0.0008892192,-0.002149708,-0.006889493,0.008253688,0.005694025,0.0003687308,-0.004102161
7,0.3107955,0.1377929,0.06258504,0.03092772,0.01333819,0.003030825,0.000688719,0.007628643,0.01079619,0.01220925,0.004620832,0.00208662,0.0006801617,-0.003570262,-0.01209801,0.1485326,0.03052612,0.01320176,0.001005707,-0.005985057,-0.003154048,-0.004420966,0.001734109,0.0003705098,0.00819239,0.001591962,0.01316165,0.008758348,0.003305801,0.01371853,0.0716975,0.006002209,-0.002475712,-0.0005521813,0.003018605,-0.008132265,-0.002111756,-0.00422647,0.003244016,0.005616561,-0.004001387,-0.0102092,0.0006886987,-0.004429962,-0.001056746,0.03653523,0.00306107,-0.003359581,0.001017139,0.001165364,6.608215e-05,0.006069309,-0.003580542,0.01351297,-0.0001000964,-0.005365097,0.001091911,-0.001895637,-0.006920248,0.0006838418,0.01709827,-0.008555342,-0.004617026,-0.005611163,1.363233e-05,-0.0001093298,0.002907909,0.0007884658,0.00652137,-0.002786296,0.001524926,-0.005651917,-0.006729738,0.005010322,0.001162949,0.005805991,-0.0112133,-0.005326919,-0.00107221,-0.01127401,0.001408356,0.01030918,-0.005772192,-0.003488265,0.002122748,0.006556342,0.001769253,0.005868934,-0.002337205,0.003238812,-0.002527695,-0.004913798,-0.001599487,0.01177889,0.008179807,0.003654541,-0.001697199,-0.00456294,0.007132233,-0.003173474,0.003535223,-0.002532412,-0.006360605,-0.006019408,-0.005584843,-0.007769993,0.01313033,0.002007369,0.006589205,0.008668377,-0.001393652,0.0005673125,-0.006432222,0.001235374,0.00912303,0.002588339,0.003550399,-0.002880171,0.01166509,0.002237021,-0.00598877,-0.003395525,-0.002773011,-0.001859324,-0.004681981,0.006138015,0.003143592,0.001225333,0.00202648,-0.0005021206,0.002383155,0.005227466,-0.004581207,-0.009840418,-0.01081618,-0.008116921,0.007604191,-0.001107641,-0.007566376,0.001597558,0.01058487,0.002550497,-0.003850785,0.002586039,0.007419083,0.001439222,0.006611758,-0.0005865035,-0.000188833,-0.006298382,-0.01218097,0.002310533,0.000716784,-0.007994759,-0.001082784,-0.004356606,-0.00540672,0.0005135289,0.005297579,-0.007243311,-0.005187013,0.001451874,-0.002525704,-0.003643844,-0.003798629,-0.00445928,0.001952142,0.001529246,-0.004786435,0.006231916,0.003712917,0.00691845,-0.00222968,0.002843286,-0.008968831,0.006499264,0.004965755,0.006299578,-5.124262e-05,0.003890956,-0.005486313,-0.001614618,-0.0001492301,0.001397164,-0.004652564,0.007565042,-0.004605991,0.002487842,-0.001482134,0.005613577,-0.004955602,0.004148685,0.007649208,-0.001105033,-0.004340277,-0.004234282,-0.00111724,0.001940813,-0.001108723,-0.001135483,-0.005708125,0.002081938,-4.331766e-05,0.003749257,0.002952984,-0.009602667,-0.003337219,0.0006217124,0.0003268931,-0.002476284,0.003803019,0.007350105,0.009716528,-0.001246152,0.005548728,0.006937842,-0.006045177,-0.003909723,0.002453223,0.0007393108,0.001620778,0.003479743,-0.003484203,0.001155612,-0.0006191734
