t r=1 r=2 r=3 r=4 r=5 r=6 r=7
1    3.782139e-01    2.185220e-01    1.276892e-01    6.804485e-02    3.786814e-02    2.501014e-02    1.213174e-02
2    2.130926e-01    6.967208e-02    2.116396e-02    1.104999e-02    1.681169e-02    1.081275e-03    6.527375e-03
3    1.187685e-01    1.474627e-02    1.262709e-03   -1.552074e-02   -1.580953e-03   -1.738577e-02    4.768655e-03
4    6.836470e-02   -5.252803e-03   -5.088772e-03   -1.241348e-02    4.640423e-03   -7.267117e-03    2.185509e-03
5    4.970684e-02   -5.719185e-04   -7.566383e-03    4.152823e-03    7.259645e-03   -7.927273e-03   -1.976722e-03
6    3.372336e-02   -4.142510e-03   -3.919351e-03    5.898968e-03   -2.160510e-03   -3.627557e-03   -7.137180e-03
7    2.351757e-02   -5.974549e-03   -2.268695e-02   -3.957605e-03   -1.797968e-02   -4.770405e-03   -8.381964e-03
8    2.576042e-02    7.692024e-04   -1.120009e-02    1.443985e-02   -2.323844e-03    1.104293e-02   -6.816591e-03
9    3.285403e-02    7.690006e-03    7.093028e-03    9.870170e-03    2.257331e-02    7.555575e-03    1.004100e-02
10    1.355047e-02   -4.061503e-03    5.674199e-03    7.672234e-03   -1.029162e-03   -8.572942e-04   -4.235079e-04
11    1.231809e-02   -8.423059e-03   -1.018677e-02   -6.483617e-05    2.205896e-02    1.759130e-03   -2.020193e-03
12    1.246008e-02   -1.875535e-02   -9.873954e-03   -1.578635e-02    7.582679e-03   -1.363187e-02   -1.581493e-02
13    1.768112e-03   -1.277878e-02   -5.923840e-03   -2.246746e-02    1.294448e-02   -4.664007e-03    1.893984e-02
14   -1.336617e-02    8.980775e-03    1.501612e-02   -4.976387e-03    5.351162e-03    4.354403e-03   -1.573757e-02
15   -2.251188e-02    1.158174e-02   -6.951271e-03    8.771079e-03   -3.920816e-03   -1.537488e-03   -2.741986e-02
