t r=1 r=2 r=3 r=4 r=5 r=6 r=7
1    6.311057e-01    6.026316e-01    5.776063e-01    5.530024e-01    5.298682e-01    5.072381e-01    4.868381e-01
2    6.031401e-01    5.588928e-01    5.228295e-01    4.862776e-01    4.577831e-01    4.286241e-01    4.045227e-01
3    5.801492e-01    5.268571e-01    4.876618e-01    4.468544e-01    4.188689e-01    3.920107e-01    3.707578e-01
4    5.597489e-01    4.987366e-01    4.580253e-01    4.171654e-01    3.935880e-01    3.727734e-01    3.589358e-01
5    5.398166e-01    4.703224e-01    4.249492e-01    3.827945e-01    3.610185e-01    3.415362e-01    3.312451e-01
6    5.195459e-01    4.441439e-01    3.963514e-01    3.529735e-01    3.322534e-01    3.139380e-01    3.079168e-01
7    4.996290e-01    4.202556e-01    3.731679e-01    3.303891e-01    3.127986e-01    2.951103e-01    2.894398e-01
8    4.816551e-01    3.979885e-01    3.518567e-01    3.099794e-01    2.930718e-01    2.788019e-01    2.777656e-01
9    4.639262e-01    3.749765e-01    3.283119e-01    2.911155e-01    2.728410e-01    2.631796e-01    2.659647e-01
10    4.473125e-01    3.556707e-01    3.091250e-01    2.731075e-01    2.559552e-01    2.487387e-01    2.548528e-01
11    4.324178e-01    3.386125e-01    2.917280e-01    2.572864e-01    2.446941e-01    2.373670e-01    2.460388e-01
12    4.183963e-01    3.230062e-01    2.756727e-01    2.423530e-01    2.308609e-01    2.251859e-01    2.351740e-01
13    4.047497e-01    3.065696e-01    2.587128e-01    2.257276e-01    2.125126e-01    2.060770e-01    2.242323e-01
14    3.915279e-01    2.936301e-01    2.433978e-01    2.095948e-01    1.955309e-01    1.910126e-01    2.092593e-01
15    3.788977e-01    2.836955e-01    2.323749e-01    1.973627e-01    1.856817e-01    1.868417e-01    2.121184e-01
16    3.667055e-01    2.737054e-01    2.238281e-01    1.913152e-01    1.827629e-01    1.846560e-01    2.170508e-01
17    3.530914e-01    2.594885e-01    2.115945e-01    1.804457e-01    1.709228e-01    1.692977e-01    2.008263e-01
18    3.407490e-01    2.479146e-01    2.020990e-01    1.702179e-01    1.592869e-01    1.541022e-01    1.858998e-01
19    3.301299e-01    2.391998e-01    1.943494e-01    1.581922e-01    1.513324e-01    1.505841e-01    1.863981e-01
20    3.202340e-01    2.316044e-01    1.894136e-01    1.561015e-01    1.521298e-01    1.511630e-01    1.813897e-01
21    3.096991e-01    2.246377e-01    1.837627e-01    1.507164e-01    1.509036e-01    1.486375e-01    1.812325e-01
22    2.992680e-01    2.173609e-01    1.793240e-01    1.456350e-01    1.481034e-01    1.433762e-01    1.759710e-01
23    2.900129e-01    2.095760e-01    1.719884e-01    1.362137e-01    1.421207e-01    1.423209e-01    1.701177e-01
24    2.813132e-01    2.042217e-01    1.689444e-01    1.322497e-01    1.393451e-01    1.468759e-01    1.693266e-01
25    2.716938e-01    1.978758e-01    1.669572e-01    1.280617e-01    1.391122e-01    1.444953e-01    1.613063e-01
26    2.641765e-01    1.928454e-01    1.647202e-01    1.230864e-01    1.380662e-01    1.416059e-01    1.595457e-01
27    2.569178e-01    1.880854e-01    1.637715e-01    1.159692e-01    1.357688e-01    1.374359e-01    1.572836e-01
28    2.488034e-01    1.832965e-01    1.636657e-01    1.105647e-01    1.379062e-01    1.383681e-01    1.604826e-01
29    2.408442e-01    1.787183e-01    1.609353e-01    1.062959e-01    1.354834e-01    1.333452e-01    1.551450e-01
30    2.337757e-01    1.766815e-01    1.595409e-01    1.017023e-01    1.380746e-01    1.355661e-01    1.565037e-01
31    2.275361e-01    1.774926e-01    1.649039e-01    1.036281e-01    1.494788e-01    1.506766e-01    1.739838e-01
