t r=1 r=2 r=3 r=4 r=5 r=6 r=7
1    6.273445e-01    5.972427e-01    5.702865e-01    5.444213e-01    5.193765e-01    4.946965e-01    4.730854e-01
2    5.967910e-01    5.519767e-01    5.167062e-01    4.832014e-01    4.503264e-01    4.201093e-01    3.971178e-01
3    5.681205e-01    5.116991e-01    4.705439e-01    4.336051e-01    3.956561e-01    3.664496e-01    3.452987e-01
4    5.416790e-01    4.771546e-01    4.340962e-01    3.954768e-01    3.550910e-01    3.252531e-01    3.044402e-01
5    5.161894e-01    4.463521e-01    3.998368e-01    3.578059e-01    3.181972e-01    2.898223e-01    2.701288e-01
6    4.928294e-01    4.182387e-01    3.688031e-01    3.277407e-01    2.893619e-01    2.635749e-01    2.454780e-01
7    4.705142e-01    3.902469e-01    3.388593e-01    3.006398e-01    2.636585e-01    2.420963e-01    2.344908e-01
8    4.482048e-01    3.629635e-01    3.124427e-01    2.756504e-01    2.348903e-01    2.178534e-01    2.142534e-01
9    4.281788e-01    3.387188e-01    2.898313e-01    2.541020e-01    2.153288e-01    2.051365e-01    2.042192e-01
10    4.076214e-01    3.116364e-01    2.632197e-01    2.296939e-01    1.922539e-01    1.854999e-01    1.904999e-01
11    3.887001e-01    2.870739e-01    2.409475e-01    2.110594e-01    1.738767e-01    1.647416e-01    1.707548e-01
12    3.686602e-01    2.614144e-01    2.165215e-01    1.892814e-01    1.535300e-01    1.429508e-01    1.481995e-01
13    3.500665e-01    2.384193e-01    1.957560e-01    1.716735e-01    1.391434e-01    1.261452e-01    1.300465e-01
14    3.332322e-01    2.165584e-01    1.752666e-01    1.594353e-01    1.298167e-01    1.229212e-01    1.262753e-01
15    3.177949e-01    1.978415e-01    1.600515e-01    1.495743e-01    1.198408e-01    1.155266e-01    1.168329e-01
16    3.046599e-01    1.812320e-01    1.480224e-01    1.396292e-01    1.074390e-01    1.083123e-01    1.101567e-01
17    2.907277e-01    1.637474e-01    1.357687e-01    1.250301e-01    9.762942e-02    9.974838e-02    1.054544e-01
18    2.778613e-01    1.492284e-01    1.256494e-01    1.146313e-01    9.321945e-02    9.315497e-02    1.035009e-01
19    2.662502e-01    1.369534e-01    1.150132e-01    1.054345e-01    8.312678e-02    8.061851e-02    9.261871e-02
20    2.548044e-01    1.259861e-01    1.067803e-01    9.899237e-02    7.431172e-02    7.071130e-02    9.234702e-02
21    2.434411e-01    1.136187e-01    9.855500e-02    9.020746e-02    6.770969e-02    6.540757e-02    9.526069e-02
22    2.319796e-01    1.021508e-01    8.868398e-02    8.249763e-02    6.110071e-02    6.144671e-02    9.790657e-02
23    2.200692e-01    9.358992e-02    8.148460e-02    7.254801e-02    5.449423e-02    5.448596e-02    9.343339e-02
24    2.080679e-01    8.439629e-02    7.476302e-02    6.392738e-02    4.830998e-02    4.978988e-02    9.188675e-02
25    1.972127e-01    7.915347e-02    7.393905e-02    5.855900e-02    4.445319e-02    4.859559e-02    9.051589e-02
26    1.849012e-01    7.344821e-02    7.117001e-02    5.057146e-02    3.960162e-02    4.238247e-02    8.505002e-02
27    1.724479e-01    6.824300e-02    6.957326e-02    4.555219e-02    3.830435e-02    3.890476e-02    8.526566e-02
28    1.607059e-01    6.459477e-02    6.633758e-02    4.125316e-02    3.842945e-02    3.488750e-02    7.657688e-02
29    1.493234e-01    6.125392e-02    6.349264e-02    3.891190e-02    4.126756e-02    3.640593e-02    8.256427e-02
30    1.383629e-01    5.521215e-02    6.041450e-02    3.531601e-02    4.515898e-02    3.583978e-02    8.429703e-02
31    1.260158e-01    5.071152e-02    6.154085e-02    3.432801e-02    5.186150e-02    4.025491e-02    9.328533e-02
