t r=1 r=2 r=3 r=4 r=5 r=6 r=7
1    6.283666e-01    5.967280e-01    5.675523e-01    5.419001e-01    5.181423e-01    4.962782e-01    4.761140e-01
2    5.979385e-01    5.485871e-01    5.061880e-01    4.707093e-01    4.403570e-01    4.130730e-01    3.885656e-01
3    5.718360e-01    5.131253e-01    4.657286e-01    4.300776e-01    3.994503e-01    3.744235e-01    3.562027e-01
4    5.458650e-01    4.779657e-01    4.277497e-01    3.958569e-01    3.667968e-01    3.487160e-01    3.391217e-01
5    5.198826e-01    4.432434e-01    3.892051e-01    3.574062e-01    3.288731e-01    3.119911e-01    3.059920e-01
6    4.942013e-01    4.111571e-01    3.540651e-01    3.236824e-01    2.908292e-01    2.728750e-01    2.697252e-01
7    4.712878e-01    3.843655e-01    3.274228e-01    3.012891e-01    2.697545e-01    2.588427e-01    2.633692e-01
8    4.492353e-01    3.584234e-01    3.010449e-01    2.801011e-01    2.521298e-01    2.475198e-01    2.586471e-01
9    4.277477e-01    3.321537e-01    2.754117e-01    2.587033e-01    2.321050e-01    2.300141e-01    2.454736e-01
10    4.064145e-01    3.050422e-01    2.489613e-01    2.342465e-01    2.093250e-01    2.071529e-01    2.325618e-01
11    3.862623e-01    2.792899e-01    2.229401e-01    2.121103e-01    1.902781e-01    1.900529e-01    2.205324e-01
12    3.657144e-01    2.531724e-01    1.962403e-01    1.881980e-01    1.704767e-01    1.737341e-01    2.099653e-01
13    3.455452e-01    2.293095e-01    1.715868e-01    1.628843e-01    1.468316e-01    1.551637e-01    1.921125e-01
14    3.268654e-01    2.065456e-01    1.485027e-01    1.377729e-01    1.243781e-01    1.346203e-01    1.735619e-01
15    3.080458e-01    1.864240e-01    1.303452e-01    1.193094e-01    1.028568e-01    1.157350e-01    1.554661e-01
16    2.897542e-01    1.653213e-01    1.124134e-01    1.039933e-01    9.026485e-02    1.051212e-01    1.392973e-01
17    2.739141e-01    1.480279e-01    1.004376e-01    9.516002e-02    8.248087e-02    1.051436e-01    1.440980e-01
18    2.577358e-01    1.325550e-01    8.581030e-02    8.046250e-02    7.025358e-02    9.602892e-02    1.348098e-01
19    2.406968e-01    1.163757e-01    7.507660e-02    6.898231e-02    5.972200e-02    8.146373e-02    1.285408e-01
20    2.236903e-01    1.018834e-01    6.575987e-02    6.082065e-02    5.491638e-02    7.698152e-02    1.288516e-01
21    2.092268e-01    8.905108e-02    5.810691e-02    5.687113e-02    5.011534e-02    7.057819e-02    1.197376e-01
22    1.947312e-01    7.707841e-02    4.826128e-02    5.098813e-02    4.203322e-02    5.992411e-02    1.053320e-01
23    1.818144e-01    6.625468e-02    3.588054e-02    3.732888e-02    2.993822e-02    5.088665e-02    9.298139e-02
24    1.701414e-01    5.415818e-02    2.458550e-02    3.260379e-02    2.119956e-02    3.704606e-02    8.681769e-02
25    1.586728e-01    4.249579e-02    1.487069e-02    2.481091e-02    1.684466e-02    2.831433e-02    7.704033e-02
26    1.486763e-01    3.134345e-02    7.788518e-03    1.576986e-02    1.296263e-02    2.350195e-02    7.230815e-02
27    1.381077e-01    2.041234e-02   -4.820433e-04    4.513033e-03    7.390830e-04    2.087377e-02    7.409891e-02
28    1.279040e-01    8.658953e-03   -8.856220e-03   -2.370603e-03   -5.391124e-03    1.150982e-02    7.531725e-02
29    1.162077e-01   -8.195202e-04   -1.501938e-02   -9.510624e-03   -1.092525e-02   -1.575170e-03    6.797913e-02
30    1.041878e-01   -1.155482e-02   -2.287793e-02   -1.479430e-02   -1.884538e-02   -1.112324e-02    6.640828e-02
31    9.279005e-02   -2.278050e-02   -3.178024e-02   -2.082357e-02   -2.751843e-02   -1.990569e-02    6.837143e-02
