t r=1 r=2 r=3 r=4 r=5 r=6 r=7
1    6.274186e-01    5.963277e-01    5.682454e-01    5.422343e-01    5.167779e-01    4.924899e-01    4.707217e-01
2    5.975218e-01    5.487819e-01    5.075402e-01    4.713394e-01    4.353871e-01    4.018022e-01    3.734326e-01
3    5.716165e-01    5.105915e-01    4.608710e-01    4.142962e-01    3.686570e-01    3.266060e-01    2.900173e-01
4    5.484892e-01    4.767720e-01    4.208952e-01    3.693375e-01    3.180193e-01    2.726394e-01    2.350279e-01
5    5.272020e-01    4.489737e-01    3.907001e-01    3.366967e-01    2.826765e-01    2.365974e-01    1.992028e-01
6    5.075120e-01    4.203942e-01    3.564316e-01    2.974614e-01    2.385498e-01    1.907840e-01    1.552366e-01
7    4.881196e-01    3.953898e-01    3.281456e-01    2.662806e-01    2.043904e-01    1.553532e-01    1.183970e-01
8    4.693272e-01    3.719873e-01    3.034118e-01    2.366125e-01    1.717375e-01    1.184285e-01    7.976335e-02
9    4.515791e-01    3.507733e-01    2.792880e-01    2.132124e-01    1.546699e-01    1.044388e-01    6.760921e-02
10    4.367067e-01    3.347797e-01    2.603538e-01    1.954046e-01    1.404127e-01    9.341151e-02    5.894177e-02
11    4.226206e-01    3.199103e-01    2.397924e-01    1.752621e-01    1.256010e-01    8.947020e-02    6.883394e-02
12    4.093970e-01    3.038735e-01    2.217921e-01    1.603957e-01    1.196231e-01    8.889568e-02    7.626407e-02
13    3.958586e-01    2.879779e-01    2.032091e-01    1.465531e-01    1.127464e-01    8.591745e-02    8.020177e-02
14    3.821109e-01    2.734604e-01    1.886247e-01    1.364871e-01    1.088415e-01    8.335623e-02    7.815693e-02
15    3.682315e-01    2.571991e-01    1.748288e-01    1.264247e-01    1.021286e-01    7.720441e-02    7.170410e-02
16    3.543849e-01    2.423354e-01    1.654479e-01    1.151400e-01    9.453587e-02    7.339363e-02    6.840650e-02
17    3.427829e-01    2.284027e-01    1.552945e-01    1.030207e-01    8.921969e-02    6.995385e-02    6.579615e-02
18    3.319615e-01    2.172157e-01    1.482452e-01    9.311090e-02    8.489992e-02    6.807859e-02    6.412167e-02
19    3.215130e-01    2.062166e-01    1.398754e-01    8.590787e-02    8.164694e-02    6.262954e-02    5.885157e-02
20    3.109164e-01    1.937750e-01    1.299618e-01    7.867875e-02    7.793256e-02    5.550949e-02    4.648178e-02
21    3.016538e-01    1.851607e-01    1.227297e-01    7.269270e-02    7.076452e-02    4.560306e-02    3.534667e-02
22    2.929477e-01    1.776074e-01    1.165064e-01    6.539811e-02    6.695055e-02    3.993345e-02    3.031217e-02
23    2.840912e-01    1.676649e-01    1.085854e-01    5.894736e-02    6.650357e-02    4.285571e-02    3.759150e-02
24    2.772455e-01    1.589617e-01    1.040985e-01    5.617941e-02    6.131000e-02    4.119589e-02    4.241515e-02
25    2.697580e-01    1.506447e-01    9.907915e-02    5.686434e-02    6.248259e-02    4.734115e-02    5.898879e-02
26    2.616406e-01    1.430342e-01    9.393253e-02    5.174922e-02    5.601224e-02    5.002529e-02    7.334831e-02
27    2.527367e-01    1.340759e-01    8.673208e-02    4.722529e-02    5.202221e-02    5.242860e-02    8.866020e-02
28    2.447109e-01    1.254237e-01    7.557957e-02    4.121605e-02    4.817801e-02    5.850646e-02    1.038216e-01
29    2.376543e-01    1.160363e-01    6.428200e-02    3.653628e-02    4.766103e-02    6.882426e-02    1.232131e-01
30    2.299410e-01    1.052663e-01    5.462208e-02    3.152640e-02    4.736152e-02    7.385788e-02    1.480712e-01
31    2.246492e-01    9.698264e-02    4.412368e-02    2.605763e-02    4.071029e-02    7.936674e-02    1.691963e-01
