i getaccept E*A dH rho ddH Q
60 1 8.331279021144301e-01 1.762864558259025e-04 1.000000000000000e+00 NA -0.000000000000000e+00
61 1 8.322443417514913e-01 -3.029068466275930e-05 1.000000000000000e+00 NA -0.000000000000000e+00
62 1 8.377915985139901e-01 -2.523038074286887e-04 1.000000000000000e+00 NA -0.000000000000000e+00
63 1 8.363277453863832e-01 7.375352561211912e-05 1.000000000000000e+00 NA -0.000000000000000e+00
64 1 8.374558396730980e-01 -1.233297780345310e-04 1.000000000000000e+00 NA -0.000000000000000e+00
65 1 8.350149939953035e-01 3.686077197926352e-04 1.000000000000000e+00 NA -0.000000000000000e+00
66 1 8.342515508292836e-01 9.085066267289221e-06 1.000000000000000e+00 NA -0.000000000000000e+00
67 1 8.378863866477168e-01 -3.424335727686412e-04 1.000000000000000e+00 NA -0.000000000000000e+00
68 1 8.363392311915666e-01 3.997881476607290e-04 1.000000000000000e+00 NA -0.000000000000000e+00
69 1 8.356716924164559e-01 -9.100708030018723e-05 1.000000000000000e+00 NA -0.000000000000000e+00
70 1 8.356430116227763e-01 -1.254946355402353e-04 1.000000000000000e+00 NA -0.000000000000000e+00
71 1 8.373789460938525e-01 -1.535291485197376e-04 1.000000000000000e+00 NA -0.000000000000000e+00
72 1 8.389845882719738e-01 -1.776800663719769e-04 1.000000000000000e+00 NA -0.000000000000000e+00
73 1 8.370817177762452e-01 1.032111249514855e-04 1.000000000000000e+00 NA -0.000000000000000e+00
74 1 8.360755071877759e-01 1.689723558229161e-04 1.000000000000000e+00 NA -0.000000000000000e+00
75 1 8.338479119357527e-01 5.702357066184049e-05 1.000000000000000e+00 NA -0.000000000000000e+00
76 1 8.364229509201613e-01 -1.602501224624575e-04 1.000000000000000e+00 NA -0.000000000000000e+00
77 1 8.325547646823361e-01 3.363018822710728e-04 1.000000000000000e+00 NA -0.000000000000000e+00
78 1 8.325271485131822e-01 1.204784357469180e-04 1.000000000000000e+00 NA -0.000000000000000e+00
79 1 8.306614323573527e-01 8.459076616418315e-05 1.000000000000000e+00 NA -0.000000000000000e+00
80 1 8.309722364366006e-01 8.129793241096195e-05 1.000000000000000e+00 NA -0.000000000000000e+00
81 1 8.329138653891943e-01 -2.472256137480144e-04 1.000000000000000e+00 NA -0.000000000000000e+00
82 1 8.376798276832498e-01 -1.768956262822030e-04 1.000000000000000e+00 NA -0.000000000000000e+00
83 1 8.336023139953529e-01 2.165956520912005e-04 1.000000000000000e+00 NA -0.000000000000000e+00
84 1 8.361597018320521e-01 -5.828527628182201e-05 1.000000000000000e+00 NA -0.000000000000000e+00
85 1 8.378885771603892e-01 -3.081263093918096e-04 1.000000000000000e+00 NA -0.000000000000000e+00
86 1 8.360384750866749e-01 1.469390599595499e-04 1.000000000000000e+00 NA -0.000000000000000e+00
87 1 8.353179501570591e-01 9.672318901721155e-05 1.000000000000000e+00 NA -0.000000000000000e+00
88 1 8.341662617475538e-01 1.436980710423086e-04 1.000000000000000e+00 NA -0.000000000000000e+00
89 1 8.374129786258721e-01 -3.650246762845200e-04 1.000000000000000e+00 NA -0.000000000000000e+00
90 1 8.352865080992251e-01 1.624047790755867e-04 1.000000000000000e+00 NA -0.000000000000000e+00
91 1 8.355695680428612e-01 -1.187606867461000e-04 1.000000000000000e+00 NA -0.000000000000000e+00
92 1 8.340586459127796e-01 2.397768876107875e-04 1.000000000000000e+00 NA -0.000000000000000e+00
93 1 8.318784138202022e-01 2.183737224186189e-04 1.000000000000000e+00 NA -0.000000000000000e+00
94 1 8.324394379816924e-01 -1.856640965343104e-04 1.000000000000000e+00 NA -0.000000000000000e+00
95 1 8.318440938566406e-01 1.261036522919312e-04 1.000000000000000e+00 NA -0.000000000000000e+00
96 1 8.322933523878606e-01 -1.317289843427716e-05 1.000000000000000e+00 NA -0.000000000000000e+00
97 1 8.309846742265725e-01 6.203559223649791e-05 1.000000000000000e+00 NA -0.000000000000000e+00
98 1 8.317811130425783e-01 -1.610129766049795e-05 1.000000000000000e+00 NA -0.000000000000000e+00
99 1 8.312056729896946e-01 1.406096489517950e-04 1.000000000000000e+00 NA -0.000000000000000e+00
100 1 8.309417919217450e-01 -3.261781603214331e-05 1.000000000000000e+00 NA -0.000000000000000e+00
101 1 8.330057397167497e-01 -1.161862101071165e-04 1.000000000000000e+00 NA -0.000000000000000e+00
102 1 8.307130172910473e-01 1.460271696487325e-04 1.000000000000000e+00 NA -0.000000000000000e+00
103 1 8.345887574135840e-01 -4.046844605909428e-04 1.000000000000000e+00 NA -0.000000000000000e+00
104 1 8.381718208966971e-01 -3.166319347656099e-04 1.000000000000000e+00 NA -0.000000000000000e+00
105 1 8.348511292254965e-01 3.770413086385815e-04 1.000000000000000e+00 NA -0.000000000000000e+00
106 1 8.386030493955328e-01 -3.244643858124618e-04 1.000000000000000e+00 NA -0.000000000000000e+00
107 1 8.408147332625788e-01 -1.834293325373437e-04 1.000000000000000e+00 NA -0.000000000000000e+00
108 1 8.381955301309272e-01 1.585425106895855e-04 1.000000000000000e+00 NA -0.000000000000000e+00
109 1 8.382101461601275e-01 2.001267876039492e-05 1.000000000000000e+00 NA -0.000000000000000e+00
110 1 8.361847926807783e-01 1.417191178916255e-04 1.000000000000000e+00 NA -0.000000000000000e+00
111 1 8.362138518840097e-01 5.118997887620935e-05 1.000000000000000e+00 NA -0.000000000000000e+00
112 1 8.386299729958282e-01 -8.345246715180110e-05 1.000000000000000e+00 NA -0.000000000000000e+00
113 1 8.373764417957782e-01 6.420465160772437e-05 1.000000000000000e+00 NA -0.000000000000000e+00
114 1 8.365682621151850e-01 -9.110480277740862e-06 1.000000000000000e+00 NA -0.000000000000000e+00
115 1 8.340086669629369e-01 1.645926158744260e-04 1.000000000000000e+00 NA -0.000000000000000e+00
116 1 8.321239631230073e-01 1.583480207045795e-04 1.000000000000000e+00 NA -0.000000000000000e+00
117 1 8.287981684969870e-01 4.603644938470097e-04 1.000000000000000e+00 NA -0.000000000000000e+00
118 1 8.290650627790126e-01 -2.413268302916549e-04 1.000000000000000e+00 NA -0.000000000000000e+00
119 1 8.320287639545048e-01 -2.460355417497340e-04 1.000000000000000e+00 NA -0.000000000000000e+00
120 1 8.354859561326707e-01 -3.138410593237495e-04 1.000000000000000e+00 NA -0.000000000000000e+00
121 1 8.332689568113337e-01 2.141409358955570e-04 1.000000000000000e+00 NA -0.000000000000000e+00
122 1 8.325637780213021e-01 -7.063645534799434e-05 1.000000000000000e+00 NA -0.000000000000000e+00
123 1 8.326316493080350e-01 5.796272307634354e-05 1.000000000000000e+00 NA -0.000000000000000e+00
124 1 8.334623946647828e-01 -1.118543996199151e-04 1.000000000000000e+00 NA -0.000000000000000e+00
125 1 8.376246389194471e-01 -3.797924682658049e-04 1.000000000000000e+00 NA -0.000000000000000e+00
126 1 8.354834731876823e-01 3.564828184607904e-04 1.000000000000000e+00 NA -0.000000000000000e+00
127 1 8.360403054673278e-01 -1.501773213021806e-04 1.000000000000000e+00 NA -0.000000000000000e+00
128 1 8.357906720102287e-01 1.210750060636201e-04 1.000000000000000e+00 NA -0.000000000000000e+00
129 1 8.360206325681193e-01 -2.854850563380751e-04 1.000000000000000e+00 NA -0.000000000000000e+00
130 1 8.371066961988484e-01 5.848932232765947e-06 1.000000000000000e+00 NA -0.000000000000000e+00
131 1 8.345506996776578e-01 1.273716916330159e-04 1.000000000000000e+00 NA -0.000000000000000e+00
132 1 8.347079318755385e-01 -2.448238956276327e-05 1.000000000000000e+00 NA -0.000000000000000e+00
133 1 8.357205457312290e-01 -3.369114619999891e-05 1.000000000000000e+00 NA -0.000000000000000e+00
134 1 8.337870824621927e-01 2.282349751112633e-04 1.000000000000000e+00 NA -0.000000000000000e+00
135 1 8.349916113174773e-01 -1.700398152024718e-04 1.000000000000000e+00 NA -0.000000000000000e+00
136 1 8.340952495966724e-01 5.247002263786271e-06 1.000000000000000e+00 NA -0.000000000000000e+00
137 1 8.382200424796864e-01 -1.238765962625621e-04 1.000000000000000e+00 NA -0.000000000000000e+00
138 1 8.393080694662463e-01 -8.982540930446703e-05 1.000000000000000e+00 NA -0.000000000000000e+00
139 1 8.358921532555140e-01 1.031147849062108e-04 1.000000000000000e+00 NA -0.000000000000000e+00
140 1 8.355762384668074e-01 1.175911984319100e-05 1.000000000000000e+00 NA -0.000000000000000e+00
141 1 8.354015472366874e-01 6.412364382413216e-05 1.000000000000000e+00 NA -0.000000000000000e+00
142 1 8.342016141879045e-01 1.518037915957393e-04 1.000000000000000e+00 NA -0.000000000000000e+00
143 1 8.350223178761322e-01 -1.543241105537163e-04 1.000000000000000e+00 NA -0.000000000000000e+00
144 1 8.334522420727726e-01 2.165226214856375e-04 1.000000000000000e+00 NA -0.000000000000000e+00
145 1 8.309709002863565e-01 2.221728036602144e-04 1.000000000000000e+00 NA -0.000000000000000e+00
146 1 8.356471139637103e-01 -4.936637606078875e-04 1.000000000000000e+00 NA -0.000000000000000e+00
147 1 8.361508037564702e-01 2.906211921072099e-05 1.000000000000000e+00 NA -0.000000000000000e+00
148 1 8.363528834417062e-01 1.118706131819636e-04 1.000000000000000e+00 NA -0.000000000000000e+00
149 1 8.353314416371523e-01 -4.223040014039725e-05 1.000000000000000e+00 NA -0.000000000000000e+00
150 1 8.321510587227547e-01 2.377712198722293e-04 1.000000000000000e+00 NA -0.000000000000000e+00
151 1 8.342647432151696e-01 -9.436805066798115e-05 1.000000000000000e+00 NA -0.000000000000000e+00
152 1 8.350577167696726e-01 2.580542786745355e-05 1.000000000000000e+00 NA -0.000000000000000e+00
153 1 8.381855999280483e-01 -3.794493204622995e-04 1.000000000000000e+00 NA -0.000000000000000e+00
154 1 8.385055573038380e-01 -5.994504317641258e-05 1.000000000000000e+00 NA -0.000000000000000e+00
155 1 8.359090433286022e-01 2.977298599944334e-04 1.000000000000000e+00 NA -0.000000000000000e+00
156 1 8.389048197445945e-01 -1.706823068161611e-04 1.000000000000000e+00 NA -0.000000000000000e+00
157 1 8.376297479890035e-01 2.039639530266868e-04 1.000000000000000e+00 NA -0.000000000000000e+00
158 1 8.358904108552214e-01 1.631080485822167e-04 1.000000000000000e+00 NA -0.000000000000000e+00
159 1 8.369254301013571e-01 -7.507773898396408e-05 1.000000000000000e+00 NA -0.000000000000000e+00
160 1 8.373012872477470e-01 -2.229988658655202e-04 1.000000000000000e+00 NA -0.000000000000000e+00
161 1 8.386049205695729e-01 5.848853015777422e-05 1.000000000000000e+00 NA -0.000000000000000e+00
162 1 8.362639103564617e-01 1.587592360010603e-04 1.000000000000000e+00 NA -0.000000000000000e+00
163 1 8.354089835108353e-01 9.443352701055119e-05 1.000000000000000e+00 NA -0.000000000000000e+00
164 1 8.345305482711618e-01 3.809110694419360e-05 1.000000000000000e+00 NA -0.000000000000000e+00
165 1 8.377387034886130e-01 -3.942091880162479e-04 1.000000000000000e+00 NA -0.000000000000000e+00
166 1 8.373906752188900e-01 9.975556258723373e-05 1.000000000000000e+00 NA -0.000000000000000e+00
167 1 8.336298124306565e-01 3.038293270947179e-04 1.000000000000000e+00 NA -0.000000000000000e+00
168 1 8.340140878239148e-01 -1.272057861569920e-04 1.000000000000000e+00 NA -0.000000000000000e+00
169 1 8.351436845694270e-01 3.760813342523761e-06 1.000000000000000e+00 NA -0.000000000000000e+00
170 1 8.337520703212900e-01 1.154570190919912e-04 1.000000000000000e+00 NA -0.000000000000000e+00
171 1 8.333170224625852e-01 1.034404522215482e-04 1.000000000000000e+00 NA -0.000000000000000e+00
172 1 8.327728660654488e-01 3.690110952447867e-05 1.000000000000000e+00 NA -0.000000000000000e+00
173 1 8.321209562327827e-01 -1.179859373223735e-05 1.000000000000000e+00 NA -0.000000000000000e+00
174 1 8.335139762789872e-01 8.337015970028006e-06 1.000000000000000e+00 NA -0.000000000000000e+00
175 1 8.354419754192223e-01 -1.192162280858611e-04 1.000000000000000e+00 NA -0.000000000000000e+00
176 1 8.329563288709803e-01 2.108819790009875e-04 1.000000000000000e+00 NA -0.000000000000000e+00
177 1 8.328611884803477e-01 3.993819791503483e-05 1.000000000000000e+00 NA -0.000000000000000e+00
178 1 8.359858204519922e-01 -3.880664662574418e-04 1.000000000000000e+00 NA -0.000000000000000e+00
179 1 8.370764238255415e-01 -9.996748849516734e-05 1.000000000000000e+00 NA -0.000000000000000e+00
180 1 8.336905557371306e-01 2.914815377152991e-04 1.000000000000000e+00 NA -0.000000000000000e+00
181 1 8.327779061698620e-01 1.376196278215502e-04 1.000000000000000e+00 NA -0.000000000000000e+00
182 1 8.349924026283999e-01 -1.403002415827359e-04 1.000000000000000e+00 NA -0.000000000000000e+00
183 1 8.346631773122655e-01 5.306568982632598e-05 1.000000000000000e+00 NA -0.000000000000000e+00
184 1 8.353295147321689e-01 -1.115892882808112e-04 1.000000000000000e+00 NA -0.000000000000000e+00
185 1 8.355698075550194e-01 -1.016752139548771e-04 1.000000000000000e+00 NA -0.000000000000000e+00
186 1 8.344618481367212e-01 2.612116859381786e-04 1.000000000000000e+00 NA -0.000000000000000e+00
187 1 8.297270065555913e-01 1.375473448206321e-04 1.000000000000000e+00 NA -0.000000000000000e+00
188 1 8.292189124655774e-01 -5.610607422568137e-05 1.000000000000000e+00 NA -0.000000000000000e+00
189 1 8.325868862196837e-01 -3.583995548979146e-04 1.000000000000000e+00 NA -0.000000000000000e+00
190 1 8.325458662616194e-01 2.041618581642979e-04 1.000000000000000e+00 NA -0.000000000000000e+00
191 1 8.342229430691771e-01 -1.334084017798887e-04 1.000000000000000e+00 NA -0.000000000000000e+00
192 1 8.335203511893152e-01 6.069726077839732e-05 1.000000000000000e+00 NA -0.000000000000000e+00
193 1 8.365982795681521e-01 -2.967493983305758e-04 1.000000000000000e+00 NA -0.000000000000000e+00
194 1 8.382675514842144e-01 -1.250844343303470e-04 1.000000000000000e+00 NA -0.000000000000000e+00
195 1 8.347603096988078e-01 2.851345134331496e-04 1.000000000000000e+00 NA -0.000000000000000e+00
196 1 8.355308686150544e-01 1.003869783744449e-04 1.000000000000000e+00 NA -0.000000000000000e+00
197 1 8.341262812736796e-01 5.946309374849079e-05 1.000000000000000e+00 NA -0.000000000000000e+00
198 1 8.314693975884604e-01 2.898939137594425e-04 1.000000000000000e+00 NA -0.000000000000000e+00
199 1 8.294224265857496e-01 -5.286324540065834e-05 1.000000000000000e+00 NA -0.000000000000000e+00
200 1 8.307869808081964e-01 -1.156288999482058e-05 1.000000000000000e+00 NA -0.000000000000000e+00
201 1 8.319407894490422e-01 -2.563797897892073e-05 1.000000000000000e+00 NA -0.000000000000000e+00
202 1 8.363998847543928e-01 -2.759500066531473e-04 1.000000000000000e+00 NA -0.000000000000000e+00
203 1 8.346251324674285e-01 4.165407153777778e-05 1.000000000000000e+00 NA -0.000000000000000e+00
204 1 8.354739409562707e-01 9.753119775268715e-05 1.000000000000000e+00 NA -0.000000000000000e+00
205 1 8.329532265206582e-01 1.438796934962738e-04 1.000000000000000e+00 NA -0.000000000000000e+00
206 1 8.338856766889325e-01 -5.024661186325829e-05 1.000000000000000e+00 NA -0.000000000000000e+00
207 1 8.347027880098765e-01 9.304884952143766e-05 1.000000000000000e+00 NA -0.000000000000000e+00
208 1 8.392850766007094e-01 -3.317241817057948e-04 1.000000000000000e+00 NA -0.000000000000000e+00
209 1 8.351296818285017e-01 2.306815740666934e-04 1.000000000000000e+00 NA -0.000000000000000e+00
210 1 8.362594202625987e-01 -2.494604486855678e-04 1.000000000000000e+00 NA -0.000000000000000e+00
211 1 8.392677186932165e-01 -1.583405910423608e-04 1.000000000000000e+00 NA -0.000000000000000e+00
212 1 8.403859929747122e-01 -1.508714467490790e-04 1.000000000000000e+00 NA -0.000000000000000e+00
213 1 8.385232229565679e-01 4.229727619531332e-05 1.000000000000000e+00 NA -0.000000000000000e+00
214 1 8.412358458442388e-01 -1.598799344719737e-04 1.000000000000000e+00 NA -0.000000000000000e+00
215 1 8.368438144540479e-01 2.732562534220051e-04 1.000000000000000e+00 NA -0.000000000000000e+00
216 1 8.364887221337913e-01 1.440319747416652e-04 1.000000000000000e+00 NA -0.000000000000000e+00
217 1 8.380275990676652e-01 -1.550102215333027e-04 1.000000000000000e+00 NA -0.000000000000000e+00
218 1 8.331580504242201e-01 3.055907209272846e-04 1.000000000000000e+00 NA -0.000000000000000e+00
219 1 8.352206294947040e-01 -1.299821742577478e-04 1.000000000000000e+00 NA -0.000000000000000e+00
220 1 8.348426228861819e-01 1.945164212884265e-04 1.000000000000000e+00 NA -0.000000000000000e+00
221 1 8.406355274448779e-01 -5.404475514296792e-04 1.000000000000000e+00 NA -0.000000000000000e+00
222 1 8.371045268619060e-01 3.064394550165161e-04 1.000000000000000e+00 NA -0.000000000000000e+00
223 1 8.381978057442480e-01 -2.190564191550948e-04 1.000000000000000e+00 NA -0.000000000000000e+00
224 1 8.403907100447793e-01 -7.906125119916396e-05 1.000000000000000e+00 NA -0.000000000000000e+00
225 1 8.424949075197661e-01 -1.043643933371641e-04 1.000000000000000e+00 NA -0.000000000000000e+00
226 1 8.382162230199712e-01 3.945890457544010e-04 1.000000000000000e+00 NA -0.000000000000000e+00
227 1 8.404966833329813e-01 -2.867044095182791e-04 1.000000000000000e+00 NA -0.000000000000000e+00
228 1 8.385206671575492e-01 3.106428666797001e-04 1.000000000000000e+00 NA -0.000000000000000e+00
229 1 8.381855919531571e-01 -6.140856748970691e-05 1.000000000000000e+00 NA -0.000000000000000e+00
230 1 8.360834160823579e-01 2.115837651217589e-04 1.000000000000000e+00 NA -0.000000000000000e+00
231 1 8.370132160119833e-01 -1.316236084676348e-04 1.000000000000000e+00 NA -0.000000000000000e+00
232 1 8.375922105937877e-01 1.328678254139959e-04 1.000000000000000e+00 NA -0.000000000000000e+00
233 1 8.342777242231074e-01 1.021808657242218e-04 1.000000000000000e+00 NA -0.000000000000000e+00
234 1 8.365748544645807e-01 -1.282025414184318e-04 1.000000000000000e+00 NA -0.000000000000000e+00
235 1 8.374078502210109e-01 -1.697431371212588e-04 1.000000000000000e+00 NA -0.000000000000000e+00
236 1 8.388999344963912e-01 -9.147709624812705e-05 1.000000000000000e+00 NA -0.000000000000000e+00
237 1 8.388962907438337e-01 -2.114828603225760e-04 1.000000000000000e+00 NA -0.000000000000000e+00
238 1 8.391158093646276e-01 1.056646624419955e-04 1.000000000000000e+00 NA -0.000000000000000e+00
239 1 8.380484336929817e-01 1.173998607555404e-04 1.000000000000000e+00 NA -0.000000000000000e+00
240 1 8.377559932760051e-01 -8.430079833487980e-05 1.000000000000000e+00 NA -0.000000000000000e+00
241 1 8.373838650045555e-01 -3.773399839701597e-05 1.000000000000000e+00 NA -0.000000000000000e+00
242 1 8.369006207074277e-01 1.597193977431743e-04 1.000000000000000e+00 NA -0.000000000000000e+00
243 1 8.389595033774527e-01 -1.808802589948755e-04 1.000000000000000e+00 NA -0.000000000000000e+00
244 1 8.350167717573665e-01 1.169977840618230e-04 1.000000000000000e+00 NA -0.000000000000000e+00
245 1 8.351572779803780e-01 -1.880129275377840e-05 1.000000000000000e+00 NA -0.000000000000000e+00
246 1 8.355270386309461e-01 -5.395733751356602e-06 1.000000000000000e+00 NA -0.000000000000000e+00
247 1 8.366748364655143e-01 -1.696214667390450e-04 1.000000000000000e+00 NA -0.000000000000000e+00
248 1 8.402436370643801e-01 -1.137911058322061e-04 1.000000000000000e+00 NA -0.000000000000000e+00
249 1 8.396327009824059e-01 -8.625019472674467e-05 1.000000000000000e+00 NA -0.000000000000000e+00
250 1 8.394690086988787e-01 6.447301257139770e-05 1.000000000000000e+00 NA -0.000000000000000e+00
251 1 8.377256476606136e-01 -2.272179244755534e-05 1.000000000000000e+00 NA -0.000000000000000e+00
252 1 8.375422612181357e-01 2.425285456411075e-04 1.000000000000000e+00 NA -0.000000000000000e+00
253 1 8.366810438404468e-01 9.076258993445663e-05 1.000000000000000e+00 NA -0.000000000000000e+00
254 1 8.350898474605800e-01 6.343780842144042e-05 1.000000000000000e+00 NA -0.000000000000000e+00
255 1 8.324994783226756e-01 9.295549079979537e-05 1.000000000000000e+00 NA -0.000000000000000e+00
256 1 8.340511196097851e-01 -8.150607936840970e-05 1.000000000000000e+00 NA -0.000000000000000e+00
257 1 8.360130177691996e-01 -1.401242216161336e-04 1.000000000000000e+00 NA -0.000000000000000e+00
258 1 8.363192115036910e-01 4.782216365128988e-05 1.000000000000000e+00 NA -0.000000000000000e+00
259 1 8.351653434741301e-01 -1.583589901201776e-04 1.000000000000000e+00 NA -0.000000000000000e+00
260 1 8.361062415655144e-01 1.523194441688247e-06 1.000000000000000e+00 NA -0.000000000000000e+00
261 1 8.351372434887281e-01 1.312997483182698e-05 1.000000000000000e+00 NA -0.000000000000000e+00
262 1 8.336400312569050e-01 1.362869315926218e-04 1.000000000000000e+00 NA -0.000000000000000e+00
263 1 8.364209578977687e-01 -2.943678464362165e-04 1.000000000000000e+00 NA -0.000000000000000e+00
264 1 8.387097897126431e-01 -6.525468779727817e-05 1.000000000000000e+00 NA -0.000000000000000e+00
265 1 8.391047552227394e-01 8.355876616406022e-05 1.000000000000000e+00 NA -0.000000000000000e+00
266 1 8.379309175151184e-01 -9.053710073203547e-05 1.000000000000000e+00 NA -0.000000000000000e+00
267 1 8.363479539420721e-01 2.321497368029668e-04 1.000000000000000e+00 NA -0.000000000000000e+00
268 1 8.372249145963855e-01 -9.628694351704326e-05 1.000000000000000e+00 NA -0.000000000000000e+00
269 1 8.359096688288404e-01 9.311234680353664e-05 1.000000000000000e+00 NA -0.000000000000000e+00
270 1 8.364612243981981e-01 -6.080712046241388e-05 1.000000000000000e+00 NA -0.000000000000000e+00
