i getaccept E*A dH rho ddH Q
29 1 5.954842062631593e-01 4.805970093002543e-05 1.000000000000000e+00 NA -0.000000000000000e+00
30 1 5.924142925508504e-01 8.357362185051898e-05 1.000000000000000e+00 NA -0.000000000000000e+00
31 1 5.908019476851505e-01 2.628139918670058e-05 1.000000000000000e+00 NA -0.000000000000000e+00
32 1 5.984050467589999e-01 -1.171118647107505e-04 1.000000000000000e+00 NA -0.000000000000000e+00
33 1 5.933262244441038e-01 6.192083947098581e-05 1.000000000000000e+00 NA -0.000000000000000e+00
34 1 5.927188860934526e-01 2.099199900840176e-05 1.000000000000000e+00 NA -0.000000000000000e+00
35 1 5.899249384627130e-01 -1.025387155095814e-05 1.000000000000000e+00 NA -0.000000000000000e+00
36 1 5.942629452893471e-01 -1.315840754614328e-04 1.000000000000000e+00 NA -0.000000000000000e+00
37 1 5.777675531327998e-01 2.333088013983797e-04 1.000000000000000e+00 NA -0.000000000000000e+00
38 1 5.830194836495488e-01 -8.179165706678759e-05 1.000000000000000e+00 NA -0.000000000000000e+00
39 1 5.874456475171970e-01 -4.895092115475563e-05 1.000000000000000e+00 NA -0.000000000000000e+00
40 1 5.822317917305113e-01 9.273230534745380e-05 1.000000000000000e+00 NA -0.000000000000000e+00
41 1 5.873219839938278e-01 -1.257126077689463e-04 1.000000000000000e+00 NA -0.000000000000000e+00
42 1 5.862560946899996e-01 2.008892170124454e-05 1.000000000000000e+00 NA -0.000000000000000e+00
43 1 5.886387360179129e-01 -2.269541801069863e-05 1.000000000000000e+00 NA -0.000000000000000e+00
44 1 5.899991927736075e-01 -6.527021196234273e-05 1.000000000000000e+00 NA -0.000000000000000e+00
45 1 5.959362074665673e-01 -1.004243322313414e-04 1.000000000000000e+00 NA -0.000000000000000e+00
46 1 6.016102637873790e-01 -1.512522158009233e-05 1.000000000000000e+00 NA -0.000000000000000e+00
47 1 5.999868622712978e-01 -9.342966950498521e-05 1.000000000000000e+00 NA -0.000000000000000e+00
48 1 6.068483106219251e-01 -1.479856355217635e-04 1.000000000000000e+00 NA -0.000000000000000e+00
49 1 6.021022072285022e-01 8.490285108564422e-05 1.000000000000000e+00 NA -0.000000000000000e+00
50 1 6.008363602861126e-01 9.754190159583231e-05 1.000000000000000e+00 NA -0.000000000000000e+00
51 1 5.906590181835183e-01 1.335126717094681e-04 1.000000000000000e+00 NA -0.000000000000000e+00
52 1 5.921674466828820e-01 -5.186319685890339e-05 1.000000000000000e+00 NA -0.000000000000000e+00
53 1 5.921211100187810e-01 6.224152093636803e-05 1.000000000000000e+00 NA -0.000000000000000e+00
54 1 5.897141371111987e-01 5.552453785639955e-05 1.000000000000000e+00 NA -0.000000000000000e+00
55 1 5.896335793195454e-01 -4.941207134834258e-05 1.000000000000000e+00 NA -0.000000000000000e+00
56 1 5.900455831787224e-01 1.104332477552816e-04 1.000000000000000e+00 NA -0.000000000000000e+00
57 1 5.777562012640619e-01 1.029612558340887e-04 1.000000000000000e+00 NA -0.000000000000000e+00
58 1 5.821741930217632e-01 -7.520492454204941e-05 1.000000000000000e+00 NA -0.000000000000000e+00
59 1 5.851723139368941e-01 -8.446868469036417e-05 1.000000000000000e+00 NA -0.000000000000000e+00
60 1 5.845059914435558e-01 -5.629246788885212e-05 1.000000000000000e+00 NA -0.000000000000000e+00
61 1 5.900409496043679e-01 -8.866880489222240e-05 1.000000000000000e+00 NA -0.000000000000000e+00
62 1 5.921440400178677e-01 -4.986024032405112e-05 1.000000000000000e+00 NA -0.000000000000000e+00
63 1 5.844131008293462e-01 1.290029786105151e-04 1.000000000000000e+00 NA -0.000000000000000e+00
64 1 5.862516212547662e-01 -6.327089340629755e-05 1.000000000000000e+00 NA -0.000000000000000e+00
65 1 5.861941076178885e-01 7.776979146001395e-05 1.000000000000000e+00 NA -0.000000000000000e+00
66 1 5.878642339508610e-01 -6.354343076964142e-05 1.000000000000000e+00 NA -0.000000000000000e+00
67 1 5.918303175832046e-01 -1.294824924116256e-04 1.000000000000000e+00 NA -0.000000000000000e+00
68 1 5.868317442359234e-01 1.475844237575075e-05 1.000000000000000e+00 NA -0.000000000000000e+00
69 1 5.869088226329331e-01 4.433413050719537e-05 1.000000000000000e+00 NA -0.000000000000000e+00
70 1 5.932642970308301e-01 -8.561367303627776e-05 1.000000000000000e+00 NA -0.000000000000000e+00
71 1 5.901388950152291e-01 2.198416950704996e-06 1.000000000000000e+00 NA -0.000000000000000e+00
72 1 5.819762788349330e-01 1.553460961076780e-04 1.000000000000000e+00 NA -0.000000000000000e+00
73 1 5.906594387082527e-01 -1.412706797054852e-04 1.000000000000000e+00 NA -0.000000000000000e+00
74 1 5.900012111622047e-01 5.173814952286193e-05 1.000000000000000e+00 NA -0.000000000000000e+00
75 1 5.840148693887444e-01 7.379052840406075e-05 1.000000000000000e+00 NA -0.000000000000000e+00
76 1 5.877711423039580e-01 -5.740957658417756e-05 1.000000000000000e+00 NA -0.000000000000000e+00
77 1 5.856883589978981e-01 9.683914868219290e-05 1.000000000000000e+00 NA -0.000000000000000e+00
78 1 5.867169977098200e-01 -7.240557260956848e-05 1.000000000000000e+00 NA -0.000000000000000e+00
79 1 5.889041535901310e-01 -1.053750565915834e-06 1.000000000000000e+00 NA -0.000000000000000e+00
80 1 5.839294323867510e-01 6.305604074441362e-06 1.000000000000000e+00 NA -0.000000000000000e+00
81 1 5.861503373342467e-01 -7.945739525894169e-06 1.000000000000000e+00 NA -0.000000000000000e+00
82 1 5.861786555142254e-01 -1.794353738659993e-05 1.000000000000000e+00 NA -0.000000000000000e+00
83 1 5.832957670291332e-01 7.674249354749918e-05 1.000000000000000e+00 NA -0.000000000000000e+00
84 1 5.882855184047741e-01 -9.383709129906492e-05 1.000000000000000e+00 NA -0.000000000000000e+00
85 1 5.900447483611052e-01 -7.043791811156552e-06 1.000000000000000e+00 NA -0.000000000000000e+00
86 1 5.841273977347983e-01 9.000083719001850e-05 1.000000000000000e+00 NA -0.000000000000000e+00
87 1 5.856526658954071e-01 -6.652450883848360e-05 1.000000000000000e+00 NA -0.000000000000000e+00
88 1 5.848248589656481e-01 4.728695785161108e-05 1.000000000000000e+00 NA -0.000000000000000e+00
89 1 5.909022723237961e-01 -5.818262161483290e-05 1.000000000000000e+00 NA -0.000000000000000e+00
90 1 5.889095894008258e-01 5.401537237048615e-05 1.000000000000000e+00 NA -0.000000000000000e+00
91 1 5.918817168125671e-01 -5.789277838630369e-05 1.000000000000000e+00 NA -0.000000000000000e+00
92 1 5.943403893958358e-01 -2.894983026635600e-05 1.000000000000000e+00 NA -0.000000000000000e+00
93 1 5.832894083883742e-01 1.750997353155981e-04 1.000000000000000e+00 NA -0.000000000000000e+00
94 1 5.840068411646273e-01 6.246898010431323e-05 1.000000000000000e+00 NA -0.000000000000000e+00
95 1 5.854005576769055e-01 9.347127161163371e-06 1.000000000000000e+00 NA -0.000000000000000e+00
96 1 5.811820463089310e-01 9.238146321877139e-05 1.000000000000000e+00 NA -0.000000000000000e+00
97 1 5.842880944755032e-01 -3.235416534153046e-05 1.000000000000000e+00 NA -0.000000000000000e+00
98 1 5.824685669676319e-01 -2.506710188754369e-05 1.000000000000000e+00 NA -0.000000000000000e+00
99 1 5.802749287284265e-01 4.141920544498134e-05 1.000000000000000e+00 NA -0.000000000000000e+00
100 1 5.836685413628537e-01 2.850545843102736e-05 1.000000000000000e+00 NA -0.000000000000000e+00
101 1 5.832218344841134e-01 7.016653398750350e-06 1.000000000000000e+00 NA -0.000000000000000e+00
102 1 5.816115862638043e-01 9.816830061026849e-05 1.000000000000000e+00 NA -0.000000000000000e+00
103 1 5.830008345933843e-01 -1.035279128700495e-04 1.000000000000000e+00 NA -0.000000000000000e+00
104 1 5.951420507454419e-01 -2.074522699331283e-04 1.000000000000000e+00 NA -0.000000000000000e+00
105 1 5.854497452570425e-01 2.161060929211089e-04 1.000000000000000e+00 NA -0.000000000000000e+00
106 1 5.918892875312589e-01 -1.159211988124298e-04 1.000000000000000e+00 NA -0.000000000000000e+00
107 1 5.914543119191835e-01 -2.283996309415670e-05 1.000000000000000e+00 NA -0.000000000000000e+00
108 1 5.919070567294215e-01 -7.505873327318113e-05 1.000000000000000e+00 NA -0.000000000000000e+00
109 1 5.892442735726473e-01 1.915426128107356e-05 1.000000000000000e+00 NA -0.000000000000000e+00
110 1 5.910858168565614e-01 -2.875925019907299e-05 1.000000000000000e+00 NA -0.000000000000000e+00
111 1 5.947632350042991e-01 1.803498525987379e-05 1.000000000000000e+00 NA -0.000000000000000e+00
112 1 5.935031267913455e-01 1.046957277139882e-05 1.000000000000000e+00 NA -0.000000000000000e+00
113 1 5.837678785276892e-01 1.777696697899955e-04 1.000000000000000e+00 NA -0.000000000000000e+00
114 1 5.894969124878611e-01 -7.847555025364272e-05 1.000000000000000e+00 NA -0.000000000000000e+00
115 1 5.915993676207751e-01 -5.648932528856676e-06 1.000000000000000e+00 NA -0.000000000000000e+00
116 1 5.886165088707894e-01 2.063996453216532e-05 1.000000000000000e+00 NA -0.000000000000000e+00
117 1 5.924108146950765e-01 -6.455230413848767e-05 1.000000000000000e+00 NA -0.000000000000000e+00
118 1 5.908435263431340e-01 5.980953665130073e-05 1.000000000000000e+00 NA -0.000000000000000e+00
119 1 5.872938477034843e-01 8.749084372539073e-07 1.000000000000000e+00 NA -0.000000000000000e+00
120 1 5.977001024350712e-01 -1.500083644714323e-04 1.000000000000000e+00 NA -0.000000000000000e+00
121 1 5.996776184386390e-01 1.126426377595635e-05 1.000000000000000e+00 NA -0.000000000000000e+00
122 1 5.914627033077697e-01 9.967617097572656e-05 1.000000000000000e+00 NA -0.000000000000000e+00
123 1 5.913274339191648e-01 5.410334051703103e-05 1.000000000000000e+00 NA -0.000000000000000e+00
124 1 5.952399454183761e-01 -1.090691293939017e-04 1.000000000000000e+00 NA -0.000000000000000e+00
125 1 5.868804351227421e-01 1.028039068842190e-04 1.000000000000000e+00 NA -0.000000000000000e+00
126 1 5.882498788947923e-01 -1.202151997858891e-05 1.000000000000000e+00 NA -0.000000000000000e+00
127 1 5.819600445746470e-01 8.733836693863850e-05 1.000000000000000e+00 NA -0.000000000000000e+00
128 1 5.799457777431575e-01 1.697330844763201e-05 1.000000000000000e+00 NA -0.000000000000000e+00
129 1 5.829636261213357e-01 -1.060936483554542e-05 1.000000000000000e+00 NA -0.000000000000000e+00
130 1 5.876619429283354e-01 -8.836798406264279e-05 1.000000000000000e+00 NA -0.000000000000000e+00
131 1 5.878446813582781e-01 5.091624916531146e-05 1.000000000000000e+00 NA -0.000000000000000e+00
132 1 5.908656375169851e-01 -4.639590133592719e-05 1.000000000000000e+00 NA -0.000000000000000e+00
133 1 5.949830055048491e-01 -6.844245217507705e-05 1.000000000000000e+00 NA -0.000000000000000e+00
134 1 5.846230119729845e-01 1.755309240252245e-04 1.000000000000000e+00 NA -0.000000000000000e+00
135 1 5.870726484034908e-01 -3.004379323101602e-06 1.000000000000000e+00 NA -0.000000000000000e+00
136 1 5.938683856246956e-01 -3.646124423539732e-05 1.000000000000000e+00 NA -0.000000000000000e+00
137 1 5.913509603931457e-01 6.309368473012000e-06 1.000000000000000e+00 NA -0.000000000000000e+00
138 1 5.925720862953670e-01 -4.980620087735588e-05 1.000000000000000e+00 NA -0.000000000000000e+00
139 1 5.878931205186516e-01 5.506366778718075e-05 1.000000000000000e+00 NA -0.000000000000000e+00
140 1 5.896104269662292e-01 1.443185919924872e-05 1.000000000000000e+00 NA -0.000000000000000e+00
141 1 5.815765369689532e-01 1.351550199615303e-04 1.000000000000000e+00 NA -0.000000000000000e+00
142 1 5.866889762589413e-01 -2.476874578860588e-05 1.000000000000000e+00 NA -0.000000000000000e+00
143 1 5.832237545392409e-01 2.985998344229301e-05 1.000000000000000e+00 NA -0.000000000000000e+00
144 1 5.876642457349373e-01 -2.062115481749061e-04 1.000000000000000e+00 NA -0.000000000000000e+00
145 1 5.790014299929999e-01 1.246200226887595e-04 1.000000000000000e+00 NA -0.000000000000000e+00
146 1 5.739924374111878e-01 8.893907215679064e-05 1.000000000000000e+00 NA -0.000000000000000e+00
147 1 5.840036861800322e-01 -1.729509249344119e-04 1.000000000000000e+00 NA -0.000000000000000e+00
148 1 5.918917963670640e-01 -1.707957126200199e-04 1.000000000000000e+00 NA -0.000000000000000e+00
149 1 5.912106370260958e-01 -5.591389344772324e-05 1.000000000000000e+00 NA -0.000000000000000e+00
150 1 5.777147507555455e-01 1.901990435726475e-04 1.000000000000000e+00 NA -0.000000000000000e+00
151 1 5.879389975451195e-01 -3.387432388990419e-05 1.000000000000000e+00 NA -0.000000000000000e+00
152 1 5.840728875560051e-01 8.399650596402353e-05 1.000000000000000e+00 NA -0.000000000000000e+00
153 1 5.926776056245393e-01 -6.589287841052283e-05 1.000000000000000e+00 NA -0.000000000000000e+00
154 1 5.887623238427095e-01 1.771147253748495e-06 1.000000000000000e+00 NA -0.000000000000000e+00
155 1 5.853662778350126e-01 -2.667079570528585e-06 1.000000000000000e+00 NA -0.000000000000000e+00
156 1 5.883419985979041e-01 -1.447818249289412e-06 1.000000000000000e+00 NA -0.000000000000000e+00
157 1 5.901328523365943e-01 9.436544132768176e-06 1.000000000000000e+00 NA -0.000000000000000e+00
158 1 5.872392037861260e-01 -3.379266672709491e-06 1.000000000000000e+00 NA -0.000000000000000e+00
159 1 5.894064559335250e-01 5.123702703713207e-05 1.000000000000000e+00 NA -0.000000000000000e+00
160 1 5.849940445092374e-01 3.100071535300231e-05 1.000000000000000e+00 NA -0.000000000000000e+00
161 1 5.892142599589034e-01 -2.346816108911298e-05 1.000000000000000e+00 NA -0.000000000000000e+00
162 1 5.953624324520896e-01 -5.380356833484257e-05 1.000000000000000e+00 NA -0.000000000000000e+00
163 1 5.943803341692060e-01 5.306697858031839e-06 1.000000000000000e+00 NA -0.000000000000000e+00
164 1 5.845403565745488e-01 9.905351726047229e-05 1.000000000000000e+00 NA -0.000000000000000e+00
165 1 5.933712859528191e-01 -1.064878606484854e-04 1.000000000000000e+00 NA -0.000000000000000e+00
166 1 5.916041468208582e-01 6.365350873238640e-05 1.000000000000000e+00 NA -0.000000000000000e+00
167 1 5.886612517799985e-01 5.047063677920960e-05 1.000000000000000e+00 NA -0.000000000000000e+00
168 1 5.925825993003033e-01 5.465943104354665e-06 1.000000000000000e+00 NA -0.000000000000000e+00
169 1 5.932668721046118e-01 6.414445851987693e-05 1.000000000000000e+00 NA -0.000000000000000e+00
170 1 5.874849805950793e-01 8.314613387483405e-05 1.000000000000000e+00 NA -0.000000000000000e+00
171 1 5.853027766501194e-01 2.153647983504925e-06 1.000000000000000e+00 NA -0.000000000000000e+00
172 1 5.823266117974842e-01 -9.602820682630409e-06 1.000000000000000e+00 NA -0.000000000000000e+00
173 1 5.841934452030195e-01 -1.356150778519805e-04 1.000000000000000e+00 NA -0.000000000000000e+00
174 1 5.772840436044606e-01 1.777186444087420e-04 1.000000000000000e+00 NA -0.000000000000000e+00
175 1 5.835934061862834e-01 -7.185295635281364e-05 1.000000000000000e+00 NA -0.000000000000000e+00
176 1 5.879926064660230e-01 -1.195158638438443e-04 1.000000000000000e+00 NA -0.000000000000000e+00
177 1 5.881848540017165e-01 3.207289591955487e-05 1.000000000000000e+00 NA -0.000000000000000e+00
178 1 5.925750680981149e-01 -4.877267747360747e-05 1.000000000000000e+00 NA -0.000000000000000e+00
179 1 5.969720340231465e-01 -1.519751822343096e-04 1.000000000000000e+00 NA -0.000000000000000e+00
180 1 5.902591571346465e-01 1.420899498043582e-04 1.000000000000000e+00 NA -0.000000000000000e+00
181 1 5.900609845655822e-01 5.130157114763279e-05 1.000000000000000e+00 NA -0.000000000000000e+00
182 1 5.911288416410283e-01 -5.062559284851886e-05 1.000000000000000e+00 NA -0.000000000000000e+00
183 1 5.804803868884624e-01 2.001335624299827e-04 1.000000000000000e+00 NA -0.000000000000000e+00
184 1 5.821912691857845e-01 -2.020536521740723e-05 1.000000000000000e+00 NA -0.000000000000000e+00
185 1 5.839317565503621e-01 -5.243766008788953e-05 1.000000000000000e+00 NA -0.000000000000000e+00
186 1 5.849488532438629e-01 -6.391604529198958e-05 1.000000000000000e+00 NA -0.000000000000000e+00
187 1 5.812234138976786e-01 7.147516771510709e-05 1.000000000000000e+00 NA -0.000000000000000e+00
188 1 5.805241503992579e-01 4.825759788218420e-06 1.000000000000000e+00 NA -0.000000000000000e+00
189 1 5.876903787207182e-01 -5.263380171527388e-05 1.000000000000000e+00 NA -0.000000000000000e+00
190 1 5.838945891456966e-01 1.015845709844143e-04 1.000000000000000e+00 NA -0.000000000000000e+00
191 1 5.895146811879797e-01 -2.631123788887635e-05 1.000000000000000e+00 NA -0.000000000000000e+00
192 1 5.856802904426065e-01 6.728452081006253e-05 1.000000000000000e+00 NA -0.000000000000000e+00
193 1 5.894161672538392e-01 -4.157890634814976e-05 1.000000000000000e+00 NA -0.000000000000000e+00
194 1 5.823407994085240e-01 9.284115913033020e-05 1.000000000000000e+00 NA -0.000000000000000e+00
195 1 5.828992413934102e-01 3.514735726639628e-05 1.000000000000000e+00 NA -0.000000000000000e+00
196 1 5.826096730386134e-01 -5.872927522432292e-05 1.000000000000000e+00 NA -0.000000000000000e+00
197 1 5.805250746431103e-01 1.246821466338588e-05 1.000000000000000e+00 NA -0.000000000000000e+00
198 1 5.853788061131195e-01 -1.382020209348411e-04 1.000000000000000e+00 NA -0.000000000000000e+00
199 1 5.857339650121421e-01 -2.449558542139130e-05 1.000000000000000e+00 NA -0.000000000000000e+00
200 1 5.843453276566015e-01 1.718977127893595e-04 1.000000000000000e+00 NA -0.000000000000000e+00
201 1 5.863323815148054e-01 5.992596561554819e-05 1.000000000000000e+00 NA -0.000000000000000e+00
202 1 5.915370600168003e-01 -2.751585179794347e-05 1.000000000000000e+00 NA -0.000000000000000e+00
203 1 5.942304180721247e-01 3.975211711804150e-05 1.000000000000000e+00 NA -0.000000000000000e+00
204 1 5.990522049079932e-01 -1.263508520423784e-04 1.000000000000000e+00 NA -0.000000000000000e+00
205 1 5.822991997697284e-01 2.796345606839168e-04 1.000000000000000e+00 NA -0.000000000000000e+00
206 1 5.850741337180515e-01 -5.680367030436173e-05 1.000000000000000e+00 NA -0.000000000000000e+00
207 1 5.806815580661500e-01 9.698539179225918e-05 1.000000000000000e+00 NA -0.000000000000000e+00
208 1 5.861016126268530e-01 -5.229880662227515e-05 1.000000000000000e+00 NA -0.000000000000000e+00
209 1 5.838276036854528e-01 -6.567339369212277e-06 1.000000000000000e+00 NA -0.000000000000000e+00
210 1 5.872002651281711e-01 -2.307701561221620e-05 1.000000000000000e+00 NA -0.000000000000000e+00
211 1 5.888723461155065e-01 -1.067158873411245e-04 1.000000000000000e+00 NA -0.000000000000000e+00
212 1 5.947408898769107e-01 -1.487087965870160e-04 1.000000000000000e+00 NA -0.000000000000000e+00
213 1 6.024092734581807e-01 -5.407842945714947e-05 1.000000000000000e+00 NA -0.000000000000000e+00
214 1 5.949180009471388e-01 8.382948817597935e-05 1.000000000000000e+00 NA -0.000000000000000e+00
215 1 5.924172297208632e-01 9.120111008087406e-05 1.000000000000000e+00 NA -0.000000000000000e+00
216 1 5.842809571727798e-01 4.118699780519819e-05 1.000000000000000e+00 NA -0.000000000000000e+00
217 1 5.871156537919016e-01 2.970368223031983e-05 1.000000000000000e+00 NA -0.000000000000000e+00
218 1 5.937160890037163e-01 -1.806134014259442e-04 1.000000000000000e+00 NA -0.000000000000000e+00
219 1 5.840982754187937e-01 1.901302421174478e-04 1.000000000000000e+00 NA -0.000000000000000e+00
220 1 5.875182622470867e-01 -1.401118024659809e-04 1.000000000000000e+00 NA -0.000000000000000e+00
221 1 5.927587354406270e-01 -1.471577752454323e-04 1.000000000000000e+00 NA -0.000000000000000e+00
222 1 5.909920064761912e-01 -4.787341003975598e-05 1.000000000000000e+00 NA -0.000000000000000e+00
223 1 5.847823908445167e-01 7.964371070556808e-05 1.000000000000000e+00 NA -0.000000000000000e+00
224 1 5.831494388622140e-01 3.111565456492826e-05 1.000000000000000e+00 NA -0.000000000000000e+00
225 1 5.910867356208458e-01 -6.597021820198279e-05 1.000000000000000e+00 NA -0.000000000000000e+00
226 1 5.890797676596842e-01 -3.863315578200854e-05 1.000000000000000e+00 NA -0.000000000000000e+00
227 1 5.883559948774053e-01 1.963049726327881e-06 1.000000000000000e+00 NA -0.000000000000000e+00
228 1 5.876089026650188e-01 7.846900189178996e-06 1.000000000000000e+00 NA -0.000000000000000e+00
229 1 5.876496003185256e-01 9.464531922276365e-05 1.000000000000000e+00 NA -0.000000000000000e+00
230 1 5.911476448182413e-01 -7.390026439679787e-07 1.000000000000000e+00 NA -0.000000000000000e+00
231 1 5.967692803721436e-01 -3.682867645693477e-05 1.000000000000000e+00 NA -0.000000000000000e+00
232 1 5.938029823513598e-01 4.270198041922413e-05 1.000000000000000e+00 NA -0.000000000000000e+00
233 1 5.860952612171352e-01 7.012257265159860e-05 1.000000000000000e+00 NA -0.000000000000000e+00
234 1 5.942175759794059e-01 -1.072505629053921e-04 1.000000000000000e+00 NA -0.000000000000000e+00
235 1 5.938899822122476e-01 -2.612970274640247e-05 1.000000000000000e+00 NA -0.000000000000000e+00
236 1 5.871851942254656e-01 1.238577451658784e-04 1.000000000000000e+00 NA -0.000000000000000e+00
237 1 5.833353319854966e-01 -2.961514564958634e-05 1.000000000000000e+00 NA -0.000000000000000e+00
238 1 5.869929159049068e-01 -1.636572687857552e-05 1.000000000000000e+00 NA -0.000000000000000e+00
239 1 5.858075878546737e-01 3.977677533839596e-05 1.000000000000000e+00 NA -0.000000000000000e+00
240 1 5.907329057447934e-01 -1.098680668292218e-04 1.000000000000000e+00 NA -0.000000000000000e+00
241 1 5.885525283913986e-01 5.454603160615079e-05 1.000000000000000e+00 NA -0.000000000000000e+00
242 1 5.837266529047167e-01 1.086662796296878e-04 1.000000000000000e+00 NA -0.000000000000000e+00
243 1 5.903377788451833e-01 -8.942237491282867e-05 1.000000000000000e+00 NA -0.000000000000000e+00
244 1 5.928829075581339e-01 -9.742166548676323e-05 1.000000000000000e+00 NA -0.000000000000000e+00
245 1 5.886574662352572e-01 1.854180482041556e-05 1.000000000000000e+00 NA -0.000000000000000e+00
246 1 5.930968853679244e-01 2.223416686319979e-05 1.000000000000000e+00 NA -0.000000000000000e+00
247 1 5.895630840063801e-01 2.477200723660644e-05 1.000000000000000e+00 NA -0.000000000000000e+00
248 1 5.940523590516553e-01 -6.312609457381768e-05 1.000000000000000e+00 NA -0.000000000000000e+00
249 1 5.986323132152909e-01 -1.348475552731543e-04 1.000000000000000e+00 NA -0.000000000000000e+00
250 1 5.982971462458160e-01 -4.900243220617995e-05 1.000000000000000e+00 NA -0.000000000000000e+00
251 1 5.968800373908211e-01 -7.408126293739770e-06 1.000000000000000e+00 NA -0.000000000000000e+00
252 1 5.896394458115604e-01 1.042641670210287e-04 1.000000000000000e+00 NA -0.000000000000000e+00
253 1 5.846397173865611e-01 1.029831346386345e-04 1.000000000000000e+00 NA -0.000000000000000e+00
254 1 5.928958043118617e-01 -2.932590632553911e-05 1.000000000000000e+00 NA -0.000000000000000e+00
255 1 5.901761290717475e-01 1.425112714059651e-05 1.000000000000000e+00 NA -0.000000000000000e+00
256 1 5.955213783660113e-01 -1.917817662615562e-04 1.000000000000000e+00 NA -0.000000000000000e+00
257 1 5.889632038146455e-01 6.450253931689076e-05 1.000000000000000e+00 NA -0.000000000000000e+00
258 1 5.865326459555129e-01 -1.470837287342874e-05 1.000000000000000e+00 NA -0.000000000000000e+00
259 1 5.844383740291756e-01 -3.973129332734970e-05 1.000000000000000e+00 NA -0.000000000000000e+00
260 1 5.863331432844392e-01 -1.526961113995640e-05 1.000000000000000e+00 NA -0.000000000000000e+00
261 1 5.906002097391637e-01 -6.468780429713661e-05 1.000000000000000e+00 NA -0.000000000000000e+00
262 1 5.833896919530795e-01 2.510266895114910e-04 1.000000000000000e+00 NA -0.000000000000000e+00
263 1 5.815748884739583e-01 3.971739170083310e-05 1.000000000000000e+00 NA -0.000000000000000e+00
264 1 5.823421362534078e-01 8.060835170908831e-06 1.000000000000000e+00 NA -0.000000000000000e+00
265 1 5.857110427155066e-01 -1.506219814473297e-05 1.000000000000000e+00 NA -0.000000000000000e+00
266 1 5.868653894297431e-01 -5.675071042787749e-05 1.000000000000000e+00 NA -0.000000000000000e+00
267 1 5.826651598005665e-01 7.791642201482318e-05 1.000000000000000e+00 NA -0.000000000000000e+00
268 1 5.784654748985647e-01 5.199506449571345e-05 1.000000000000000e+00 NA -0.000000000000000e+00
269 1 5.815934500016453e-01 -7.156063657021150e-05 1.000000000000000e+00 NA -0.000000000000000e+00
270 1 5.797572054324132e-01 2.112246056640288e-05 1.000000000000000e+00 NA -0.000000000000000e+00
